GEOID20,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
72087ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720870103.4,2813,0,2802,974,27,0,0,2208,0,2193,14,0,0,0,2933,10,2915,2283,29,9,0,2410,10,2394,1861,26,8,0,2410,10,2394,3,3,0,0,0,0
720870103.5,1083,0,1083,413,1,0,0,827,0,827,0,0,0,0,1028,0,1023,838,12,2,1,834,0,829,683,11,1,1,834,0,829,5,0,0,0,0,0
720870103.9,2680,0,2680,955,26,0,0,2144,0,2144,1,0,0,0,2302,0,2290,1687,40,3,2,1905,0,1896,1401,33,2,2,1905,0,1896,9,0,0,0,0,0
720870103.3,2433,0,2431,1164,0,9,0,1864,0,1864,0,0,0,0,2188,5,2173,1642,35,6,1,1822,5,1811,1372,31,6,1,1822,5,1811,3,1,1,0,0,1
720870103.8,2991,0,2991,1292,0,5,0,2382,0,2382,0,0,0,0,2835,7,2825,1935,33,5,1,2243,7,2236,1510,19,4,1,2243,7,2236,0,0,0,0,0,0
720870103.2,1307,0,1307,698,0,0,0,1066,0,1066,0,0,0,0,1398,0,1395,1100,11,3,0,1164,0,1161,921,6,3,0,1164,0,1161,1,0,0,0,1,1
720870103.1,3241,0,3241,1256,0,0,0,2414,0,2414,0,0,0,0,3191,2,3167,2387,51,6,1,2494,2,2477,1870,42,5,0,2494,2,2477,11,4,0,0,0,0
720870103.6,6245,6,6182,966,34,44,0,5040,4,5025,15,0,0,0,5731,20,5687,1794,135,17,6,4634,17,4597,1476,103,12,6,4634,17,4597,9,5,0,0,0,6
72087103.10,1241,0,1236,879,0,0,0,1025,0,1023,6,0,0,0,1092,0,1082,886,16,0,0,907,0,897,731,13,0,0,907,0,897,10,0,0,0,0,0
720870103.7,1130,0,1127,800,0,0,0,935,0,932,4,0,0,0,995,0,992,766,9,0,0,845,0,844,660,9,0,0,845,0,844,1,0,0,0,0,0
72089ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720890100.9,1245,23,1220,166,0,0,0,933,11,923,0,0,0,0,1303,45,1250,367,38,5,2,1117,40,1069,315,30,5,2,1117,40,1069,1,3,0,0,3,1
72089100.10,3345,20,3326,364,0,0,0,2549,12,2533,0,0,0,0,2748,53,2668,633,80,12,4,2153,51,2078,518,61,10,3,2153,51,2078,13,2,1,1,4,3
720890100.6,2155,12,2144,218,0,0,0,1747,12,1734,0,0,0,0,2146,45,2087,439,79,6,3,1731,43,1676,371,66,6,3,1731,43,1676,6,2,0,0,1,3
720890100.8,1665,6,1650,326,10,0,0,1420,3,1407,10,0,0,0,1838,13,1817,445,36,7,4,1562,13,1541,389,32,7,4,1562,13,1541,2,1,0,1,0,4
720890100.3,548,0,548,22,0,0,0,483,0,482,0,0,0,0,553,6,547,160,19,1,0,479,6,473,137,14,1,0,479,6,473,0,0,0,0,0,0
720890100.1,1803,48,1754,126,0,0,0,1312,51,1261,0,0,0,0,1859,129,1705,556,44,9,5,1615,125,1469,477,43,6,5,1615,125,1469,12,4,0,1,4,0
720890100.2,273,0,273,28,0,0,0,249,0,250,0,0,0,0,460,0,454,233,11,0,0,402,0,396,204,10,0,0,402,0,396,2,0,0,0,1,3
720890100.5,2969,6,2964,377,0,0,0,2469,6,2467,0,0,0,0,2828,41,2771,671,83,5,1,2332,37,2282,570,61,2,1,2332,37,2282,6,0,2,0,4,1
720890100.7,2034,1,2034,191,0,25,0,1734,0,1734,0,0,0,0,1958,22,1923,544,43,1,7,1610,22,1578,439,38,0,5,1610,22,1578,6,0,0,0,2,2
720890100.4,1887,20,1865,219,0,8,0,1534,20,1514,0,0,0,0,2088,30,2041,520,39,12,2,1792,26,1752,437,33,11,2,1792,26,1752,3,9,0,0,2,0
72091ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720910021.1,400,10,390,26,0,0,0,355,10,343,0,0,0,0,648,0,648,85,16,0,0,554,0,554,74,14,0,0,554,0,554,0,0,0,0,0,0
720910022.3,4004,88,3912,167,0,40,0,3173,76,3095,0,0,0,0,4740,39,4690,616,113,3,1,3947,32,3904,548,96,3,1,3947,32,3904,9,0,0,0,0,2
720910021.3,2575,35,2529,108,0,12,0,2128,7,2116,0,0,4,0,2401,7,2386,293,27,5,3,1893,7,1878,247,24,5,3,1893,7,1878,2,4,0,0,0,2
720910021.4,1807,24,1770,86,0,12,0,1479,0,1467,0,0,11,0,1736,19,1715,171,22,1,1,1432,18,1412,145,14,1,1,1432,18,1412,1,0,0,0,1,0
720910021.2,3433,118,3315,83,0,0,0,2849,62,2788,0,0,0,0,3769,22,3740,448,95,9,9,3180,19,3156,386,80,5,7,3180,19,3156,2,0,0,0,3,0
720910022.1,1796,41,1724,75,0,33,0,1443,43,1391,7,0,0,0,2054,8,2042,319,54,6,1,1709,6,1699,275,47,5,1,1709,6,1699,0,0,0,0,4,0
720910022.4,728,25,688,45,0,3,0,586,22,562,4,0,0,0,725,0,723,100,9,3,0,633,0,632,94,8,2,0,633,0,632,0,1,0,0,0,0
720910022.5,1428,34,1378,51,0,6,0,1171,27,1138,4,0,0,0,1386,9,1369,177,36,4,3,1194,9,1177,144,29,3,3,1194,9,1177,6,1,0,0,1,0
720910022.6,3976,18,3907,239,0,17,0,3113,47,3062,0,0,0,0,3721,25,3688,539,109,5,3,2857,20,2831,429,87,2,2,2857,20,2831,1,0,0,0,4,1
720910022.8,1755,32,1723,62,20,13,0,1360,20,1340,0,0,0,0,1904,0,1891,214,42,13,3,1604,0,1591,183,37,10,1,1604,0,1591,5,8,0,0,0,0
720910022.9,2567,47,2487,152,9,13,0,1919,37,1856,25,0,0,0,2593,11,2579,410,60,5,2,2084,10,2071,320,48,1,1,2084,10,2071,0,0,0,0,3,0
720910021.7,2947,0,2930,284,0,4,0,2194,11,2183,0,0,0,0,3111,16,3088,325,45,3,0,2555,13,2535,269,42,3,0,2555,13,2535,2,1,0,0,4,0
720910021.5,3946,24,3889,289,36,8,0,3267,47,3220,0,0,0,0,3631,14,3613,419,79,3,2,3097,14,3079,375,74,2,2,3097,14,3079,0,1,0,0,1,2
720910022.2,2508,25,2448,59,0,0,0,2040,24,1977,35,0,0,0,2045,5,2033,215,22,4,1,1729,5,1717,204,20,4,0,1729,5,1717,0,1,0,0,5,1
720910022.7,1632,36,1597,19,0,0,0,1398,15,1384,0,0,0,0,1773,10,1758,200,35,1,1,1474,10,1459,164,28,1,1,1474,10,1459,2,0,0,0,3,0
720910021.6,2560,63,2497,139,21,0,0,2170,37,2128,0,0,0,0,3255,15,3235,502,110,9,8,2704,15,2686,420,93,7,6,2704,15,2686,3,0,0,0,0,0
720930050.3,862,0,862,0,0,0,0,712,0,712,0,0,0,0,827,2,824,151,42,3,0,675,2,673,128,33,2,0,675,2,673,0,0,0,0,0,0
720930050.6,767,0,767,36,10,0,0,546,0,546,0,0,0,0,541,3,538,57,10,2,0,445,3,442,52,10,2,0,445,3,442,0,0,0,0,0,0
720930050.4,104,0,104,7,2,0,0,69,0,69,0,0,0,0,64,0,62,8,2,1,0,48,0,47,7,2,1,0,48,0,47,0,0,0,0,0,1
720930050.2,2146,40,2104,45,2,0,0,1775,41,1732,0,0,0,0,1757,10,1744,172,69,12,3,1467,10,1454,145,52,10,3,1467,10,1454,0,0,0,0,0,3
720930050.5,617,0,617,38,8,0,0,410,0,410,0,0,0,0,377,1,376,56,27,1,0,307,1,306,47,23,1,0,307,1,306,0,0,0,0,0,0
720930050.1,1404,14,1392,20,0,0,0,1188,14,1176,0,0,0,0,1189,3,1185,154,27,3,3,959,3,956,127,25,1,3,959,3,956,0,0,0,0,0,0
720950092.7,841,0,841,611,0,0,0,606,0,606,0,0,0,0,928,0,926,455,6,1,0,778,0,776,389,6,0,0,778,0,776,2,0,0,0,0,0
72095ZZZZZZ,34,3,31,26,0,0,0,26,3,23,0,0,0,0,34,0,34,9,1,0,0,27,0,27,8,1,0,0,27,0,27,0,0,0,0,0,0
720950092.2,3664,122,3542,2299,1,0,0,3201,123,3079,0,0,0,0,3606,13,3580,941,78,10,6,3041,13,3017,797,58,7,6,3041,13,3017,7,2,0,0,0,2
720950092.9,382,0,382,317,0,0,0,326,0,325,0,0,0,0,477,2,475,110,3,0,0,415,2,413,102,3,0,0,415,2,413,0,0,0,0,0,0
720950092.8,2100,31,2069,1578,9,0,0,1661,19,1647,0,0,0,0,1692,11,1676,551,62,7,9,1385,8,1373,435,38,5,9,1385,8,1373,3,0,0,0,0,1
720950092.6,973,0,973,805,0,0,0,827,0,827,0,0,0,0,1215,1,1211,369,7,1,0,993,1,991,295,5,0,0,993,1,991,1,0,0,0,0,0
720950092.4,421,0,421,318,1,0,0,334,0,334,0,0,0,0,443,0,443,225,3,0,0,380,0,380,196,3,0,0,380,0,380,0,0,0,0,0,0
720950092.5,861,0,861,686,0,0,0,620,0,620,0,0,0,0,1046,1,1042,266,15,3,1,878,1,874,238,14,1,1,878,1,874,3,0,0,0,0,0
720950092.1,546,0,546,377,3,0,0,407,0,407,0,0,0,0,471,1,470,217,21,0,0,404,1,403,185,19,0,0,404,1,403,0,0,0,0,0,0
720950092.3,746,0,746,524,4,0,0,552,0,552,0,0,0,0,677,2,673,318,16,0,0,544,2,542,247,9,0,0,544,2,542,0,0,0,0,0,0
720970042.7,3997,2,3986,38,0,0,0,2962,10,2961,0,0,0,0,2741,144,2568,320,50,16,0,2365,141,2195,282,43,16,0,2365,141,2195,10,10,0,0,2,7
720970042.9,2440,0,2428,55,0,0,0,2087,0,2087,0,0,0,0,2189,14,2169,306,78,7,3,1947,13,1929,272,62,6,3,1947,13,1929,3,2,0,0,0,0
72097042.17,2732,4,2726,128,7,6,0,2423,4,2420,0,0,0,0,2926,18,2900,484,120,9,3,2525,13,2507,428,107,6,3,2525,13,2507,3,2,0,0,0,0
72097042.13,1342,17,1321,109,0,0,0,1180,19,1159,0,0,0,0,1162,3,1157,129,33,6,2,1023,3,1018,113,26,5,0,1023,3,1018,0,2,0,0,0,0
720970042.6,1421,0,1417,70,0,13,0,1221,0,1216,4,0,0,0,1230,5,1217,180,21,2,0,1030,5,1018,146,15,2,0,1030,5,1018,4,1,0,0,1,1
72097ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72097042.16,4622,0,4622,190,0,0,0,3682,0,3682,0,0,0,0,4038,24,4000,716,156,12,4,3361,20,3328,589,126,9,4,3361,20,3328,3,1,3,0,1,5
72097042.21,1788,8,1777,55,3,0,0,1570,8,1560,0,0,0,0,2241,19,2219,260,40,4,0,2013,15,1995,225,35,3,0,2013,15,1995,0,0,0,0,0,3
72097042.20,1199,1,1198,68,12,0,0,1077,2,1075,0,0,0,0,1370,11,1355,189,50,4,2,1150,8,1138,164,43,3,1,1150,8,1138,1,1,0,0,1,1
72097042.15,2324,0,2324,174,11,0,0,1881,0,1881,0,0,0,0,2213,5,2202,273,45,6,7,1920,2,1912,243,40,6,6,1920,2,1912,2,3,0,0,1,0
72097042.19,3983,11,3960,226,7,7,0,3196,7,3189,0,0,0,0,4445,26,4410,667,137,4,6,3717,23,3685,556,110,4,6,3717,23,3685,2,3,0,0,0,4
72097042.10,1369,29,1340,116,7,11,0,1188,30,1158,0,0,0,0,1078,5,1068,166,28,5,0,969,5,961,150,26,3,0,969,5,961,2,0,0,0,0,1
72097042.14,3180,0,3180,31,0,0,0,1780,0,1780,0,0,0,0,2521,13,2505,277,76,2,2,1706,12,1693,217,62,1,2,1706,12,1693,1,0,0,0,0,0
72097042.27,4622,22,4597,177,1,66,0,3304,1,3303,0,0,0,0,4246,19,4211,637,167,9,1,3255,13,3227,517,135,8,0,3255,13,3227,8,6,0,0,0,1
720970041.1,2950,4,2939,156,0,26,0,2517,5,2510,0,0,1,0,3047,10,3022,376,98,9,0,2674,10,2649,333,83,6,0,2674,10,2649,6,2,0,0,5,2
720970042.1,6840,145,6659,209,9,55,9,5770,102,5651,0,0,9,0,6540,152,6334,656,179,27,5,5782,141,5591,575,156,21,4,5782,141,5591,20,10,0,0,13,7
720970042.2,1624,15,1606,67,0,0,0,1353,1,1352,0,0,0,0,1850,29,1800,147,45,18,2,1577,18,1542,129,32,13,0,1577,18,1542,4,12,0,0,1,0
720970042.5,3206,0,3198,297,0,0,0,2558,10,2547,0,0,0,0,3111,18,3083,410,89,8,8,2508,14,2489,340,75,8,8,2508,14,2489,1,4,0,0,0,0
720970042.3,1548,9,1539,9,0,0,0,1330,10,1320,0,0,0,0,1821,17,1800,333,31,0,1,1537,17,1516,293,21,0,1,1537,17,1516,2,0,0,0,2,0
720970042.4,3358,2,3353,87,0,0,3,2926,2,2923,0,0,0,0,3685,13,3665,554,120,8,6,3147,12,3131,452,95,8,6,3147,12,3131,0,0,0,0,4,0
72097042.22,915,17,898,27,0,1,0,784,14,768,0,0,0,0,966,15,934,96,38,10,2,861,13,831,86,34,9,1,861,13,831,7,5,0,0,2,3
72097042.24,756,0,756,46,0,0,0,607,0,607,0,0,0,0,985,13,965,116,18,6,0,857,11,839,105,15,6,0,857,11,839,4,2,0,0,0,1
72097042.23,1064,2,1062,10,0,0,0,967,3,967,0,0,0,0,1153,27,1125,129,28,2,2,1051,27,1023,112,24,2,2,1051,27,1023,0,1,0,0,0,0
72097042.18,1293,0,1293,41,0,0,0,1193,0,1193,0,0,0,0,2175,6,2168,313,53,2,3,1846,3,1842,283,44,2,3,1846,3,1842,0,0,0,0,1,0
72097042.12,1658,60,1598,60,69,0,0,1456,20,1431,0,0,0,0,1677,22,1651,249,52,6,0,1383,19,1360,199,38,6,0,1383,19,1360,1,1,1,0,1,0
72097042.25,1033,0,1033,45,115,0,0,859,0,859,0,0,0,0,974,3,971,164,27,0,0,840,3,837,150,21,0,0,840,3,837,0,0,0,0,0,0
72097042.26,5100,0,5088,311,0,0,0,3997,0,3983,14,0,0,0,5230,30,5189,710,127,11,5,4383,22,4352,586,96,9,5,4383,22,4352,4,3,0,0,0,2
720970042.8,2636,0,2635,140,0,0,0,2176,0,2175,1,0,0,0,3256,6,3243,699,127,6,5,2793,6,2780,613,105,5,4,2793,6,2780,2,5,0,0,0,0
72097042.28,1468,96,1372,49,0,0,0,1245,95,1145,0,0,0,0,1053,11,1033,137,27,2,0,906,7,890,125,24,2,0,906,7,890,2,1,0,0,3,3
72097042.11,2868,5,2862,48,0,0,0,2531,5,2528,0,0,0,0,3154,11,3143,416,145,2,10,2788,8,2780,384,130,2,8,2788,8,2780,0,0,0,0,0,0
720990036.3,3520,23,3496,413,0,0,0,2810,25,2785,4,0,0,0,3002,8,2988,508,75,3,3,2513,6,2502,440,62,2,3,2513,6,2502,4,0,1,0,0,0
720990036.1,739,0,738,51,0,0,0,563,0,563,0,0,0,0,933,2,923,107,28,4,1,769,2,759,90,13,4,0,769,2,759,1,3,1,0,3,0
720990036.4,2809,2,2765,124,14,3,10,2045,2,2038,0,0,3,0,3477,12,3462,395,139,4,1,2779,11,2766,314,108,3,1,2779,11,2766,2,0,0,0,0,0
720990036.6,3177,14,3163,190,0,0,0,2559,13,2542,0,0,0,0,3872,4,3860,328,88,6,7,3136,4,3126,274,70,4,7,3136,4,3126,3,2,0,0,1,0
720990036.7,3255,26,3207,133,0,0,0,2519,24,2470,21,0,0,0,3532,12,3509,381,107,2,7,2905,10,2884,319,90,2,3,2905,10,2884,6,2,0,0,2,1
720990036.9,4611,18,4573,90,0,0,0,3762,16,3724,2,0,18,0,4652,9,4634,326,91,4,7,3816,8,3800,259,63,3,5,3816,8,3800,1,1,0,0,3,3
720990036.5,5006,19,4964,33,0,24,6,4067,20,4026,0,0,22,0,4453,5,4440,398,121,5,1,3788,5,3776,363,99,4,1,3788,5,3776,0,3,0,0,0,4
720990036.2,3109,0,3081,234,0,0,0,2408,0,2376,32,0,0,0,3570,7,3559,334,83,0,3,2914,7,2903,284,75,0,2,2914,7,2903,4,0,0,0,0,0
720990037.2,630,0,630,9,5,0,0,549,0,549,0,0,0,0,858,3,855,71,29,1,1,667,3,664,56,19,0,0,667,3,664,0,0,0,0,0,0
720990037.3,2719,0,2719,46,11,0,0,2287,0,2287,0,0,0,0,3402,6,3391,295,80,3,1,2729,6,2718,235,66,3,1,2729,6,2718,0,0,0,0,3,2
720990037.1,683,0,683,5,0,0,0,551,0,551,0,0,0,0,838,1,836,55,33,2,1,690,1,689,45,25,2,1,690,1,689,0,0,0,0,0,0
72099036.10,875,0,859,0,0,0,0,747,0,731,0,0,17,0,794,6,788,75,27,0,0,668,6,662,68,22,0,0,668,6,662,0,0,0,0,0,0
720990036.8,1630,0,1630,119,0,0,0,1385,0,1385,0,0,0,0,1520,1,1518,105,20,0,3,1281,1,1279,93,14,0,3,1281,1,1279,0,0,0,0,1,0
72099036.11,2784,0,2784,126,0,0,0,2193,0,2193,0,0,0,0,2557,4,2553,175,51,0,0,2089,4,2085,160,47,0,0,2089,4,2085,0,0,0,0,0,0
721010020.4,2934,0,2907,388,34,0,0,2347,0,2334,0,14,0,0,2960,8,2947,287,70,6,8,2393,8,2383,241,49,4,5,2393,8,2383,0,2,0,0,0,0
721010020.8,2768,8,2755,242,9,0,0,2075,0,2075,0,0,0,0,2220,6,2210,247,57,4,2,1795,6,1787,193,45,4,1,1795,6,1787,0,0,0,0,2,0
721010020.5,3674,21,3648,239,15,0,0,2751,10,2745,0,1,0,0,2888,12,2874,243,76,12,6,2193,9,2182,196,61,10,5,2193,9,2182,0,1,0,0,1,0
721010020.2,3001,1,3000,271,12,12,0,2568,0,2568,0,0,0,0,3001,17,2980,281,89,7,9,2490,12,2475,242,71,4,8,2490,12,2475,0,0,0,0,2,1
721010020.3,2736,1,2735,108,70,70,0,2103,0,2103,0,0,0,0,2522,3,2519,228,71,4,2,2082,3,2079,210,54,3,1,2082,3,2079,0,0,0,0,0,0
721010020.6,4316,0,4316,489,1,1,0,3396,0,3396,0,0,0,0,4500,7,4484,341,143,9,4,3608,7,3597,283,115,9,3,3608,7,3597,0,0,2,0,0,2
72101020.14,2563,28,2535,319,4,4,0,2161,2,2159,0,0,0,0,2533,11,2518,209,62,4,4,2135,7,2126,180,50,4,2,2135,7,2126,0,0,0,1,1,0
72101020.13,1244,2,1242,233,0,0,0,1041,2,1040,0,0,0,0,1090,3,1085,80,13,2,2,889,3,886,74,12,0,1,889,3,886,0,0,0,0,0,0
72101020.11,383,0,383,78,0,0,0,319,0,319,0,0,0,0,336,0,336,34,12,0,0,278,0,278,29,12,0,0,278,0,278,0,0,0,0,0,0
72101020.12,789,0,789,113,0,0,0,622,0,622,0,0,0,0,768,3,764,102,5,0,2,618,3,614,82,4,0,1,618,3,614,0,0,0,0,0,1
72101020.10,1188,0,1188,158,0,0,0,928,0,928,0,0,0,0,1172,9,1161,141,12,1,8,997,9,986,122,9,1,8,997,9,986,0,0,0,0,0,2
721010020.9,560,0,560,74,0,0,0,457,0,457,0,0,0,0,536,0,535,36,9,1,0,440,0,439,24,1,1,0,440,0,439,0,0,0,0,0,1
721010020.7,3678,26,3652,195,0,0,0,3015,26,2993,0,0,0,0,3302,3,3299,222,76,7,9,2679,2,2677,190,58,5,7,2679,2,2677,0,0,0,0,0,0
721010020.1,818,8,811,64,0,0,0,647,0,646,0,0,0,0,899,4,892,79,18,3,6,747,4,740,71,16,3,6,747,4,740,1,1,0,0,1,0
721030095.2,1419,0,1419,218,0,3,0,1210,0,1210,0,0,0,0,1368,7,1358,288,40,2,1,1182,7,1172,259,33,2,1,1182,7,1172,0,0,0,0,1,2
721030095.7,2397,0,2397,211,0,13,0,1903,0,1903,0,0,0,0,1611,8,1594,340,52,6,0,1356,8,1339,283,44,4,0,1356,8,1339,3,0,0,0,5,1
721030095.1,5999,49,5913,302,0,31,0,4431,84,4343,0,0,0,0,5165,19,5135,1232,101,17,6,4090,18,4061,999,85,13,6,4090,18,4061,1,6,0,0,3,1
721030095.8,1820,0,1820,9,0,0,0,1512,0,1512,0,0,0,0,1625,9,1612,337,24,7,2,1385,9,1372,283,21,7,2,1385,9,1372,0,3,0,0,0,1
72103095.10,1344,1,1343,68,0,1,0,1147,1,1146,0,0,0,0,1001,10,991,117,9,1,0,860,10,850,98,8,1,0,860,10,850,0,0,0,0,0,0
721030095.9,1752,2,1750,12,0,2,0,1412,2,1410,0,0,0,0,1709,13,1692,307,29,6,3,1394,12,1378,269,24,5,3,1394,12,1378,2,0,0,0,1,1
72103095.11,1272,5,1266,45,0,8,0,1083,4,1078,0,0,0,0,1396,8,1385,115,19,0,0,1036,8,1025,96,15,0,0,1036,8,1025,1,0,0,0,0,2
72103095.12,2429,13,2417,112,0,20,0,2123,13,2111,0,0,0,0,2555,6,2540,380,67,2,1,2154,4,2141,329,63,2,0,2154,4,2141,6,0,0,0,1,2
721030095.4,1409,44,1365,55,0,29,0,1125,44,1080,0,0,0,0,1304,12,1292,292,48,1,0,998,12,986,210,36,1,0,998,12,986,0,0,0,0,0,0
721030095.5,1475,45,1428,54,0,35,0,1132,44,1087,0,0,0,0,1428,30,1390,320,53,8,3,1219,30,1182,278,46,6,2,1219,30,1182,0,4,0,0,3,0
72103ZZZZZZ,53,3,51,1,0,1,0,42,3,40,0,0,0,0,51,0,51,22,9,0,0,33,0,33,17,3,0,0,33,0,33,0,0,0,0,0,0
721030095.3,2054,0,2054,83,0,0,0,1730,0,1730,0,0,0,0,2065,7,2051,616,84,4,5,1703,6,1692,519,73,3,5,1703,6,1692,0,1,0,0,2,2
721030095.6,2508,0,2450,278,0,0,0,1495,0,1435,60,0,0,0,2108,7,2099,516,35,1,1,1530,7,1522,403,29,0,1,1530,7,1522,0,0,0,0,0,1
721050073.3,2960,0,2960,755,0,0,0,2464,0,2464,0,0,0,0,3658,4,3652,638,129,10,30,3052,3,3048,529,93,4,25,3052,3,3048,1,0,0,0,0,0
721050073.5,2511,0,2511,425,0,0,0,2047,0,2047,0,0,0,0,2708,4,2703,432,87,2,34,2226,4,2221,371,62,1,24,2226,4,2221,0,0,1,0,0,0
721050073.4,1053,0,1053,179,0,0,0,855,0,855,0,0,0,0,1145,1,1144,201,77,2,19,946,1,945,156,59,2,15,946,1,945,0,0,0,0,0,0
72105073.12,2306,0,2305,100,0,0,0,1762,2,1762,0,0,0,0,2341,6,2333,257,62,5,2,1862,6,1856,192,48,4,0,1862,6,1856,0,0,0,0,0,0
72105073.11,1933,0,1933,339,0,0,0,1565,0,1565,0,0,0,0,2060,6,2052,421,37,0,4,1704,6,1696,332,32,0,4,1704,6,1696,0,0,0,0,0,2
72105073.10,1311,0,1311,169,0,0,0,1110,0,1110,0,0,0,0,1635,1,1629,199,54,12,1,1300,1,1296,164,37,8,1,1300,1,1296,2,0,1,0,0,0
721050073.2,1088,0,1088,103,0,0,0,809,1,809,0,0,0,0,1039,5,1031,144,45,5,1,865,5,857,110,41,3,1,865,5,857,0,1,0,0,1,1
721050073.1,1237,1,1237,94,0,0,0,964,1,964,0,0,0,0,1427,5,1420,289,60,2,0,1184,5,1177,257,53,2,0,1184,5,1177,2,0,0,0,0,0
721050073.6,3116,0,3116,421,0,0,0,2448,0,2448,0,0,0,0,3957,18,3935,659,181,5,2,3182,18,3160,527,137,2,1,3182,18,3160,2,0,0,0,1,1
721050073.8,3177,0,3177,404,0,0,0,2465,0,2465,0,0,0,0,2967,14,2949,361,72,2,0,2401,12,2387,299,55,1,0,2401,12,2387,2,0,0,0,0,0
721050073.9,4690,0,4690,168,0,0,0,4032,0,4032,0,0,0,0,4468,6,4461,567,105,3,3,3659,5,3653,469,74,2,2,3659,5,3653,1,0,0,0,0,0
721050073.7,2337,0,2337,436,0,0,0,1769,0,1769,0,0,0,0,1836,14,1822,172,52,4,1,1495,13,1482,149,45,3,1,1495,13,1482,0,0,0,0,0,0
721070066.5,336,5,331,63,0,0,0,295,0,295,0,0,0,0,484,0,484,116,21,0,2,379,0,379,87,16,0,2,379,0,379,0,0,0,0,0,0
721070066.3,763,13,750,144,0,0,0,670,0,670,0,0,0,0,1098,6,1091,127,19,1,0,879,6,872,99,13,1,0,879,6,872,1,0,0,0,0,0
721070066.4,2610,0,2610,441,0,0,0,2036,0,2036,0,0,0,0,2242,14,2225,193,87,4,4,1841,14,1825,162,73,2,4,1841,14,1825,0,0,0,0,0,2
721070066.6,2044,0,2032,516,0,0,0,1481,0,1481,0,0,0,0,2006,4,1999,362,69,0,5,1646,4,1639,293,57,0,5,1646,4,1639,0,0,3,0,0,0
721070066.7,1503,0,1486,224,50,0,0,1216,0,1216,0,0,0,0,1992,5,1979,355,65,6,5,1631,4,1619,301,49,5,5,1631,4,1619,3,2,1,0,2,0
72107066.16,3256,12,3241,490,3,0,0,2533,13,2517,0,0,0,0,2930,8,2920,381,153,9,5,2348,7,2339,319,128,8,4,2348,7,2339,1,1,0,0,0,0
721070066.8,934,0,934,129,0,0,0,694,0,694,0,0,0,0,794,0,792,142,7,1,0,640,0,638,112,7,1,0,640,0,638,0,0,0,0,2,0
721070066.9,660,0,660,52,0,0,0,539,0,539,0,0,0,0,728,0,726,103,99,1,0,602,0,600,82,80,0,0,602,0,600,0,0,0,0,2,0
72107066.10,648,0,648,43,0,0,0,495,0,495,0,0,0,0,757,6,750,89,51,0,1,605,6,598,79,47,0,1,605,6,598,0,0,0,0,1,0
72107066.13,263,0,263,17,0,0,0,199,0,199,0,0,0,0,312,2,310,113,105,0,0,271,2,269,97,87,0,0,271,2,269,0,0,0,0,0,0
72107066.11,331,0,331,22,0,0,0,250,0,250,0,0,0,0,394,1,393,89,38,1,0,320,0,320,73,30,1,0,320,0,320,0,0,0,0,0,0
72107066.12,973,0,973,71,0,0,0,843,0,843,0,0,0,0,1017,1,1015,243,381,1,0,841,1,840,203,317,1,0,841,1,840,0,0,0,0,0,0
72107066.14,422,0,422,16,0,0,0,376,0,376,0,0,0,0,447,3,444,41,30,2,0,364,2,362,36,28,2,0,364,2,362,0,0,0,0,0,0
72107066.15,2363,0,2363,246,26,0,0,1796,0,1796,0,0,0,0,2641,6,2635,338,117,3,7,2154,5,2149,280,91,2,5,2154,5,2149,0,0,0,0,0,0
721070066.1,1521,0,1521,135,0,0,0,1231,0,1231,0,0,0,0,1777,3,1771,224,79,3,0,1441,3,1435,183,59,1,0,1441,3,1435,3,0,0,0,0,0
721070066.2,856,0,856,99,0,0,0,637,0,637,0,0,0,0,803,2,800,81,10,1,0,639,2,636,60,5,0,0,639,2,636,1,0,0,0,0,0
72107066.17,1125,6,1122,140,0,0,0,874,6,870,0,0,0,0,1012,3,1004,119,36,4,2,819,3,811,104,27,3,1,819,3,811,5,0,0,0,0,0
721090091.3,583,0,583,419,0,0,0,503,0,503,0,0,0,0,582,4,576,115,12,0,1,498,4,493,96,11,0,1,498,4,493,1,0,0,0,0,0
