GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_tot,Wh_2018_tot,His_2018_tot,BlC_2018_tot,NatC_2018_tot,AsnC_2018_tot,PacC_2018_tot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_tot,Wh_2019_tot,His_2019_tot,BlC_2019_tot,NatC_2019_tot,AsnC_2019_tot,PacC_2019_tot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap
0900303-021,7799,6152,1031,487,55,175,13,6074,5052,616,293,36,114,7,8239,4676,2151,1259,83,223,34,5934,4093,1140,578,19,79,0,7720,4520,2109,932,77,227,69,5627,3944,1187,388,10,64,0,8123,4785,2167,1055,169,195,12,6388,4147,1398,695,133,153,10
0900303-161,2484,2041,171,125,21,127,4,2029,1713,124,88,18,95,2,2502,2118,151,136,4,128,0,1882,1697,73,76,3,33,0,2393,2184,121,71,6,29,0,1920,1791,57,49,3,24,0,2521,1944,272,152,28,125,4,2116,1681,203,108,22,89,3
0900303-045,1435,1191,56,50,4,139,1,1166,995,40,34,2,99,1,1369,1127,85,19,1,134,0,1073,940,73,10,0,44,0,1389,1122,86,47,1,124,0,1088,948,59,39,0,45,0,1481,1054,82,82,5,248,2,1177,879,63,57,2,175,1
0900303-046,1933,1611,73,69,9,188,0,1568,1343,50,44,6,134,0,1941,1483,173,63,0,225,0,1483,1194,168,30,0,86,0,1862,1388,151,88,0,226,0,1434,1151,132,62,0,86,0,1985,1450,91,74,15,338,2,1624,1261,63,51,7,228,1
0900303-116,6248,4958,505,337,36,472,9,5089,4212,329,220,23,325,8,5991,4535,522,524,97,476,0,4842,3894,421,215,0,233,0,6180,4506,580,486,103,632,0,4893,3935,419,209,7,243,0,6378,4584,774,505,81,502,5,5266,3969,550,351,59,372,3
0900303-094,7999,4127,1385,1716,90,904,5,6205,3650,862,1088,60,650,5,8239,3490,1099,2250,112,1425,0,5355,3088,644,1209,73,345,0,8004,3344,1157,2347,264,996,0,5453,3004,732,1342,119,262,0,7929,3120,1734,1937,138,1204,9,6117,2815,1155,1244,115,870,8
0900303-087,6640,3643,750,997,55,1290,14,5324,3219,474,645,41,983,11,7327,2860,765,912,15,2666,88,3644,2452,450,451,15,269,0,7272,2651,508,1079,70,2585,123,3428,2228,380,512,15,256,0,6922,2908,803,1134,125,2105,12,5784,2679,577,838,96,1678,10
0900303-093,5051,4046,336,386,23,303,4,4049,3366,226,249,16,212,4,5123,3734,377,502,73,497,25,3952,3114,248,245,12,320,0,5208,3793,394,452,80,575,0,3958,3141,250,199,5,355,0,5265,3533,591,659,92,474,18,4257,3069,399,424,71,332,11
0900303-130,7122,6451,201,116,20,342,5,5104,4701,120,66,12,207,3,7125,6187,375,210,114,253,3,5325,4773,232,176,44,96,0,7299,6350,317,231,130,277,2,5433,4908,148,195,64,116,0,6853,5878,331,182,70,382,9,5194,4582,200,124,41,259,5
0900303-133,4071,3491,172,225,27,182,2,3040,2679,98,144,20,114,1,4688,3738,401,225,186,234,11,3300,2777,249,129,85,67,0,4810,3872,309,215,167,286,9,3328,2828,159,131,79,128,0,4260,3214,291,308,79,349,6,3365,2675,188,195,45,235,6
0900303-132,5775,5306,165,82,23,215,3,4067,3796,87,42,17,135,2,5960,5461,297,39,0,179,11,4343,4120,94,9,0,112,0,6215,5542,312,86,0,299,7,4542,4220,142,29,0,148,0,5863,5064,282,125,66,292,5,4320,3871,145,69,45,174,3
0900303-136,7619,6189,350,481,41,612,6,5925,4971,215,324,23,417,6,7708,5903,326,685,25,1114,3,5639,4718,156,187,16,405,0,7755,5676,192,883,27,1246,4,5555,4421,87,445,21,465,0,8014,5112,476,595,82,1754,11,6227,4310,341,397,47,1122,5
0900303-137,4072,3433,105,129,13,394,3,2898,2464,71,92,9,264,2,3922,3077,258,94,2,503,0,2690,2286,92,67,1,240,0,3947,3118,130,130,1,589,0,2729,2314,57,87,1,255,0,3847,2792,200,150,34,638,4,2893,2194,118,110,19,413,2
0900303-160,4579,4227,180,56,5,115,2,3540,3316,112,34,3,75,0,3957,3484,275,88,4,109,10,2993,2707,219,54,0,19,0,4151,3861,131,102,7,65,6,3194,2994,112,67,0,21,0,4632,3966,335,115,35,173,4,3646,3171,226,85,29,126,4
0900303-164,4834,4100,393,174,18,154,4,3968,3446,266,131,14,109,4,4507,3668,525,397,5,44,19,3305,2768,347,165,3,33,0,4576,3675,516,437,5,102,18,3371,2785,348,173,1,73,0,4933,3678,776,223,61,210,1,3916,3037,526,164,40,161,1
0900505-049,5880,5210,340,168,51,136,2,4642,4222,202,108,28,92,2,5672,4730,453,362,41,146,0,4380,3893,234,205,0,30,0,5341,4537,404,277,46,146,0,4289,3833,250,160,0,28,0,5707,4672,503,264,87,164,11,4628,3895,329,176,58,132,8
0900505-046,6411,6012,193,92,30,93,4,5034,4780,108,59,18,68,4,5774,5251,359,69,33,95,0,4716,4337,251,63,0,59,0,5902,5077,491,187,32,215,0,4860,4193,442,115,0,108,0,6161,5428,330,151,58,146,5,5064,4564,210,100,44,107,2
0900303-090,9563,5820,1597,1734,111,582,19,7416,5022,968,1092,74,392,16,9579,5192,1706,2024,161,748,0,7001,4551,983,973,90,380,0,9704,4985,2001,2194,121,652,0,6964,4259,1222,1067,57,346,0,10117,4887,2272,2324,304,780,14,8074,4374,1539,1585,208,577,10
0900303-088,8766,5552,910,1150,67,1201,19,7002,4781,570,742,46,913,8,8787,4901,1343,1414,232,1122,12,6184,4170,962,680,24,314,0,8681,4765,1306,1405,185,1146,13,6055,3996,945,750,27,330,0,9557,4787,1716,2111,180,1030,14,7405,4167,1134,1365,137,750,7
0900303-150,15735,13270,886,1286,81,271,11,12558,10423,753,1197,64,170,7,15662,12421,1063,1741,52,480,60,12360,9795,870,1410,20,209,0,15688,12434,1217,1370,51,697,65,12330,9950,945,1040,20,305,0,15752,12583,1113,1291,190,497,7,12869,10264,902,1119,143,357,6
0900303-029,11408,3404,3863,3868,136,598,37,8595,3116,2545,2613,102,461,30,11681,2423,4913,3840,208,803,8,7184,2104,2434,2320,45,268,0,11688,2291,5010,3825,227,883,9,7260,1946,2657,2315,50,283,0,11057,2182,4482,4257,240,463,40,8511,2023,3143,3095,154,397,26
0900303-067,5020,66,249,4756,57,39,22,3682,64,151,3481,39,33,18,4667,108,111,4475,30,19,0,3184,103,90,2957,10,10,0,4840,109,110,4659,14,12,0,3645,111,95,3418,4,10,0,4665,84,253,4379,48,18,4,3658,70,182,3448,35,11,3
0900303-068,6970,2051,614,4316,78,119,12,5695,1996,417,3230,54,107,11,5977,1826,642,3457,167,63,23,4901,1839,413,2528,74,35,10,5854,1736,536,3552,114,50,10,4846,1732,362,2657,60,40,10,5890,1437,499,3799,65,127,7,5102,1410,415,3094,50,119,4
0900303-091,4362,3428,355,443,43,151,4,3438,2843,226,282,33,95,3,4345,3090,561,569,5,195,0,3348,2510,419,313,2,100,0,4262,2879,516,598,6,282,0,3262,2368,389,342,2,155,0,4503,3080,661,548,69,198,4,3643,2678,412,345,48,160,3
0900303-095,6194,3651,1130,1274,97,254,11,4669,3094,682,777,66,157,6,5447,2396,1282,1836,219,137,0,3716,2056,638,909,58,64,0,5760,2109,1410,2030,197,327,0,4057,1891,943,1027,63,151,0,6033,2282,1679,1830,171,374,12,4564,2001,1085,1240,145,259,7
0900303-016,6626,5875,358,227,43,148,3,5341,4855,226,141,27,95,3,6616,5420,992,184,15,5,0,5169,4464,573,113,15,3,0,6749,5361,1144,177,15,56,0,5450,4589,720,124,15,7,0,6637,5074,808,487,90,219,3,5488,4447,502,321,64,158,3
0900505-047,5007,4691,110,70,37,114,2,3904,3690,67,50,22,86,2,4851,4578,133,27,29,101,0,3750,3549,73,11,0,105,0,4784,4494,105,34,31,139,0,3634,3430,41,19,0,135,0,5076,4579,212,84,45,92,8,4088,3759,140,52,26,69,1
0900505-048,5216,4794,195,110,30,100,12,4075,3790,134,71,19,70,7,5535,5307,46,27,0,155,0,4124,4056,42,11,0,11,0,5729,5099,448,259,239,162,0,4472,4129,287,11,0,44,0,5161,4442,345,191,56,111,3,4175,3691,217,133,38,79,2
0900505-022,1583,1446,73,16,13,41,4,1204,1125,43,8,8,21,4,1508,1330,105,13,0,56,0,1213,1137,41,0,0,37,0,1506,1359,71,73,0,9,0,1190,1103,30,44,0,11,0,1542,1230,143,58,27,40,1,1272,1034,107,40,25,32,0
0900505-021,2843,2454,202,91,37,80,1,2152,1898,132,56,23,50,1,2948,2550,221,38,11,116,0,2313,2121,96,12,11,71,0,2968,2581,184,137,15,55,0,2302,2091,83,92,15,23,0,2987,2251,374,138,39,145,6,2373,1878,257,79,27,99,4
0900505-028,12243,11494,370,183,107,129,6,9536,9058,227,104,74,85,5,11782,10396,712,512,280,55,0,9630,8855,310,370,179,14,0,11711,10314,728,595,203,27,0,9670,8885,385,340,184,14,0,11671,10057,739,328,264,222,17,9619,8526,454,213,207,149,15
0900303-158,6783,5980,235,208,36,358,4,5086,4562,153,131,25,234,3,6860,5953,289,199,28,407,0,4968,4389,177,166,14,206,0,6869,5995,291,144,31,409,0,4994,4427,177,136,16,225,0,7172,5930,362,299,43,497,6,5392,4610,211,178,29,315,2
0900303-152,7504,6120,462,464,50,463,14,5714,4741,331,335,29,304,8,7257,6321,395,285,22,327,0,5495,4827,285,183,4,204,0,7088,6071,456,276,27,345,0,5377,4649,317,196,8,186,0,7392,5890,460,391,72,572,12,5748,4658,334,289,62,422,5
0900303-157,5507,4954,150,132,22,243,3,4049,3689,95,81,11,168,2,5909,4988,233,96,48,550,0,3980,3582,95,78,36,204,0,5853,4941,324,72,23,501,0,3988,3530,174,70,22,199,0,5823,4844,287,218,34,414,12,4511,3830,204,157,26,275,6
0900303-038,10267,8056,976,864,125,382,18,7903,6546,569,472,82,281,12,10418,6914,1802,1340,186,665,0,7677,5868,902,599,45,256,0,10483,6794,2144,1329,201,566,0,7793,6015,903,584,55,245,0,10233,6701,1684,1335,261,438,9,7994,5657,1068,831,186,326,8
0900303-041,9427,8321,439,383,74,234,9,7428,6721,272,237,51,161,7,9369,7969,666,264,162,311,16,7304,6379,413,160,112,229,0,9266,7789,703,314,71,398,10,7266,6338,397,176,53,304,0,9077,7397,712,491,202,291,13,7383,6221,459,344,140,209,9
0900303-050,8685,6996,497,338,61,846,6,6643,5533,314,208,42,567,4,8957,6705,955,301,22,1059,15,6512,5188,668,207,11,433,0,8999,6449,1012,378,71,1002,129,6613,5099,697,285,23,474,28,8828,6092,857,585,94,1231,8,7038,5128,574,374,71,890,6
0900303-056,7377,6230,418,245,46,495,0,5531,4811,257,142,34,317,0,7683,6557,254,120,84,704,4,5833,5254,174,57,18,321,0,7788,6494,250,152,59,809,6,5809,5167,164,55,15,396,2,7815,6230,509,275,79,717,13,6383,5278,347,181,56,494,8
0900303-018,5314,4608,366,227,38,118,6,4144,3687,237,140,19,80,3,5520,4868,336,162,26,133,0,4351,3893,256,96,28,85,0,5830,4938,532,235,22,196,0,4543,4029,324,121,23,51,0,5354,4416,420,290,80,172,11,4295,3672,274,185,55,126,7
0900303-014,7173,5702,880,489,75,148,3,5405,4563,487,256,45,90,1,7063,4988,1380,652,84,125,0,5333,4135,765,347,11,47,0,7056,5014,1343,621,81,147,0,5341,4107,781,353,11,78,0,7061,4848,1288,659,133,221,7,5532,4111,788,411,90,138,6
0900303-017,4065,3511,268,128,20,159,8,3257,2898,163,76,16,114,7,3986,3286,366,236,7,123,0,3005,2625,198,123,0,59,0,4257,3429,466,248,6,155,0,3229,2805,262,99,0,54,0,3890,2877,491,296,52,179,6,3225,2502,333,193,32,149,3
0900303-023,9301,8784,246,80,15,185,6,6771,6467,140,48,14,104,4,9607,9023,268,136,0,228,0,7110,6735,193,100,0,79,0,9659,8968,213,160,0,398,0,7230,6855,129,88,0,155,0,9519,8449,378,148,142,273,5,7424,6724,258,85,104,172,2
0900303-034,3709,2989,173,245,25,294,3,3147,2617,119,178,22,222,3,3417,2733,91,169,14,416,5,2768,2440,88,149,4,85,0,3555,2699,149,121,6,579,9,2823,2410,144,99,4,155,0,3887,2597,329,306,84,571,3,3298,2358,218,218,62,430,1
0900303-033,1818,1463,85,121,13,146,4,1543,1281,59,87,11,113,4,1787,1366,63,189,12,165,11,1372,1110,61,156,6,25,0,1753,1305,92,101,6,250,19,1297,1085,90,61,6,40,0,1778,1385,141,142,42,66,4,1531,1240,88,106,37,53,1
0900303-120,3850,3297,281,132,14,149,0,3021,2669,176,80,11,101,0,4158,3216,401,200,48,361,0,2953,2448,242,91,34,144,0,4088,3132,523,189,60,270,0,3011,2461,295,74,34,146,0,3733,2860,419,188,44,228,4,2964,2381,276,100,38,175,3
0900303-119,4089,3241,309,218,29,315,3,3291,2694,211,148,18,234,2,3861,3044,183,272,85,293,0,2943,2543,114,152,43,86,0,3798,2943,198,228,88,363,0,2907,2494,121,111,38,139,0,4015,2872,444,334,26,358,6,3357,2502,311,236,25,297,3
0900303-011,4466,418,261,3786,70,70,8,3481,404,171,2881,41,55,7,4215,418,418,3404,22,39,0,3290,368,193,2697,13,15,0,4168,536,407,3174,48,59,0,3136,453,196,2409,22,51,0,4380,278,364,3734,84,62,17,3569,253,260,3026,66,48,17
0900303-013,4945,1496,314,3099,61,115,10,4001,1421,206,2315,41,85,8,5341,1385,531,3505,91,145,0,3982,1247,273,2379,38,71,0,5251,1455,475,3328,87,111,0,3912,1280,335,2209,32,70,0,5522,1305,503,3618,65,197,6,4491,1186,354,2819,46,157,5
0900303-012,3663,1129,204,2295,39,91,6,3014,1069,133,1762,27,77,6,3808,1282,274,2155,20,129,0,2948,1228,164,1497,13,54,0,3811,1336,387,2067,31,56,0,2977,1268,204,1451,26,54,0,4346,1815,301,2153,63,117,1,3788,1729,236,1747,51,97,1
0900303-121,3474,2863,291,144,25,182,6,2710,2300,195,83,15,129,2,3331,2404,481,301,29,129,0,2319,1987,157,113,20,47,0,3250,2435,275,324,31,162,34,2311,1929,148,121,25,56,0,3487,2432,475,299,37,243,2,2788,2055,328,193,30,171,1
0900303-010,4456,1846,249,2261,52,156,3,3759,1747,172,1741,38,124,2,4680,1220,180,3092,72,257,0,3888,1169,139,2376,73,143,0,4647,1287,160,3108,0,167,0,3829,1181,142,2407,0,105,0,3969,1264,333,2342,37,92,5,3418,1205,247,1925,22,75,5
0900303-129,3976,3490,167,83,19,223,4,3176,2847,106,62,13,151,1,4056,3290,167,260,10,331,0,3300,2767,168,256,7,101,0,4187,3314,207,261,26,405,0,3304,2775,196,231,26,75,0,4039,3266,212,175,29,373,4,3283,2728,143,136,19,264,4
0900303-100,1017,507,361,148,4,26,0,786,442,238,99,2,21,0,1294,668,359,275,16,16,0,973,597,196,177,0,0,0,1260,633,256,395,22,22,0,1049,568,195,284,0,0,0,1130,486,448,195,18,12,1,932,446,325,153,10,7,1
0900303-110,7328,4491,1577,833,40,524,8,6071,4020,1066,601,34,428,8,8031,4761,1903,647,60,679,145,5436,3595,1070,422,58,172,135,7220,4189,1763,689,33,720,0,4908,3230,1099,402,28,164,0,7772,3990,2059,1189,115,651,15,6415,3536,1494,887,95,528,14
0900303-113,5956,2511,2334,1017,81,297,13,4465,2222,1450,668,46,218,9,5113,1760,2366,851,32,313,9,3258,1359,1251,503,5,143,0,5827,1924,3175,756,94,185,0,3601,1350,1697,460,8,61,0,5977,1897,2842,1129,84,330,13,4476,1652,1889,811,60,241,12
0900303-111,1042,537,354,151,5,25,0,805,468,232,101,5,20,0,1044,536,312,194,0,0,0,725,419,166,140,0,0,0,1053,489,387,185,0,0,0,820,416,256,144,0,0,0,1009,424,452,126,14,24,1,786,376,297,102,11,21,1
0900303-035,5635,4616,383,528,41,120,8,4323,3730,201,313,25,71,7,6175,4705,570,633,13,267,0,4355,3715,220,260,0,165,0,6137,4819,437,674,14,208,0,4515,3830,255,270,0,160,0,5525,4163,540,516,79,213,6,4527,3605,345,330,58,156,6
0900101-036,2439,740,1246,294,33,117,9,1905,625,912,232,23,85,6,1915,425,957,222,52,250,17,843,367,233,105,7,125,18,2374,605,1259,340,81,223,14,1103,527,315,145,7,108,14,2490,350,1611,252,80,79,0,1799,265,1154,180,58,60,0
0900101-040,4478,2466,1101,540,80,295,15,3704,2080,867,461,58,229,14,4898,2454,1338,392,20,604,0,3217,1993,579,208,3,437,0,4728,2163,1308,562,30,613,0,3210,1885,564,286,3,479,0,4908,2197,1600,390,77,397,11,3819,1911,1066,292,56,311,10
0900101-039,4059,2507,755,409,47,344,13,3275,2084,561,322,35,262,10,4173,1750,947,714,41,837,0,2522,1598,286,429,24,177,0,4133,1915,1007,661,32,595,0,2691,1688,352,433,34,188,0,3954,1786,907,653,57,437,0,3338,1600,692,570,36,334,0
0900101-041,3004,2086,361,237,17,313,6,2358,1713,238,158,15,233,4,2916,2050,351,242,9,58,16,2165,1826,183,106,5,26,0,3180,2191,530,218,9,93,18,2260,1911,264,18,5,47,0,2982,1935,562,231,40,157,5,2378,1671,362,145,25,107,3
0900303-108,4285,2518,1128,579,38,148,9,3535,2304,733,426,26,112,8,3715,2286,498,637,32,254,11,3171,2134,370,546,9,96,10,3620,2251,511,564,18,255,0,3068,2104,365,485,3,102,0,4117,2252,820,807,37,174,5,3803,2176,670,719,24,156,5
0900303-107,5050,2263,1941,882,52,123,13,3872,2043,1208,581,36,101,8,5205,1517,2480,1222,4,135,26,3564,1160,1634,691,1,77,0,5520,1485,3045,1136,2,67,13,3643,1193,1863,556,1,29,0,4989,1407,2584,1118,97,123,17,3735,1240,1749,753,75,88,14
0900303-106,5043,1657,2547,921,63,130,3,3696,1521,1588,586,37,96,3,4833,1139,3094,592,118,82,10,3030,926,1778,259,13,37,0,4413,1146,2591,690,70,98,14,2834,915,1595,270,9,34,0,5193,1163,3228,925,108,145,9,3763,985,2186,641,75,91,2
0900303-123,5455,4854,269,181,26,142,4,4423,4016,163,126,21,104,4,6541,5402,801,173,8,180,0,4823,4199,449,96,4,76,0,5964,4864,728,217,0,183,0,4480,3878,405,111,0,80,0,5442,4326,581,251,110,177,7,4469,3710,359,179,87,137,2
0900303-117,2803,2186,195,120,10,317,2,2340,1903,126,79,10,225,2,2887,2134,169,290,38,186,0,2258,1800,126,178,24,135,0,2917,2022,254,298,10,295,0,2333,1704,219,196,9,206,0,2864,1944,292,158,31,439,6,2360,1694,206,104,26,326,1
0900303-096,6404,5952,181,121,28,146,5,4745,4476,105,83,19,74,2,6394,6022,219,90,11,72,19,4965,4730,105,74,10,55,0,6368,5852,366,100,11,58,17,4950,4670,140,84,10,40,0,6133,5451,299,136,98,138,0,4867,4402,205,89,68,93,0
0900303-128,6682,5317,490,477,54,400,3,5599,4586,331,380,42,286,3,7198,5036,302,688,41,1179,0,5355,3960,305,428,0,673,0,7050,5074,342,574,35,1029,31,5255,4075,297,346,1,511,30,7025,4773,670,547,92,991,3,5802,4141,482,403,67,715,3
0900303-105,5784,1885,3125,905,70,106,16,4292,1726,2002,605,48,72,11,5990,1634,3656,627,36,63,19,3928,1181,2353,333,12,40,0,5963,1624,3516,683,39,119,23,3896,1149,2276,356,12,95,0,5930,1379,3643,1070,157,86,14,4400,1165,2541,741,109,64,12
0900505-051,8915,8365,227,69,65,211,3,7038,6667,143,51,41,148,3,8494,7687,398,32,55,334,0,6486,6119,203,34,40,87,0,8463,7718,390,58,123,224,0,6597,6170,220,44,90,73,0,8702,7725,405,143,127,211,10,7290,6570,287,107,106,141,9
0900505-052,1060,1001,18,23,14,13,0,838,799,11,15,10,7,0,1123,906,69,4,0,145,0,834,771,52,5,0,8,0,1099,985,88,8,0,19,0,928,850,65,5,0,7,0,1021,884,49,42,16,15,2,864,758,43,34,10,6,2
0900303-155,7054,4356,1133,693,65,930,7,5494,3659,757,450,43,644,7,7409,4551,1275,565,66,1054,0,5097,3581,547,318,29,608,0,7552,4330,1272,650,51,1311,0,5148,3474,506,422,15,720,0,7307,4131,1202,679,71,1213,8,5838,3545,837,481,51,893,7
0900303-031,5942,3958,961,853,47,234,9,4783,3462,643,552,36,157,3,5523,3490,1232,783,42,189,13,4263,2932,771,436,4,125,0,5711,3483,1261,917,50,207,13,4331,2876,793,511,14,126,0,5999,2993,1567,1233,129,240,14,4811,2691,1075,827,89,185,10
0900303-037,8479,7916,215,166,34,157,5,6660,6296,120,103,29,116,4,8463,7519,391,366,98,194,0,6706,6171,242,157,33,114,0,8670,7362,493,533,117,212,17,6833,6112,287,255,36,117,0,8026,6841,518,323,114,197,8,6511,5733,302,212,96,133,6
0900303-131,6543,5870,199,92,29,355,3,4855,4433,126,59,16,216,2,6746,6247,185,130,0,198,3,5002,4805,70,63,0,64,0,6475,5850,226,151,0,259,2,4932,4629,121,73,0,113,0,7541,6185,431,214,106,588,2,5971,5045,290,145,70,385,2
0900303-138,7595,6168,337,309,36,797,14,5794,4867,199,212,25,511,6,7566,5899,586,166,11,1033,0,5714,4921,339,80,3,355,0,7669,5579,670,379,36,1141,0,5741,4696,397,277,3,359,0,8312,5567,462,432,69,1763,13,6480,4654,299,295,49,1144,5
0900303-134,1796,1438,99,94,21,153,2,1436,1193,63,70,14,103,1,1776,1455,119,15,2,185,4,1335,1165,88,4,2,75,0,1702,1401,80,34,34,175,4,1311,1168,52,21,2,62,0,1746,1215,122,104,26,276,2,1362,1010,85,74,18,173,0
0900303-099,4791,1872,2019,943,52,118,6,3429,1603,1229,581,33,77,6,4225,1099,2037,1071,9,119,0,2783,994,1090,608,10,75,0,4848,1190,2349,1414,12,110,0,3012,1061,1245,639,10,50,0,4797,1385,2384,1083,99,108,8,3534,1188,1586,738,69,83,8
0900303-098,5414,2155,2292,1061,59,114,16,3935,1857,1414,667,41,73,13,5851,2303,2317,1393,28,42,0,3592,1632,1378,567,0,14,0,5578,2097,2429,1398,269,50,0,3525,1543,1458,516,0,14,0,5352,1586,2724,1148,97,99,15,3940,1385,1806,765,55,71,13
0900303-114,3555,2270,828,456,25,55,2,2831,1980,540,285,16,40,2,3685,2590,721,407,10,128,0,2822,2081,484,154,4,90,0,3604,2424,754,489,12,115,0,2796,2037,466,221,4,70,0,3553,2125,860,540,72,84,9,2982,1921,621,377,59,70,6
0900303-097,4999,2994,1305,696,37,90,5,3926,2605,844,444,25,63,4,4939,2243,1665,963,10,111,0,3438,1916,858,628,0,41,0,5297,2481,1919,814,11,160,0,3697,2054,1065,480,0,100,0,5452,2129,2195,1171,117,132,30,4233,1920,1470,833,77,106,18
0900303-101,2970,775,1718,575,45,32,14,2092,708,1049,367,26,21,10,2482,618,1375,442,2,71,0,1714,537,833,305,0,43,0,2608,513,1625,410,36,88,1,1733,439,935,301,0,50,0,2767,622,1549,673,74,63,3,2051,562,1046,457,58,47,2
0900303-078,5685,1108,3384,1323,70,109,24,4074,960,2277,879,47,83,19,5530,780,3470,1293,29,250,8,3436,590,2120,617,15,64,0,5706,721,3820,1265,21,183,8,3326,495,2196,562,4,38,0,5453,503,3533,1499,128,173,16,4060,441,2543,1051,84,130,13
0900303-077,6052,836,3852,1476,95,137,26,4336,760,2593,1005,71,112,18,5991,620,3982,1328,61,365,4,3773,500,2375,696,1,173,0,5902,486,4211,1596,65,249,4,3708,413,2572,587,0,103,0,5855,644,3743,1496,107,189,30,4396,590,2701,1080,65,136,29
0900303-154,10454,5474,2333,1521,106,1234,23,8009,4636,1513,1011,70,868,16,9807,4273,2575,1762,87,1174,28,6852,3769,1680,873,22,494,0,9580,4195,2613,1606,104,1184,30,6734,3633,1842,706,32,525,0,10185,4002,2725,1886,183,1459,26,8101,3502,1966,1366,121,1121,18
0900303-073,8440,780,5886,2018,148,237,37,5817,728,3816,1335,102,199,31,7555,673,4972,2027,218,95,11,4734,558,3171,970,22,30,0,7795,749,5055,2570,275,93,10,4880,612,3209,1009,13,31,0,7748,399,5626,2033,293,120,20,5462,352,3895,1350,217,79,14
0900303-075,6442,628,4354,1533,93,152,18,4579,568,2936,1069,67,118,17,6633,716,4231,2032,55,107,0,4402,518,2694,1145,0,38,0,6454,689,3996,1932,57,95,0,4365,506,2617,1194,0,36,0,6183,432,4101,1608,139,193,13,4696,368,3042,1202,113,139,7
0900303-074,5926,899,3546,1360,80,195,22,4337,797,2438,951,63,153,15,5501,897,3243,1318,2,125,0,3010,557,1790,600,0,64,0,5688,1000,3527,1635,0,115,0,3384,690,2002,629,0,62,0,5845,709,3279,1453,119,216,27,4511,637,2454,1075,95,170,20
0900505-030,3741,3479,107,83,12,66,3,3123,2956,68,56,10,40,3,3631,3495,54,14,1,65,2,2995,2915,45,8,4,24,0,3625,3443,84,20,0,76,1,2845,2735,65,8,0,39,0,4194,3643,197,133,48,135,7,3431,3051,138,86,40,88,6
0900505-032,7887,7511,202,63,62,75,1,6072,5837,122,30,44,50,1,7623,7297,220,60,0,29,0,6055,5885,133,39,0,0,0,7599,7237,237,66,0,59,0,6135,5950,129,49,0,20,0,7442,6637,340,155,143,118,2,6083,5532,209,89,111,86,2
0900505-054,15816,12993,1747,782,184,339,29,12491,10725,1059,472,131,237,19,15345,11581,2623,1170,155,331,126,11112,9405,1063,422,69,141,0,15366,11378,2635,961,187,529,113,11246,9305,1233,458,67,189,0,15240,10778,2831,1042,475,366,32,12348,9335,1806,720,334,256,21
0900505-037,5191,4255,553,225,59,157,10,4136,3538,346,136,35,111,9,4723,3637,650,183,18,249,0,3535,3092,247,78,18,99,0,4728,3674,622,174,10,264,0,3618,3205,223,81,11,90,0,5240,3579,1018,356,146,218,12,4156,3033,662,242,105,158,9
0900505-009,1541,1491,19,6,6,17,2,1192,1164,11,2,3,8,0,1689,1643,15,25,0,5,0,1279,1245,14,15,0,5,0,1414,1381,8,20,0,3,0,1173,1144,7,13,0,3,0,1541,1389,51,24,25,21,0,1219,1134,25,9,14,12,0
0900505-010,4098,3959,61,22,21,39,5,3163,3087,35,13,11,24,2,3780,3577,40,126,9,29,0,2951,2840,41,33,10,30,0,4042,3844,68,102,8,22,0,3087,2986,38,26,10,22,0,3925,3643,121,53,28,31,5,3136,2932,89,31,25,25,5
0900505-026,1709,1637,30,17,8,19,0,1348,1309,15,15,5,6,0,1503,1409,34,23,36,10,0,1225,1180,19,12,8,4,0,1628,1508,48,22,41,16,0,1305,1250,30,12,8,4,0,1588,1449,48,21,32,30,3,1329,1240,27,14,18,22,2
0900101-128,3581,3415,76,29,16,55,0,2749,2643,57,18,9,28,0,3641,3318,106,0,37,134,0,2890,2685,105,0,30,75,0,3641,3339,125,0,36,83,0,2885,2690,125,0,25,55,0,3527,3149,159,82,44,90,1,2925,2674,102,48,30,51,1
0900101-162,2352,1316,487,465,18,103,7,1777,1090,315,299,13,73,6,2685,1523,626,395,35,122,16,1887,1217,375,231,16,55,0,2631,1428,641,494,40,96,16,1880,1190,401,252,20,22,0,2339,1020,574,624,44,117,9,1844,880,417,442,27,89,7
0900101-165,4943,4078,423,339,27,116,11,3723,3190,261,201,16,78,6,5233,3725,717,827,0,113,83,3964,3105,343,451,0,40,0,4614,3533,531,517,0,14,56,3461,2850,282,316,0,1,0,5056,3408,807,644,61,152,4,3899,2793,554,421,35,101,4
