GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen
2451025-012,669,398,256,767.0,440.0,291.0,764.0,472.0,259.0
2451025-013,334,209,121,425.0,271.0,136.0,421.0,284.0,119.0
2451025-014,472,408,60,604.0,519.0,58.0,593.0,482.0,76.0
2451025-015,490,369,113,615.0,488.0,103.0,608.0,496.0,84.0
2451025-016,599,368,214,749.0,426.0,279.0,761.0,513.0,205.0
2451026-001,178,95,79,214.0,106.0,104.0,217.0,129.0,83.0
2451026-002,763,594,159,858.0,692.0,133.0,838.0,682.0,122.0
2451026-003,610,300,297,760.0,389.0,340.0,737.0,402.0,313.0
2451026-004,539,265,255,557.0,290.0,228.0,558.0,335.0,197.0
2451026-005,275,146,117,310.0,192.0,100.0,306.0,193.0,95.0
2451026-006,451,295,151,581.0,341.0,213.0,559.0,347.0,187.0
2451026-007,319,206,110,696.0,416.0,210.0,688.0,392.0,247.0
2451026-008,384,228,144,927.0,596.0,266.0,893.0,507.0,346.0
2451026-009,1504,817,653,1580.0,927.0,479.0,1527.0,886.0,586.0
2451026-010,986,704,257,1077.0,768.0,238.0,1062.0,756.0,245.0
2451026-011,390,222,158,414.0,253.0,118.0,408.0,278.0,94.0
2451026-012,320,306,12,347.0,326.0,16.0,334.0,305.0,18.0
2451026-013,420,179,228,509.0,203.0,293.0,503.0,250.0,235.0
2451026-014,379,191,177,465.0,236.0,206.0,450.0,273.0,149.0
2451026-015,746,722,24,822.0,776.0,25.0,797.0,744.0,39.0
2451026-016,920,905,13,610.0,588.0,7.0,598.0,573.0,9.0
2451026-017,122,112,9,318.0,304.0,5.0,311.0,287.0,13.0
2451026-018,1764,1700,60,1516.0,1438.0,48.0,1478.0,1383.0,43.0
2451026-019,886,837,45,871.0,824.0,24.0,875.0,809.0,34.0
2451026-020,425,412,12,437.0,417.0,6.0,428.0,409.0,12.0
2451026-021,1598,1527,63,1624.0,1522.0,60.0,1584.0,1446.0,75.0
2451026-022,452,424,27,416.0,393.0,14.0,401.0,360.0,24.0
2451026-023,685,643,38,669.0,613.0,31.0,652.0,595.0,34.0
2451026-024,1336,1297,36,993.0,943.0,24.0,976.0,915.0,27.0
2451026-025,928,902,21,793.0,726.0,34.0,774.0,693.0,41.0
2451026-026,988,855,122,850.0,732.0,70.0,837.0,724.0,77.0
2451026-027,833,739,87,676.0,597.0,66.0,668.0,572.0,72.0
2451026-028,717,677,40,456.0,419.0,22.0,451.0,415.0,22.0
2451026-029,2512,2375,127,1880.0,1759.0,59.0,1849.0,1717.0,83.0
2451026-030,543,408,124,586.0,479.0,82.0,578.0,480.0,76.0
2451026-031,444,278,159,488.0,290.0,161.0,485.0,305.0,161.0
2451027-001,1347,1166,171,1169.0,993.0,128.0,1162.0,969.0,140.0
2451027-002,452,368,79,553.0,440.0,66.0,541.0,409.0,96.0
2451027-003,447,371,67,387.0,321.0,39.0,381.0,292.0,54.0
2451027-004,359,272,80,408.0,301.0,70.0,405.0,295.0,73.0
2451027-005,1417,1079,302,1517.0,1179.5,243.9,1509.0,1143.7,262.8
2451027-006,1872,1613,247,1707.0,1468.0,175.0,1683.0,1434.0,178.0
2451027-007,751,644,102,698.0,610.0,57.0,680.0,585.0,70.0
2451027-008,1527,1144,364,1544.0,1219.0,252.0,1529.0,1178.0,265.0
2451027-009,882,612,249,1011.0,761.1,207.7,1004.0,748.1,207.7
2451027-010,454,233,212,585.0,343.0,204.0,570.0,335.0,203.0
2451027-011,1469,879,567,1791.0,1139.0,533.0,1766.0,1116.0,579.0
2451027-012,348,221,114,407.0,250.0,145.0,400.0,253.0,140.0
2451027-013,1676,1406,249,1648.0,1371.0,195.0,1631.0,1325.0,247.0
2451027-014,1559,1135,399,1592.0,1103.4,383.4,1575.0,1112.2,367.5
2451027-015,1248,1128,109,1236.0,1112.0,87.0,1231.0,1100.0,88.0
2451027-016,426,357,65,474.0,396.0,62.0,470.0,366.0,78.0
2451027-017,776,675,88,781.0,651.0,87.0,770.0,625.0,88.0
2451027-018,1107,965,117,1139.0,945.0,125.0,1130.0,893.0,133.0
2451027-019,477,459,14,406.0,382.0,11.0,399.0,367.0,14.0
2451027-020,1653,1556,90,1120.0,1042.0,43.0,1098.0,1008.0,58.0
2451027-021,1642,1594,44,1372.0,1291.0,34.0,1343.0,1246.0,46.0
2451027-022,1762,1714,42,1309.0,1238.0,33.0,1284.0,1206.0,40.0
2451027-023,405,389,14,354.0,338.0,11.0,348.0,328.0,9.0
2451027-024,431,420,8,283.0,265.0,6.0,273.0,244.0,12.0
2451027-025,961,944,16,593.0,555.0,23.0,586.0,533.0,22.0
2451027-026,602,577,23,348.0,310.0,18.0,352.0,317.0,18.0
2451027-027,1225,1209,9,661.0,627.0,10.0,645.0,602.0,18.0
2451027-028,920,905,11,574.0,541.0,10.0,560.0,528.0,14.0
2451027-029,654,651,3,492.0,471.0,7.0,480.0,455.0,12.0
2451027-030,1005,994,8,702.0,680.0,10.0,691.0,658.0,12.0
2451027-031,1528,1481,41,1218.0,1140.0,39.0,1208.0,1119.0,50.0
2451027-032,1494,1335,142,1423.0,1221.0,117.0,1404.0,1165.0,140.0
2451027-033,1635,1524,99,1266.0,1129.0,66.0,1240.0,1067.0,97.0
2451027-034,1065,1032,25,858.0,818.0,14.0,831.0,772.0,32.0
2451027-035,1948,1912,27,1072.0,1005.0,29.0,1046.0,940.0,39.0
2451027-036,672,655,13,519.0,488.0,7.0,512.0,477.0,17.0
2451027-037,481,331,143,491.0,377.0,85.0,483.0,360.0,112.0
2451027-038,896,744,136,824.0,702.0,75.0,799.0,638.0,100.0
2451027-039,629,465,161,752.0,577.0,126.0,750.0,551.0,184.0
2451027-040,1111,749,353,1180.0,861.0,247.0,1148.0,766.0,359.0
2451027-041,1243,866,356,1262.0,918.0,248.0,1254.0,889.0,302.0
2451027-042,1142,816,309,1260.0,959.0,203.0,1238.0,871.0,324.0
2451027-043,542,425,115,593.0,469.0,109.0,590.0,460.0,117.0
2451027-044,850,643,190,983.0,788.0,126.0,968.0,759.0,184.0
2451027-045,1208,965,230,1400.0,1136.0,176.0,1389.0,1097.0,225.0
2451027-046,614,469,136,725.0,610.0,91.0,720.0,573.0,122.0
2451027-047,698,469,215,884.0,660.0,181.0,875.0,626.0,187.0
2451027-048,654,617,34,539.0,478.0,28.0,529.0,465.0,35.0
2451027-049,1855,1508,320,1790.0,1405.0,270.0,1773.0,1395.0,305.0
2451027-050,885,799,77,907.0,821.0,52.0,896.0,770.0,74.0
2451027-051,120,108,10,182.0,174.0,6.0,179.0,164.0,11.0
2451027-052,1772,1750,18,1108.0,1056.0,19.0,1077.0,991.0,36.0
2451027-053,1013,1004,8,846.0,821.0,14.0,833.0,794.0,24.0
2451027-054,351,347,3,274.0,256.0,6.0,271.0,250.0,14.0
2451027-055,510,502,7,444.0,436.0,3.0,433.0,396.0,19.0
2451027-056,710,706,3,523.0,504.0,7.0,503.0,466.0,14.0
2451027-057,1085,1077,4,776.0,759.0,3.0,744.0,709.0,12.0
2451027-058,403,399,3,285.0,277.0,6.0,271.0,253.0,11.0
2451027-059,592,585,7,354.0,340.0,6.0,336.0,315.0,7.0
2451027-060,586,529,53,404.7,299.8,88.8,405.1,333.6,58.9
2451027-061,825,636,187,484.8,333.7,127.7,489.1,383.9,90.3
2451027-062,1377,896,475,1032.9,667.8,304.3,1047.9,777.3,236.2
2451027-063,1053,629,421,742.2,458.9,231.8,739.5,530.3,185.3
2451027-064,1083,515,554,923.4,400.8,413.4,961.3,596.9,335.4
2451027-065,1962,928,1019,1417.0,678.0,615.0,1493.0,963.0,503.0
2451027-066,1351,656,678,1017.0,362.0,561.0,1071.0,623.0,420.0
2451027-067,1305,933,365,1122.0,797.0,270.0,1131.0,903.0,184.0
2451028-001,888,847,37,669.0,640.0,18.0,659.0,619.0,23.0
2451028-002,1535,1508,23,976.0,925.0,18.0,948.0,901.0,23.0
2451028-003,298,293,4,232.0,219.0,4.0,230.0,213.0,6.0
2451028-004,451,446,3,412.0,366.0,22.0,401.0,370.0,14.0
2451028-005,1125,1114,9,819.0,789.0,12.0,795.0,759.0,19.0
2451028-006,1586,1563,19,1197.0,1128.0,34.0,1170.0,1082.0,49.0
2451028-007,858,851,4,690.0,644.0,14.0,676.0,618.0,20.0
2451028-008,946,925,13,692.0,670.0,7.0,688.0,645.0,9.0
2451028-009,1239,1189,41,1193.0,1105.0,40.0,1160.0,1048.0,66.0
2451028-010,1465,1381,68,905.0,802.0,56.0,892.0,781.0,60.0
2451028-011,1423,1375,38,854.0,776.0,49.0,834.0,739.0,66.0
2451028-012,263,253,10,189.5,154.7,17.7,186.9,148.2,28.9
2451028-013,854,837,14,583.0,549.0,18.0,566.0,516.0,31.0
2451028-014,399,384,15,348.0,326.0,12.0,345.0,318.0,14.0
2451028-015,1804,1507,274,1439.5,1201.3,142.3,1427.1,1156.8,199.2
24510ZZZZZZ,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
