GEOID10,Tot_2018_gov,Dem_2018_gov,Rep_2018_gov,Tot_2018_sen,Dem_2018_sen,Rep_2018_sen,Tot_2018_ag,Dem_2018_ag,Rep_2018_ag,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
04013170,1182.0,527.1,614.3,1188.8,651.1,504.8,1150.1,590.1,560.0,1346.8,617.2,613.3,1310.9,509.6,708.3,1312,574,719
04013303,1262.0,515.6,725.4,1266.0,620.1,621.0,1236.0,569.5,666.6,1338.8,576.5,672.6,1305.8,474.5,764.9,1439,598,828
04013619,1164.3,371.9,762.1,1164.3,494.9,638.1,1140.4,440.7,696.9,1403.9,476.5,813.5,1361.7,412.3,853.0,1246,441,784
0401343,1624.4,524.1,1077.9,1628.8,661.5,944.5,1596.7,586.9,1006.8,1770.6,635.7,1040.4,1724.3,516.3,1126.6,1802,614,1172
040131005,2409.0,600.1,1794.3,2418.1,780.5,1621.6,2371.6,711.7,1658.5,2383.0,735.4,1543.3,2334.7,591.4,1681.3,2168,681,1466
04013666,1338.0,711.0,599.0,1340.0,887.0,428.0,1297.0,752.0,544.0,1516.0,887.0,524.0,1501.0,738.0,717.0,1235,617,608
0401358,882.8,381.0,477.3,885.9,455.7,396.3,863.4,431.2,430.1,1139.4,482.4,552.0,1092.3,415.3,559.7,972,429,528
04013358,841.2,363.0,454.7,844.1,434.2,377.7,822.6,410.8,409.9,1085.6,459.6,526.0,1040.7,395.7,533.3,701,309,377
04013525,723.9,310.5,395.3,730.3,386.0,318.9,703.8,335.0,364.9,800.8,343.3,354.6,788.1,285.1,441.3,598,258,331
04013493,1091.2,536.2,516.4,1096.8,625.8,429.0,1057.1,591.8,462.0,1289.7,625.2,471.6,1250.0,550.3,599.3,1214,653,526
04013577,414.2,177.7,226.2,417.9,220.8,182.4,402.7,191.7,208.8,458.2,196.5,202.9,450.9,163.1,252.5,470,198,266
04013494,1094.7,521.6,537.1,1101.4,617.3,442.8,1061.5,572.9,484.5,1274.1,601.5,488.2,1239.2,523.2,617.0,1422,612,788
04013744,1438.7,297.0,1126.7,1451.2,404.9,1033.8,1421.2,359.5,1060.9,1322.5,339.1,930.1,1299.6,287.0,950.9,1104,248,851
04013717,2198.8,547.6,1637.9,2207.2,712.3,1480.3,2164.7,649.5,1514.0,2174.9,671.0,1408.7,2130.8,539.7,1534.5,2065,593,1462
04013363,1543.1,416.2,1102.8,1544.6,558.4,968.7,1508.7,480.7,1026.6,1685.3,510.7,1074.2,1651.6,436.7,1118.2,1559,461,1087
04013435,1839.2,569.2,1240.4,1843.6,727.7,1087.1,1798.3,645.0,1151.8,1973.1,658.0,1193.6,1934.7,537.2,1293.3,1810,582,1213
040131016,166.1,94.2,70.0,166.1,108.6,55.6,159.9,99.7,59.3,178.9,97.2,68.9,178.8,77.7,92.1,210,125,78
04013972,1243.0,665.3,546.5,1246.4,792.7,426.6,1211.3,722.9,486.0,1388.3,759.8,506.8,1364.6,667.6,631.9,1493,788,690
04013307,2220.0,893.0,1272.0,2228.0,1084.0,1095.0,2170.0,1006.0,1163.0,2548.0,1056.0,1263.0,2512.0,893.0,1460.0,2381,996,1355
04013129,629.2,337.1,272.9,633.0,390.3,218.5,617.7,369.0,247.4,728.7,392.4,257.6,707.4,331.2,324.8,728,303,410
04013128,850.8,455.9,369.1,856.0,527.7,295.5,835.3,499.0,334.6,985.3,530.6,348.4,956.6,447.8,439.2,845,426,404
0401323,902.0,239.0,621.0,901.0,376.0,493.0,886.0,311.0,569.0,1211.7,362.8,757.5,1187.1,343.7,729.0,814,352,447
0401342,1383.6,563.7,797.6,1387.8,677.3,683.6,1355.4,622.2,733.1,1464.4,629.3,738.0,1428.3,517.9,838.9,1466,628,821
04013302,1361.3,554.6,784.8,1365.4,666.4,672.6,1333.5,612.2,721.3,1518.0,640.0,773.0,1486.0,509.0,910.0,1496,585,906
040131058,2081.0,727.0,1319.0,2083.0,864.0,1181.0,2034.0,801.0,1231.0,3599.0,1147.0,2135.4,3497.7,975.9,2302.6,2311,907,1379
040131057,6893.0,2153.0,4595.0,6928.0,2731.0,4042.0,6737.0,2470.0,4257.0,4782.9,1524.3,2837.8,4648.4,1296.9,3060.1,2512,885,1604
040131054,3333.0,1255.0,2024.0,3338.0,1444.0,1825.0,3266.0,1365.0,1894.0,4067.9,1410.8,2266.6,3959.9,1164.1,2573.8,2478,971,1489
04013535,841.0,277.0,541.0,844.0,335.0,479.0,822.0,298.0,522.0,848.0,296.3,440.2,826.6,266.9,501.4,1014,313,693
04013533,562.0,281.0,262.0,565.0,326.0,226.0,553.0,301.0,251.0,855.0,298.7,443.8,833.4,269.1,505.6,722,339,372
04013510,323.6,185.8,122.3,322.9,217.9,82.9,319.5,208.6,108.3,613.5,260.8,302.6,600.7,234.3,316.5,326,186,135
04013378,3517.0,1215.0,2240.0,3517.0,1456.0,1967.0,3433.0,1336.0,2090.0,3791.0,1290.0,2128.0,3689.0,1103.0,2388.0,2776,1042,1714
0401321b,3041.0,938.0,2047.0,3055.0,1154.0,1848.0,2969.0,1043.0,1920.0,3204.1,1111.2,1785.3,3119.1,916.9,2027.2,2396,852,1519
04013495,798.5,464.5,304.9,803.1,537.5,237.1,775.7,502.1,271.9,982.1,577.9,290.7,962.1,519.2,357.9,521,285,221
04013529,382.9,222.8,146.2,385.1,257.8,113.7,372.0,240.8,130.4,471.0,277.2,139.4,461.4,249.0,171.7,351,175,170
04013367,2040.2,822.8,1192.2,2047.1,1005.1,1017.3,2000.8,907.7,1092.0,2129.1,919.8,1078.2,2086.1,716.5,1299.0,2118,855,1249
04013515,840.7,465.7,342.6,840.3,538.4,266.1,820.7,502.6,315.3,1050.6,605.3,348.8,1023.0,543.4,400.7,798,394,391
04013513,725.0,401.7,295.5,724.7,464.4,229.5,707.8,433.5,272.0,906.2,522.1,300.8,882.3,468.7,345.6,763,442,308
04013808b,4435.2,1587.6,2798.7,4452.1,1927.2,2459.1,4325.6,1768.9,2550.7,4643.3,1702.1,2628.4,4531.7,1415.3,2919.2,2521,936,1566
04013229,1138.2,590.7,522.1,1149.6,695.0,421.2,1113.3,650.2,460.8,1257.8,659.2,481.8,1219.3,548.7,582.7,893,480,403
04013955,1688.5,519.9,1134.7,1691.4,718.3,934.7,1645.4,614.0,1030.1,1908.3,675.2,1100.8,1858.0,588.9,1161.5,2065,757,1283
04013857,2345.5,722.1,1576.3,2349.6,997.7,1298.3,2285.6,853.0,1430.9,2650.8,937.9,1529.2,2581.0,818.1,1613.5,2602,959,1619
04013487,3004.6,1031.1,1911.0,3012.0,1335.2,1612.0,2947.2,1184.6,1756.4,3214.3,1259.0,1756.4,3149.5,1080.5,1900.7,2769,1145,1590
040131043,2281.4,782.9,1451.0,2287.1,1013.8,1224.0,2237.9,899.5,1333.6,2440.7,956.0,1333.6,2391.5,820.5,1443.3,2460,1069,1359
04013299,2406.9,764.5,1605.0,2419.4,952.1,1425.8,2349.9,851.2,1494.6,2404.5,822.1,1368.8,2345.2,689.1,1527.3,2130,790,1317
04013273b,3025.3,1069.2,1893.3,3033.4,1298.1,1669.8,2939.8,1178.1,1754.8,3270.0,1177.7,1801.1,3193.2,993.8,2045.9,2444,879,1542
04013848,1284.7,656.0,601.6,1292.0,771.4,494.9,1260.8,720.2,539.6,1422.6,765.9,538.6,1392.8,629.0,700.7,1332,797,522
040131082,1302.9,665.3,610.1,1310.3,782.4,501.9,1278.6,730.3,547.2,1442.8,776.7,546.2,1412.5,637.9,710.7,1422,738,660
040131121,1109.2,372.4,706.0,1113.6,452.2,629.1,1078.9,410.1,667.8,1712.1,545.7,1015.8,1663.9,464.2,1095.4,1163,416,734
04013714,1215.8,553.6,643.4,1227.4,672.6,532.3,1186.7,608.2,576.7,1350.0,635.5,606.4,1316.6,511.7,743.6,1269,552,703
04013251b,1721.0,723.0,960.0,1732.0,856.0,837.0,1685.0,771.0,911.0,2055.0,847.0,1019.0,2002.0,719.0,1167.0,1759,735,1005
04013235,1937.0,786.0,1124.0,1940.0,979.0,933.0,1873.0,881.0,992.0,2075.0,942.0,1002.0,2040.0,775.0,1179.0,1872,853,1007
04013895,433.9,277.7,142.1,435.3,308.5,109.1,426.2,301.9,123.7,492.0,298.6,139.9,480.4,270.5,177.4,703,425,267
04013196a,15.3,4.9,10.1,15.4,5.7,9.4,14.9,5.2,9.7,14.4,4.3,8.4,14.1,3.7,9.6,18,4,14
04013298,1960.0,593.0,1347.0,1965.0,763.0,1177.0,1923.0,689.0,1234.0,2232.0,754.0,1282.0,2199.0,620.0,1468.0,2237,741,1476
0401387,2541.0,729.0,1779.0,2544.0,890.0,1609.0,2472.0,814.0,1653.0,2787.0,812.0,1750.0,2716.0,651.0,1932.0,2667,802,1842
04013626,598.6,369.9,211.4,602.2,422.3,161.6,583.9,403.0,179.4,655.3,414.9,184.2,638.7,364.0,234.8,515,295,214
04013763,1371.2,847.1,484.1,1379.2,967.3,370.1,1337.4,923.1,411.0,1500.9,950.2,421.9,1462.8,833.8,537.8,1397,918,463
04013104,916.2,566.0,323.5,921.6,646.4,247.3,893.7,616.8,274.6,1002.9,634.9,281.9,977.5,557.1,359.4,841,489,335
04013674,962.0,502.0,440.0,967.0,600.0,354.0,948.0,536.0,410.0,1026.0,584.0,368.0,1022.0,486.0,501.0,856,421,425
04013804,951.8,543.2,386.5,960.6,639.2,295.6,929.2,578.3,349.6,972.6,594.9,309.9,970.7,486.5,446.9,1063,550,500
04013597,902.0,288.8,593.6,903.9,366.9,512.7,878.6,328.9,548.1,1001.6,324.8,591.7,977.6,287.5,615.5,969,328,619
04013567,995.9,318.8,655.5,998.0,405.1,566.1,970.1,363.2,605.2,1105.9,358.6,653.4,1079.4,317.4,679.6,1137,431,690
04013583,954.1,305.4,627.9,956.1,388.1,542.3,929.3,347.9,579.7,1059.4,343.6,625.9,1034.0,304.1,651.0,969,362,594
0401346,1091.0,598.7,470.3,1098.3,715.5,364.5,1070.9,644.3,424.7,1157.3,652.9,417.4,1139.6,553.1,531.2,1165,569,575
04013760,702.0,385.3,302.7,706.7,460.5,234.5,689.1,414.6,273.3,744.7,420.1,268.6,733.4,355.9,341.8,628,377,246
04013433,1231.0,585.0,628.0,1229.0,711.0,504.0,1201.0,621.0,577.0,1293.0,684.0,510.0,1277.0,507.0,708.0,1231,602,612
04013139,2721.2,1289.3,1368.5,2736.8,1519.5,1139.5,2655.2,1394.8,1253.7,2967.8,1365.8,1324.9,2896.7,1158.5,1597.1,2501,1180,1289
040131071,1910.1,832.4,1035.2,1907.6,1006.2,868.2,1858.2,915.9,938.0,1829.6,842.0,816.8,1785.7,714.2,984.6,1846,817,1022
040131027,1300.0,525.0,757.0,1309.0,631.0,657.0,1267.0,553.0,711.0,1440.0,639.0,701.0,1417.0,519.0,843.0,1413,549,862
040131007,1819.0,488.0,1292.0,1830.0,626.0,1171.0,1777.0,567.0,1206.0,1971.0,560.0,1261.0,1939.0,429.0,1406.0,1781,510,1256
04013695,1578.0,504.0,1047.0,1592.0,609.0,947.0,1553.0,546.0,1005.0,1755.0,531.0,1069.0,1720.0,458.0,1176.0,1578,502,1066
04013438,1043.0,373.6,654.4,1047.9,471.4,558.3,1023.1,430.8,592.3,1134.1,450.7,629.6,1107.6,360.4,706.6,1141,442,688
04013524,656.8,360.1,271.9,657.2,403.5,220.7,631.3,380.5,248.9,743.3,400.9,256.3,717.3,351.2,313.0,647,283,353
04013523,891.4,371.1,489.0,892.2,418.1,443.6,858.4,396.6,458.5,1087.7,452.7,477.5,1044.0,386.7,583.8,827,265,547
04013599,167.0,95.6,64.7,165.9,107.0,51.4,161.4,105.6,55.6,210.0,119.5,67.0,203.4,105.3,82.8,215,110,105
04013518,434.0,248.4,168.3,431.1,278.0,133.6,419.6,274.4,144.4,546.0,310.5,174.0,528.6,273.7,215.2,436,203,230
04013587,1227.0,365.0,814.0,1227.0,497.0,681.0,1195.0,456.0,739.0,1367.0,447.0,829.0,1338.0,388.0,856.0,1337,432,885
04013958,1060.3,575.8,456.6,1068.3,682.0,356.1,1021.5,622.1,396.6,1174.5,611.2,453.1,1150.5,527.3,550.1,1046,576,454
04013730,797.7,433.2,343.4,803.7,513.0,267.9,768.5,467.9,298.4,883.5,459.8,340.9,865.5,396.7,413.9,956,488,454
04013182,873.7,426.0,426.8,876.1,510.5,341.1,843.8,455.6,387.0,962.1,496.8,392.9,931.4,418.6,456.0,968,548,411
04013100,1085.7,370.0,702.2,1091.7,467.9,611.4,1062.1,425.4,636.3,1118.4,444.8,620.1,1097.2,334.1,722.6,907,321,581
04013210,1402.9,515.8,866.9,1414.6,670.8,726.8,1373.6,592.0,780.2,1475.2,622.0,779.6,1455.6,509.3,891.6,1382,544,828
04013779,751.1,276.2,464.1,757.4,359.2,389.2,735.4,317.0,417.8,789.8,333.0,417.4,779.4,272.7,477.4,808,339,454
04013770,1015.0,473.0,528.0,1020.0,553.0,450.0,1002.0,518.0,483.0,1080.0,538.0,476.0,1076.0,462.0,584.0,1078,521,549
04013686,1079.0,355.0,718.0,1084.0,465.0,609.0,1058.0,413.0,642.0,1168.0,475.0,630.0,1145.0,371.0,734.0,1155,408,739
04013412,973.0,295.0,660.0,974.0,376.0,572.0,941.0,330.0,610.0,1092.0,335.0,678.0,1084.0,311.0,695.0,1078,366,701
04013398,542.4,250.7,287.9,547.0,309.7,230.7,532.0,273.3,258.3,552.5,285.0,237.4,547.0,230.3,300.5,516,223,288
0401348,755.6,349.3,401.1,762.0,431.3,321.3,741.0,380.7,359.7,769.5,397.0,330.6,762.0,320.7,418.5,438,241,184
04013468,564.8,327.7,223.0,565.1,382.8,172.8,555.6,353.9,200.7,631.0,368.0,215.8,624.8,324.7,271.9,526,296,227
0401391,1029.8,448.8,566.3,1035.0,533.8,481.4,1009.9,475.7,532.8,1074.1,491.8,520.5,1053.4,412.9,588.5,1041,460,565
0401367,1152.2,502.2,633.7,1158.0,597.2,538.6,1130.1,532.3,596.2,1201.9,550.2,582.5,1178.6,462.1,658.5,1237,530,697
04013155,1157.2,671.3,457.0,1157.9,784.2,354.1,1138.4,725.1,411.3,1293.0,754.0,442.2,1280.2,665.3,557.1,1204,678,506
04013603,1137.3,275.2,850.4,1138.2,349.9,773.0,1116.6,305.3,809.0,1251.0,322.4,790.5,1235.3,262.6,919.2,1354,309,1036
04013343,1363.4,329.9,1019.4,1364.5,419.4,926.7,1338.6,366.0,969.8,1499.8,386.5,947.7,1480.9,314.8,1101.9,1426,404,1007
04013416,1056.3,365.8,682.4,1061.9,481.3,568.1,1027.0,415.2,611.2,1116.9,488.8,550.6,1110.6,346.5,734.8,1193,427,760
04013536,706.0,346.0,338.0,708.0,396.0,276.0,689.0,377.0,311.0,847.0,380.0,364.0,826.0,335.0,422.0,740,300,429
04013483,661.0,305.0,346.0,659.0,363.0,284.0,642.0,336.0,305.0,703.0,351.0,310.0,685.0,304.0,355.0,731,372,350
0401319b,1002.5,299.0,676.1,1004.1,404.5,554.0,980.9,357.1,619.6,1146.7,368.6,672.9,1132.6,367.2,677.9,1063,452,594
04013297,1665.5,549.0,1088.5,1676.5,689.5,955.0,1637.5,612.0,1025.0,1845.4,669.4,993.4,1794.0,589.6,1120.1,1906,710,1176
0401360,695.9,169.3,513.8,695.5,275.7,407.8,681.2,240.8,439.5,682.6,219.7,440.4,676.2,214.2,429.8,690,275,402
04013786,821.1,199.7,606.2,820.5,325.3,481.2,803.8,284.2,518.5,805.4,259.3,519.6,797.8,252.8,507.2,798,289,502
04013852,517.4,222.4,281.6,519.2,267.2,236.8,506.2,246.7,257.1,587.3,250.8,280.9,567.1,207.9,311.4,668,281,383
04013855,820.1,352.6,446.1,823.1,424.0,374.8,802.5,391.7,407.0,931.7,398.0,445.2,899.5,329.8,493.2,955,405,541
04013722,1381.0,498.0,841.0,1399.0,642.0,709.0,1336.0,563.0,768.0,1655.0,633.0,884.0,1615.0,530.0,947.0,1344,460,873
04013822,1228.0,431.0,778.0,1230.0,529.0,668.0,1199.0,476.0,717.0,1319.0,491.0,746.0,1304.0,395.0,809.0,1626,633,973
040131103,1168.0,586.0,550.0,1170.0,666.0,466.0,1146.0,659.0,487.0,1434.0,726.0,604.0,1410.0,632.0,675.0,1231,610,611
04013323,888.5,480.8,385.0,891.6,553.6,315.4,873.3,537.3,335.3,953.2,527.6,365.6,931.9,466.5,408.3,716,370,342
04013231b,1789.0,873.0,870.0,1803.0,1011.0,731.0,1766.0,980.0,780.0,2267.0,1084.0,995.0,2208.0,975.0,1065.0,1648,809,818
04013937,840.0,190.0,628.0,838.0,257.0,545.0,826.1,246.0,575.0,969.0,244.0,676.0,934.1,245.0,585.0,842,254,575
040131009,331.0,49.0,278.0,331.0,70.0,247.0,325.0,71.0,252.0,371.0,72.0,273.0,358.0,78.0,232.0,265,73,187
04013224,504.0,122.0,360.0,513.0,172.0,317.0,500.0,174.0,323.0,605.0,160.0,397.0,587.0,159.0,353.0,519,167,346
04013831,1115.0,290.0,798.0,1114.0,467.0,626.0,1064.0,393.0,671.0,1165.0,437.0,690.0,1129.0,374.0,680.0,1173,447,708
040131080,2781.3,935.9,1781.6,2785.8,1143.9,1553.1,2713.0,1068.0,1636.6,3213.2,1055.9,1944.0,3131.2,991.4,1903.8,2752,1127,1608
040131078,882.7,297.0,565.4,884.2,363.1,492.9,861.0,339.0,519.4,1019.8,335.1,617.0,993.8,314.6,604.2,971,358,602
0401331,1115.1,317.5,776.3,1113.0,481.8,606.5,1088.0,407.4,678.8,1103.4,404.2,654.5,1093.6,380.7,636.3,1041,371,654
04013253,912.3,256.6,638.5,910.5,394.0,496.0,890.0,332.1,556.5,895.1,327.4,532.8,888.1,310.6,514.6,930,362,554
04013612,1070.3,371.4,671.5,1076.6,467.8,580.2,1037.8,427.9,606.5,1195.8,407.4,692.6,1163.3,360.0,725.7,1201,426,760
04013445,805.7,279.6,505.5,810.4,352.2,436.8,781.2,322.1,456.5,900.2,306.6,521.4,875.7,271.0,546.3,961,360,589
04013408,2215.0,719.0,1452.0,2223.0,919.0,1268.0,2173.0,845.0,1326.0,2448.0,833.0,1430.0,2363.0,753.0,1439.0,2255,822,1408
04013411,1412.0,559.1,810.7,1417.2,682.1,689.6,1363.5,627.2,735.1,1637.6,634.2,837.3,1594.9,543.6,915.2,1569,647,902
04013938,1035.0,409.9,594.3,1038.8,499.9,505.4,999.5,459.8,538.9,1200.4,464.8,613.7,1169.1,398.4,670.8,1252,513,728
040131124,3244.4,977.1,2227.8,3247.5,1198.7,2002.5,3154.3,1082.0,2067.3,3341.6,1024.8,2114.3,3258.2,823.5,2283.5,2127,667,1445
04013963b,2335.0,669.5,1635.8,2357.1,862.6,1456.3,2275.5,752.8,1521.8,2547.7,789.4,1601.8,2487.3,612.5,1748.9,2119,727,1378
040131128,782.7,210.7,562.3,784.0,269.1,504.9,764.7,235.9,528.4,620.8,173.9,414.0,609.0,145.1,428.3,256,46,210
04013627,850.0,261.7,574.3,855.4,328.2,512.0,828.1,296.5,530.6,945.5,304.8,583.5,925.1,247.0,626.2,892,207,682
04013697,1352.0,520.0,796.0,1354.0,613.0,694.0,1312.0,544.0,762.0,1527.0,580.0,823.0,1502.0,523.0,855.0,1447,554,880
04013699,692.2,275.1,395.2,693.8,355.5,308.8,671.3,316.8,353.3,786.6,316.8,399.1,772.2,285.7,427.3,781,293,476
04013700,874.7,362.3,484.5,876.8,460.2,379.9,848.2,415.5,430.6,1006.1,421.9,495.3,987.5,381.6,528.9,910,423,472
040131022,1287.9,575.5,670.7,1291.9,721.8,529.4,1258.8,668.0,588.3,1503.9,717.5,655.6,1475.8,606.4,760.0,1301,644,637
04013242,1124.1,469.9,616.9,1130.6,603.3,501.4,1099.7,557.4,542.3,1307.0,559.5,622.0,1271.9,481.4,695.1,1338,541,777
04013148,1216.6,445.2,733.6,1216.2,567.8,602.0,1188.7,529.5,656.1,1405.6,549.2,749.0,1379.9,480.7,768.2,1347,540,794
04013177,1013.0,412.0,569.0,1024.0,532.0,458.0,992.0,475.0,517.0,1233.0,535.0,610.0,1206.0,446.0,683.0,1135,503,614
04013309,668.4,270.9,370.6,666.4,355.0,288.0,656.1,329.5,325.6,847.3,413.6,365.2,816.5,347.1,409.2,605,315,283
04013310,698.6,283.1,387.4,696.6,371.0,301.0,685.9,344.5,340.4,885.7,432.4,381.8,853.5,362.9,427.8,967,423,531
04013204,1187.0,372.0,779.0,1195.0,505.0,646.0,1154.0,427.0,724.0,1347.0,484.0,745.0,1310.0,423.0,779.0,1362,505,835
0401376,962.0,365.0,567.0,966.0,476.0,456.0,932.0,409.0,520.0,1103.0,455.0,564.0,1069.0,390.0,587.0,1063,462,583
04013689,1054.0,368.4,648.4,1053.5,467.3,539.9,1025.4,422.9,595.3,1278.1,446.5,719.1,1240.0,396.6,731.9,1067,409,643
0401397,1259.9,440.4,775.0,1259.4,558.6,645.4,1225.7,505.5,711.6,1527.8,533.7,859.6,1482.3,474.0,874.8,1518,580,918
0401339,1747.0,517.0,1190.0,1747.1,644.9,1068.5,1703.2,585.4,1116.7,1921.0,619.7,1185.4,1878.9,527.2,1246.0,1726,616,1089
04013176,938.7,276.2,649.6,935.4,395.5,528.8,922.4,354.8,567.2,902.8,318.8,556.6,886.5,288.6,544.6,963,367,589
04013379,1019.2,299.8,705.4,1015.6,429.5,574.2,1001.6,385.2,615.8,980.2,346.2,604.4,962.5,313.4,591.4,953,345,595
04013188,754.0,277.0,457.0,757.0,340.0,387.0,736.0,309.0,426.0,876.0,306.0,498.0,852.0,286.0,497.0,879,371,496
04013194,977.0,231.0,717.0,983.0,355.0,615.0,957.0,308.0,648.0,939.0,297.0,610.0,922.0,279.0,594.0,1010,348,650
0401313,1450.0,392.0,1029.0,1453.0,601.0,833.0,1426.0,531.0,895.0,1424.0,500.0,878.0,1419.0,480.0,866.0,1602,569,1002
040135,1103.0,329.0,750.0,1101.0,477.0,593.0,1085.0,437.0,647.0,1173.0,444.0,677.0,1143.0,389.0,676.0,1054,396,645
04013266,1406.6,350.7,1019.0,1413.7,572.1,809.4,1380.5,498.5,879.9,1424.5,481.1,894.3,1401.5,472.9,830.9,1512,593,901
04013613,1344.4,335.3,974.0,1351.3,546.9,773.6,1319.5,476.5,841.1,1361.5,459.9,854.7,1339.6,452.1,794.2,1281,454,807
040131091,1396.0,492.0,884.0,1408.0,633.0,757.0,1362.0,561.0,799.0,1554.0,623.0,831.0,1532.0,501.0,959.0,1508,584,910
0401362,695.5,177.1,501.5,697.3,285.9,395.6,683.9,239.8,441.7,691.7,240.4,423.0,681.5,234.6,404.4,622,200,414
04013790,654.2,166.6,471.7,655.8,268.9,372.1,643.2,225.6,415.4,650.6,226.1,397.9,641.0,220.6,380.3,687,273,409
04013106,1034.3,263.3,745.8,1036.9,425.2,588.3,1016.9,356.6,656.8,1028.7,357.5,629.1,1013.5,348.8,601.3,1139,420,700
04013217,2047.5,687.5,1313.7,2047.9,889.9,1120.7,2002.3,786.3,1211.0,2289.8,855.2,1297.2,2239.8,726.6,1378.0,2039,853,1168
04013832,1099.5,293.8,766.8,1101.1,453.2,613.2,1074.4,402.0,670.3,1120.8,405.2,663.9,1105.9,396.7,609.5,1093,449,623
04013249,962.5,257.2,671.2,963.9,396.8,536.8,940.6,352.0,586.7,981.2,354.8,581.1,968.1,347.3,533.5,1046,430,598
04013702,2537.0,877.0,1583.0,2529.0,1185.0,1250.0,2461.0,1076.0,1375.0,2791.0,1091.0,1489.0,2721.0,987.0,1536.0,2682,1123,1532
04013431,1090.0,287.0,772.0,1087.0,450.0,613.0,1059.0,368.0,689.0,1081.0,381.0,654.0,1080.0,384.0,617.0,1102,394,695
04013653,938.6,290.9,621.6,936.7,447.9,457.0,904.0,381.0,520.1,981.8,394.3,536.7,969.9,376.8,527.2,867,357,494
04013761,1039.4,322.1,688.4,1037.3,496.1,506.0,1001.0,422.0,575.9,1087.2,436.7,594.3,1074.1,417.2,583.8,1155,483,661
04013289,947.7,378.0,533.9,945.9,470.7,443.0,927.5,425.7,498.7,1087.6,440.7,551.6,1058.6,382.8,584.5,1113,434,667
04013723,1856.9,765.1,1040.2,1853.3,908.3,892.7,1811.9,827.6,978.9,2090.6,854.9,1075.0,2042.8,733.9,1176.9,2151,838,1292
04013152,772.8,309.9,434.2,771.5,383.8,362.7,755.9,348.4,405.4,890.9,358.6,454.3,868.0,312.7,483.0,823,330,479
040131102,1826.4,671.4,1101.2,1840.7,847.7,933.9,1793.5,776.2,1013.5,2108.5,761.9,1197.9,2054.1,704.2,1195.5,1856,780,1049
04013853b,2675.3,982.9,1620.0,2684.1,1190.1,1400.3,2605.7,1113.9,1485.5,3177.8,1153.2,1802.5,3085.4,1044.4,1812.6,2287,943,1326
040131035,1031.5,384.1,616.9,1039.5,483.9,522.1,1012.8,444.1,566.6,1192.0,438.6,669.1,1161.7,404.4,670.4,1086,440,634
04013519b,337.4,192.5,133.3,339.2,229.0,96.7,329.3,223.3,106.0,406.6,256.9,116.7,400.9,223.3,154.2,378,154,219
040131100,3090.4,1003.3,2026.8,3085.4,1257.8,1775.3,3015.1,1150.5,1855.5,3368.1,1168.7,1948.7,3275.9,1008.0,2032.3,2594,1052,1516
04013356,1161.0,306.0,848.0,1170.0,444.0,709.0,1141.0,386.0,754.0,1124.0,371.0,733.0,1086.0,354.0,676.0,1270,461,801
04013171,1105.0,294.0,795.0,1111.0,418.0,670.0,1081.0,370.0,708.0,1095.0,350.0,702.0,1080.0,337.0,664.0,1093,388,686
04013815,1535.4,411.4,1092.0,1540.4,621.5,891.8,1497.3,553.5,941.9,1557.4,577.5,914.9,1536.4,508.5,923.8,1534,620,891
04013191,1468.0,430.0,997.0,1482.0,619.0,818.0,1437.0,534.0,901.0,1631.0,569.0,945.0,1595.0,518.0,961.0,1543,638,888
04013397,2481.6,607.7,1824.9,2483.9,926.7,1493.9,2420.3,789.6,1628.5,2615.1,813.1,1693.8,2556.5,775.3,1612.4,2391,862,1493
040131130,1170.1,469.3,653.1,1173.0,602.9,518.9,1137.1,556.6,576.7,1327.6,539.5,660.2,1289.4,489.3,660.2,1255,514,718
040131129,1280.9,513.7,714.9,1284.0,660.1,568.1,1244.9,609.4,631.3,1453.4,590.5,722.8,1411.6,535.7,722.8,1265,580,668
04013189,515.0,211.0,286.0,521.0,273.0,229.0,513.0,251.0,257.0,596.0,265.0,276.0,576.0,228.0,301.0,569,247,314
04013659,1544.0,485.4,1013.2,1548.3,703.1,788.8,1514.0,626.5,884.3,1652.7,628.7,925.3,1614.5,579.1,892.6,1548,662,857
0401381,975.5,270.8,680.8,978.1,415.1,536.5,957.7,357.2,599.5,979.6,354.1,581.7,958.2,332.8,547.2,962,400,548
04013200,951.0,271.0,655.0,953.0,440.0,487.0,932.0,361.0,571.0,950.0,362.0,525.0,937.0,344.0,505.0,1037,419,601
04013780,1626.0,471.0,1107.0,1624.0,740.0,839.0,1593.0,651.0,939.0,1627.0,632.0,918.0,1605.0,598.0,908.0,1586,666,894
04013250,2393.9,1268.0,1033.2,2400.9,1478.7,827.8,2336.8,1434.0,898.4,2884.7,1483.2,1161.6,2817.3,1291.9,1287.8,2283,1280,981
04013742,891.6,251.7,623.7,894.8,383.2,496.2,867.3,319.3,547.6,887.5,318.8,531.8,880.3,299.0,534.5,886,372,504
04013244,1088.4,307.3,761.3,1092.3,467.8,605.8,1058.7,389.7,668.4,1083.5,389.2,649.2,1074.7,365.0,652.5,1124,416,700
04013715,557.2,129.6,415.3,556.2,210.4,331.6,543.5,174.5,368.0,563.4,180.9,362.6,553.8,176.3,338.3,661,201,456
