GEOID10,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2018_ag,Dem_2018_ag,Rep_2018_ag,Tot_2018_gov,Dem_2018_gov,Rep_2018_gov,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
45015003,786.0,295.0,472.0,755.0,259.0,479.0,611.0,235.0,368.0,613.0,259.0,353.0,774,328,429
45015043,860.0,429.0,410.0,836.0,398.0,418.0,665.0,358.0,293.0,666.0,369.0,293.0,1000,718,275
45015001,700.0,448.0,246.0,679.0,414.0,257.0,533.0,343.0,183.0,527.0,341.0,185.0,681,464,206
45015029,1250.0,114.0,1102.0,1214.0,100.0,1080.0,863.0,83.0,759.0,864.0,125.0,735.0,1105,102,989
45015027,417.0,247.0,156.0,402.0,218.0,176.0,310.0,186.0,122.0,307.0,187.0,119.0,452,301,149
45015002,185.0,17.0,164.0,184.0,15.0,160.0,140.0,8.0,127.0,140.0,12.0,127.0,149,4,144
45015041,295.0,130.0,157.0,288.0,125.0,155.0,247.0,105.0,139.0,247.0,113.0,134.0,284,142,137
45015026,824.0,526.0,271.0,779.0,501.0,265.0,696.0,443.0,234.0,691.0,456.0,235.0,832,602,222
45015010,759.0,262.0,470.0,735.0,238.0,479.0,624.0,228.0,385.0,624.0,245.0,377.0,760,347,400
45015014,1336.2,507.0,735.7,1301.4,399.7,860.9,956.0,451.0,468.0,951.0,490.0,457.0,1148,465,667
45015044,1711.9,777.0,827.3,1675.7,673.4,958.1,1259.0,633.0,568.0,1262.0,677.0,584.0,1498,680,795
45015050,1510.4,412.7,1006.8,1493.0,290.3,1176.4,1216.9,389.7,803.4,1223.9,430.4,792.5,1535,457,1063
45015005,1544.0,625.0,830.0,1508.0,491.0,983.0,1179.0,520.0,618.0,1185.0,552.0,627.0,1506,648,836
45015052,1015.0,274.0,674.0,993.0,218.0,751.0,813.0,268.0,519.0,814.0,287.0,525.0,1065,287,762
45015025,1949.1,958.1,858.1,1906.1,835.0,1029.1,1583.0,862.0,643.0,1574.0,914.0,657.0,1885,925,937
45015018,1551.9,659.9,805.9,1506.9,558.0,893.9,1271.0,646.0,586.0,1270.0,662.0,607.0,1193,568,611
45015019,2075.0,1105.0,859.0,2034.0,950.0,1027.0,1450.0,822.0,581.0,1449.0,866.0,580.0,3438,1604,1811
45015020,1548.0,364.0,1087.0,1518.0,269.0,1187.0,1233.0,364.0,839.0,1250.0,427.0,823.0,1349,322,1010
45015021,894.0,345.0,481.0,861.0,267.0,566.0,682.0,287.0,379.0,690.0,303.0,387.0,817,334,474
45015035,1961.0,560.0,1283.0,1919.0,451.0,1415.0,1790.1,664.5,1076.9,1789.1,731.1,1054.1,1068,255,805
45015012,3501.3,1135.6,2167.8,3443.4,752.1,2631.8,3232.1,1217.2,1950.3,3246.8,1306.6,1940.0,1820,630,1166
45015053,3543.0,1239.0,2114.0,3459.0,1043.0,2330.0,3108.0,1410.0,1606.0,3100.0,1505.0,1593.0,1691,604,1049
45015013,3513.4,1396.5,1865.2,3445.3,849.2,2521.2,3000.6,1350.0,1581.2,3023.2,1436.1,1585.3,1980,686,1268
45015051,1782.5,576.0,1092.1,1743.3,422.4,1272.7,1410.1,503.3,876.6,1417.1,565.6,847.5,1846,587,1234
45015015,1944.8,630.3,1207.8,1918.0,522.2,1355.0,1494.7,557.0,901.6,1499.3,612.2,883.3,1655,670,962
45015046,1179.0,450.0,663.0,1147.0,374.0,745.0,984.0,423.0,519.0,979.0,457.0,517.0,251,126,120
45019232,1716.0,965.0,664.0,1662.0,861.0,767.0,1223.0,799.0,390.0,1216.0,803.0,410.0,1358,872,473
45015038,1841.4,737.0,964.9,1805.5,651.5,1099.9,1483.1,682.3,749.4,1477.8,716.4,760.2,1491,616,857
45015045,1467.7,410.4,983.0,1435.4,302.8,1102.5,1330.0,421.7,883.5,1333.1,454.6,876.4,1615,477,1130
45015023,1642.8,566.4,960.8,1615.9,449.2,1114.4,1320.4,486.3,789.4,1333.9,542.5,789.8,1333,534,779
45015022,1017.2,271.6,669.2,1003.1,199.8,782.6,841.5,228.7,584.6,839.1,261.5,576.2,1170,241,911
45015047,1406.0,559.9,753.9,1375.1,473.2,867.1,1204.4,559.0,606.8,1200.9,587.3,613.1,1924,741,1155
45019332,1695.0,534.0,1060.0,1656.0,326.0,1303.0,1585.0,520.2,1034.5,1601.7,575.0,1023.8,1444,387,1043
45015017,2996.0,1101.0,1681.0,2956.0,791.0,2072.0,2519.0,996.0,1443.0,2525.0,1076.0,1446.0,181,94,86
45029035,878.0,219.0,635.0,824.0,135.0,680.0,793.0,182.0,602.0,795.0,203.0,591.0,618,154,456
45029012,363.8,286.1,72.8,355.4,268.8,83.4,268.7,210.7,57.8,271.7,212.9,58.8,356,247,106
45029013,330.9,78.9,238.2,324.4,78.9,239.0,160.2,46.3,113.0,160.2,54.5,105.7,320,92,224
45029001,76.1,18.1,54.8,74.6,18.1,55.0,36.8,10.7,26.0,36.8,12.5,24.3,110,56,53
45029011,424.0,129.0,283.0,404.0,105.0,291.0,319.0,97.0,219.0,318.0,98.0,220.0,388,151,231
45029018,185.0,68.0,103.0,184.0,71.0,112.0,119.0,57.0,62.0,119.0,57.0,62.0,159,75,81
45029002,233.0,85.0,146.0,225.0,82.0,139.0,231.0,90.0,133.0,231.0,101.0,130.0,195,83,111
45029005,390.0,165.0,210.0,378.0,152.0,209.0,305.0,132.0,167.0,302.0,140.0,162.0,386,209,172
45029006,1633.3,443.8,1124.3,1561.9,384.1,1126.9,1274.8,392.0,848.8,1277.1,418.0,854.4,1461,537,902
45029019,292.2,126.5,151.4,281.6,117.5,157.7,207.5,91.0,113.3,207.5,92.6,114.9,307,96,205
45029029,891.5,413.8,445.0,852.1,359.9,478.5,726.4,340.4,370.2,728.4,361.8,363.6,1018,640,373
45029026,543.0,120.0,404.0,513.0,95.0,406.0,386.0,86.0,292.0,388.0,98.0,290.0,489,108,378
45029031,1123.8,839.7,257.6,1044.2,737.5,285.0,827.7,628.4,185.0,829.0,632.5,196.0,1136,818,305
45029007,278.0,184.0,89.0,255.0,162.0,85.0,190.0,136.0,48.0,189.0,138.0,51.0,278,200,78
45029021,425.4,145.8,258.0,407.0,135.7,251.7,323.3,116.6,199.1,320.8,131.9,188.9,449,196,247
45029020,518.0,367.0,144.0,489.0,331.0,155.0,290.0,221.0,61.0,288.0,224.0,64.0,481,347,133
45029032,1577.7,534.8,974.9,1542.2,425.6,1085.7,1495.4,495.0,948.8,1500.6,586.6,914.0,1979,764,1203
45029034,283.0,42.0,235.0,271.0,42.0,220.0,201.0,34.0,163.0,202.0,35.0,167.0,248,37,210
45029030,1104.9,622.3,442.2,1048.8,550.0,475.6,849.4,492.0,327.2,850.3,517.8,332.1,1076,689,368
45029022,490.0,184.0,293.0,473.0,160.0,298.0,261.0,90.0,168.0,264.0,95.0,169.0,497,236,253
45029033,244.0,118.0,121.0,235.0,105.0,128.0,194.0,84.0,106.0,196.0,91.0,105.0,211,122,88
45029023,207.0,96.0,109.0,189.0,75.0,114.0,192.0,87.0,99.0,191.0,91.0,100.0,273,150,120
45029024,284.5,65.0,213.2,274.1,60.1,206.2,199.9,51.7,144.0,198.5,49.6,148.9,262,70,189
45029014,409.8,80.4,313.4,389.1,71.1,306.2,303.9,72.6,220.1,304.6,78.5,224.8,416,135,277
45029027,442.0,121.0,314.0,439.0,119.0,309.0,264.0,77.0,184.0,261.0,82.0,179.0,481,190,282
45029008,666.2,493.9,154.2,638.6,450.2,184.6,506.3,387.3,114.2,507.3,392.1,115.2,713,564,144
45029009,748.0,480.0,253.0,721.0,442.0,269.0,557.0,365.0,174.0,557.0,373.0,184.0,817,537,275
45029015,537.0,302.0,219.0,507.0,268.0,230.0,439.0,260.0,169.0,442.0,264.0,175.0,586,342,236
45029025,694.3,435.1,249.4,654.8,389.3,253.9,542.7,366.9,167.7,540.0,375.0,165.0,704,479,219
45029003,79.7,49.9,28.6,75.2,44.7,29.1,62.3,42.1,19.3,62.0,43.0,18.9,82,29,53
45029010,510.0,154.0,340.0,492.0,132.0,341.0,357.0,118.0,233.0,360.0,124.0,236.0,412,142,266
45029017,386.9,158.8,214.9,372.1,142.4,222.3,327.6,138.1,182.6,328.2,147.7,180.5,413,121,287
45051101,1205.0,257.0,911.0,1164.0,250.0,884.0,845.0,222.0,608.0,849.0,234.0,611.0,1008,273,726
45051187,535.9,52.8,475.3,532.0,61.5,462.6,405.0,39.0,363.0,405.0,45.0,360.0,490,65,419
45051102,461.8,85.4,375.4,447.9,80.4,359.5,353.0,57.0,292.0,350.0,61.0,289.0,391,85,300
45051163,474.2,156.6,303.6,458.1,156.6,285.5,391.0,137.0,246.0,395.0,147.0,247.0,307,124,181
45051103,94.1,69.3,24.2,83.8,56.8,25.7,68.0,59.0,7.0,67.0,60.0,7.0,109,98,9
45051217,912.8,261.2,621.7,898.1,242.5,628.4,735.0,199.0,519.0,733.0,218.0,513.0,740,273,456
45051119,1055.2,287.4,724.3,1032.8,270.4,722.7,861.0,278.0,565.0,861.0,306.0,554.0,921,358,545
45051104,1001.0,165.0,816.0,970.0,137.0,815.0,855.0,156.0,690.0,858.0,173.0,684.0,888,237,638
45051105,714.8,228.1,476.0,697.5,219.9,462.8,540.8,194.6,338.7,539.1,201.2,337.1,659,234,419
45051156,314.9,46.5,266.3,300.7,41.4,254.1,216.0,25.0,189.0,219.0,27.0,192.0,244,51,192
45051144,148.3,47.3,98.8,144.7,45.6,96.0,112.2,40.4,70.3,111.9,41.8,69.9,163,60,102
45051106,2430.0,752.0,1604.0,2341.0,685.0,1600.0,2367.0,841.0,1487.0,2373.0,872.0,1499.0,1733,762,943
45051107,1011.0,150.0,846.0,978.0,153.0,804.0,789.0,128.0,646.0,790.0,144.0,645.0,734,130,598
45051112,559.0,77.0,473.0,542.0,75.0,462.0,419.0,67.0,347.0,419.0,71.0,347.0,476,91,378
45051113,1082.4,279.4,776.0,1045.4,239.4,784.1,966.0,235.0,708.0,965.0,256.0,709.0,840,277,545
45051114,1346.0,373.6,929.3,1319.8,286.3,1008.4,1252.0,368.0,872.0,1247.0,393.0,854.0,1087,348,728
45051116,595.0,508.0,70.0,579.0,480.0,92.0,428.0,369.0,51.0,431.0,376.0,54.0,678,601,71
45051118,305.1,59.2,237.7,298.0,62.5,229.4,228.0,42.0,181.0,230.0,48.0,182.0,292,65,226
45051120,815.0,169.0,634.0,790.0,165.0,612.0,615.0,124.0,485.0,618.0,128.0,490.0,677,189,475
45051122,655.0,79.0,559.0,620.0,67.0,536.0,466.0,50.0,410.0,464.0,65.0,399.0,541,63,477
45051127,682.0,205.0,442.0,664.0,178.0,475.0,616.0,185.0,418.0,614.0,206.0,408.0,649,179,462
45051214,567.5,387.8,168.2,561.8,373.6,179.9,430.3,299.5,125.5,433.3,300.7,128.6,520,337,176
45051128,1643.5,548.2,1060.8,1597.1,529.4,1043.1,1281.7,451.5,801.5,1278.7,465.3,812.4,1560,591,952
45051152,485.0,86.0,384.0,475.0,91.0,373.0,361.0,56.0,302.0,361.0,57.0,304.0,389,64,319
45051129,1312.0,335.0,953.0,1249.0,288.0,935.0,1194.0,323.0,851.0,1199.0,356.0,843.0,904,277,613
45051136,1178.9,320.5,823.3,1143.9,301.2,823.9,872.0,262.0,582.0,879.0,291.0,587.0,943,282,657
45051137,139.0,23.0,114.0,129.0,16.0,111.0,95.0,24.0,69.0,94.0,27.0,67.0,125,30,93
45051138,1401.0,330.0,1042.0,1347.0,287.0,1027.0,1094.0,301.0,775.0,1093.0,309.0,784.0,1183,388,781
45051139,952.8,174.7,754.6,923.5,125.3,784.8,776.0,139.0,625.0,775.0,161.0,614.0,894,195,688
45051141,856.2,270.6,559.8,811.3,217.6,570.2,633.0,216.0,395.0,638.0,235.0,403.0,879,335,524
45051143,560.0,177.9,374.3,545.3,174.0,364.5,455.5,128.0,322.5,455.5,128.0,326.4,567,212,351
45051168,309.9,84.1,221.2,300.6,81.0,214.5,210.7,54.1,153.5,212.1,60.1,152.1,256,98,152
45051145,972.0,157.0,782.0,942.0,173.0,741.0,720.0,152.0,559.0,724.0,165.0,559.0,826,209,608
45051146,120.0,24.0,94.0,115.0,16.0,95.0,95.0,16.0,76.0,96.0,17.0,79.0,121,25,92
45051147,928.3,288.4,619.9,901.3,271.3,614.9,738.0,251.0,476.0,738.0,266.0,471.0,678,245,429
45051148,735.4,86.3,634.4,718.7,89.2,617.7,592.0,76.0,502.0,590.0,75.0,515.0,618,72,537
45051149,269.0,115.0,150.0,265.0,101.0,161.0,200.0,82.0,114.0,199.0,87.0,112.0,248,100,146
45051151,1683.1,670.1,958.8,1658.4,664.0,960.7,1482.0,671.0,771.0,1483.0,699.0,782.0,1300,575,713
45051190,751.7,688.4,51.8,736.5,661.8,69.9,604.0,528.0,67.0,599.0,529.0,70.0,780,751,23
45051211,942.1,273.5,636.4,913.1,247.2,637.4,771.0,250.0,509.0,768.0,259.0,508.0,731,264,463
45051155,393.0,21.0,365.0,380.0,35.0,341.0,264.0,18.0,242.0,259.0,25.0,234.0,342,45,296
45051157,1092.7,191.2,868.3,1065.4,218.5,827.3,860.0,168.0,679.0,864.0,179.0,684.0,874,185,679
45051159,1008.0,507.0,478.0,967.0,486.0,458.0,885.0,423.0,447.0,883.0,436.0,446.0,777,556,208
45051160,1048.0,252.0,756.0,1008.0,218.0,761.0,901.0,284.0,601.0,898.0,288.0,610.0,939,299,627
45051164,923.0,243.0,665.0,899.0,191.0,694.0,807.0,207.0,587.0,811.0,234.0,575.0,753,210,535
45051167,189.0,8.1,177.4,188.0,12.0,172.5,139.1,6.3,130.6,137.7,9.9,127.8,211,18,193
45051166,347.9,14.9,326.6,346.0,22.0,317.5,255.9,11.7,240.4,253.3,18.1,235.2,330,26,301
45051134,301.1,81.1,215.5,292.0,78.0,208.9,202.9,51.9,148.0,204.4,57.9,146.5,302,72,228
45051203,155.4,24.4,127.0,149.6,23.2,125.3,115.4,19.1,93.9,116.6,25.5,91.0,152,35,113
45051169,422.0,57.0,356.0,413.0,65.0,345.0,292.0,39.0,250.0,291.0,45.0,246.0,360,46,310
45051171,794.0,272.0,488.0,765.0,237.0,506.0,605.0,226.0,365.0,609.0,247.0,361.0,727,301,416
45051173,1215.0,328.0,843.0,1185.0,264.0,897.0,1010.0,280.0,717.0,1011.0,307.0,704.0,1073,322,737
45051172,1151.0,364.0,753.0,1118.0,274.0,813.0,875.0,303.0,553.0,870.0,336.0,534.0,1111,399,694
45051174,2843.6,902.0,1872.0,2751.6,838.3,1860.4,2497.3,896.4,1559.6,2484.5,918.2,1565.9,2056,915,1114
45051176,851.5,386.3,437.2,820.6,347.4,455.2,781.0,340.0,417.0,779.0,355.0,423.0,516,283,230
45051189,676.5,347.7,310.8,659.4,326.6,320.8,577.0,319.0,247.0,579.0,326.0,252.0,553,371,179
45051177,733.7,210.6,487.1,716.7,180.7,522.1,636.0,210.0,415.0,641.0,233.0,403.0,707,163,533
45051179,1343.5,351.3,952.2,1305.4,282.2,985.2,1189.0,336.0,831.0,1188.0,356.0,831.0,984,312,654
45051180,2024.6,452.4,1530.4,1943.9,337.8,1562.3,1841.0,447.0,1368.0,1843.0,469.0,1374.0,1503,426,1065
45051181,992.0,284.0,678.0,959.0,244.0,690.0,881.0,268.0,597.0,886.0,300.0,586.0,878,273,594
45051182,1081.0,330.0,702.0,1029.0,234.0,767.0,913.0,321.0,583.0,917.0,369.0,548.0,923,270,640
45051183,682.0,283.0,356.0,655.0,267.0,362.0,473.0,231.0,230.0,479.0,247.0,230.0,690,319,358
45051185,412.0,63.0,332.0,399.0,57.0,330.0,253.0,31.0,214.0,251.0,35.0,216.0,280,55,221
45051188,541.0,499.0,34.0,521.0,469.0,45.0,389.0,358.0,28.0,386.0,358.0,28.0,612,584,21
45051191,657.0,286.0,358.0,634.0,274.0,347.0,501.0,219.0,274.0,497.0,224.0,273.0,523,301,218
45051194,1319.0,265.0,993.0,1290.0,266.0,995.0,1151.0,272.0,856.0,1149.0,296.0,853.0,968,278,670
45051195,912.0,334.0,552.0,875.0,315.0,528.0,668.0,266.0,388.0,668.0,278.0,390.0,957,421,527
45051196,971.0,499.0,437.0,934.0,473.0,440.0,614.0,294.0,298.0,618.0,316.0,302.0,941,489,441
45051202,2265.0,678.0,1508.0,2197.0,639.0,1505.0,1800.0,677.0,1090.0,1800.0,698.0,1100.0,1948,775,1145
45051198,774.0,103.0,642.0,765.0,108.0,639.0,703.0,131.0,559.0,700.0,145.0,554.0,605,124,474
45051178,112.6,17.6,92.0,108.4,16.8,90.7,83.6,13.9,68.1,84.4,18.5,66.0,113,27,83
45051204,1477.0,412.0,999.0,1419.0,355.0,1021.0,1225.0,378.0,825.0,1234.0,429.0,805.0,1362,484,855
45051142,1351.0,357.0,919.0,1315.0,337.0,945.0,1111.0,347.0,737.0,1110.0,371.0,739.0,1357,510,835
45051205,761.0,206.0,543.0,725.0,149.0,565.0,638.0,197.0,428.0,646.0,215.0,431.0,693,243,441
45051206,1579.3,385.5,1144.7,1499.8,328.6,1137.9,1250.0,324.0,902.0,1257.0,349.0,908.0,1071,369,684
45051121,1712.7,439.5,1214.3,1661.2,374.4,1248.1,1344.0,410.0,897.0,1348.0,446.0,902.0,1710,590,1098
45051207,1563.0,426.0,1076.0,1527.0,345.0,1160.0,1344.0,391.0,925.0,1344.0,409.0,934.0,1301,412,881
45051154,2430.0,799.0,1544.0,2366.0,674.0,1641.0,2326.0,871.0,1417.0,2323.0,912.0,1410.0,817,358,450
45051208,668.0,328.0,326.0,640.0,301.0,320.0,538.0,244.0,285.0,537.0,256.0,280.0,563,326,236
45051209,230.0,19.0,207.0,221.0,17.0,200.0,161.0,12.0,149.0,164.0,12.0,152.0,255,34,220
45051213,394.0,179.0,202.0,384.0,166.0,212.0,352.0,165.0,181.0,350.0,185.0,165.0,380,171,203
45051215,438.0,47.0,378.0,422.0,45.0,364.0,338.0,43.0,285.0,338.0,50.0,288.0,431,97,328
45051133,2211.0,598.0,1531.0,2122.0,561.0,1510.0,1824.0,619.0,1176.0,1830.0,656.0,1173.0,1323,468,840
45051197,2116.0,634.0,1419.0,2046.0,567.0,1411.0,1830.0,644.0,1139.0,1824.0,674.0,1145.0,1762,716,1027
45051175,1088.4,406.0,653.0,1047.4,364.6,664.6,904.7,352.6,535.4,903.5,366.8,536.1,1073,445,612
45051125,1171.9,305.3,835.9,1137.3,237.2,882.4,1140.0,328.0,804.0,1143.0,338.0,805.0,870,277,581
45051126,635.5,214.1,391.9,625.4,180.5,434.9,620.0,233.0,377.0,620.0,251.0,367.0,591,228,353
45051123,864.0,352.0,481.0,836.0,324.0,492.0,726.0,320.0,393.0,720.0,331.0,389.0,803,407,384
45051150,345.5,87.1,234.3,340.5,73.1,251.3,310.0,85.0,219.0,309.0,95.0,214.0,384,146,228
45051192,708.5,173.9,491.7,696.5,186.9,485.7,426.0,115.0,299.0,426.0,125.0,301.0,557,211,336
45051117,701.0,478.0,199.0,663.0,433.0,212.0,493.0,339.0,148.0,492.0,340.0,152.0,638,458,170
45051200,1035.0,211.0,798.0,985.0,203.0,764.0,724.0,183.0,524.0,719.0,195.0,523.0,878,231,638
45051115,945.0,376.0,507.0,912.0,336.0,540.0,643.0,267.0,357.0,646.0,293.0,353.0,905,336,561
45051170,853.2,261.6,550.0,819.0,205.2,599.9,703.0,231.0,462.0,708.0,242.0,466.0,759,251,498
45051161,1737.0,476.0,1202.0,1663.0,441.0,1193.0,1522.0,437.0,1060.0,1522.0,449.0,1072.0,1467,500,940
45051162,1409.0,358.0,1014.0,1358.0,308.0,1028.0,1260.0,348.0,900.0,1265.0,378.0,887.0,1267,392,864
45051216,1744.0,482.0,1209.0,1704.0,436.0,1218.0,1395.0,467.0,898.0,1397.0,498.0,898.0,1253,441,796
45051140,1087.8,374.4,679.2,1030.6,313.4,706.8,964.0,351.0,603.0,968.0,355.0,613.0,948,336,579
45051135,2014.2,598.9,1331.5,1937.3,530.0,1356.4,1643.0,567.0,1041.0,1638.0,586.0,1051.0,1441,538,876
45051131,2108.8,662.1,1350.5,2028.7,590.0,1383.6,1848.0,718.0,1098.0,1848.0,744.0,1102.0,838,346,480
45051201,2320.0,597.0,1632.0,2231.0,504.0,1673.0,1637.0,495.0,1110.0,1638.0,534.0,1100.0,1464,468,984
45051199,1663.2,460.8,1126.5,1597.2,417.8,1139.5,1340.0,424.0,881.0,1350.0,462.0,887.0,1928,709,1192
45051158,2778.8,857.2,1810.5,2663.8,814.2,1770.5,2309.0,855.0,1390.0,2313.0,914.0,1399.0,2593,1168,1396
45051153,1005.0,335.0,645.0,962.0,306.0,628.0,899.0,349.0,544.0,899.0,359.0,539.0,664,278,366
45051193,1274.8,424.2,808.1,1227.2,352.7,856.2,1172.0,433.0,721.0,1171.0,441.0,730.0,1277,519,747
45051184,2326.0,648.3,1603.9,2266.9,570.1,1649.9,1812.0,569.0,1215.0,1806.0,594.0,1212.0,1716,610,1087
45051130,2581.0,784.0,1694.0,2499.0,687.0,1743.0,2205.0,772.0,1392.0,2200.0,831.0,1369.0,1750,716,1018
45051210,909.0,199.0,685.0,888.0,175.0,694.0,825.0,210.0,607.0,831.0,229.0,601.0,449,109,336
45051218,1518.0,357.0,1137.0,1469.0,279.0,1164.0,1476.0,403.0,1056.0,1482.0,415.0,1067.0,738,257,475
45051124,1820.0,478.0,1298.0,1772.0,319.0,1430.0,1785.0,467.0,1301.0,1794.0,514.0,1280.0,1218,295,914
45051110,1852.0,516.0,1261.0,1790.0,445.0,1306.0,1343.0,464.0,837.0,1342.0,513.0,828.0,1536,598,921
45051111,1221.0,387.0,789.0,1169.0,312.0,836.0,992.0,352.0,614.0,983.0,374.0,609.0,889,356,525
45051132,2839.0,770.0,1961.0,2734.0,668.0,1998.0,2570.0,878.0,1632.0,2576.0,965.0,1611.0,1602,617,972
45051165,2729.0,764.0,1874.0,2653.0,659.0,1930.0,2152.0,761.0,1352.0,2142.0,800.0,1340.0,1352,509,826
45051220,2004.0,581.0,1373.0,1944.0,467.0,1431.0,1904.0,670.0,1213.0,1893.0,701.0,1190.0,1177,444,719
45051108,2658.0,712.0,1858.0,2574.0,591.0,1946.0,2317.0,728.0,1555.0,2333.0,789.0,1540.0,2048,701,1321
45051109,2221.0,598.0,1563.0,2145.0,490.0,1618.0,1954.0,621.0,1287.0,1950.0,646.0,1303.0,1396,457,924
45051291,2070.0,553.0,1455.0,1968.0,436.0,1504.0,2014.2,606.0,1373.6,1998.5,631.1,1367.3,1235,404,819
45051212,1155.0,709.0,416.0,1118.0,674.0,414.0,915.0,583.0,322.0,912.0,593.0,319.0,1038,782,236
45051186,173.0,31.0,141.0,174.0,31.0,140.0,127.0,20.0,106.0,129.0,22.0,107.0,174,48,126
45059012,860.0,372.0,450.0,801.0,312.0,467.0,653.0,287.0,358.0,652.0,294.0,357.0,938,418,510
45059013,853.0,375.0,420.0,833.0,280.0,540.0,721.7,277.5,432.2,724.7,329.4,394.3,1099,512,580
45059014,1231.0,284.0,909.0,1190.0,292.0,864.0,848.0,206.0,627.0,853.0,243.0,610.0,1226,357,853
45059015,724.0,447.0,258.0,677.0,383.0,278.0,547.0,345.0,183.0,540.0,355.0,185.0,762,530,220
45059016,486.0,182.0,288.0,465.0,145.0,310.0,343.0,120.0,221.0,343.0,125.0,218.0,508,244,258
45059017,1030.0,281.0,720.0,1011.0,220.0,769.0,826.0,207.0,601.0,834.0,250.0,582.0,982,266,704
45059018,978.2,330.6,614.7,965.6,310.2,630.2,782.4,290.8,476.0,780.4,311.2,463.4,922,403,502
45059019,603.8,182.4,398.3,585.4,175.8,403.8,429.6,136.2,285.0,425.6,147.8,276.6,502,159,328
45059020,851.0,340.0,485.0,778.0,292.0,468.0,681.0,273.0,401.0,686.0,291.0,393.0,839,400,427
45059021,1174.0,221.0,920.0,1151.0,222.0,885.0,914.0,177.0,719.0,914.0,198.0,715.0,1041,287,740
45059022,1513.0,452.0,995.0,1494.0,440.0,990.0,1110.0,377.0,710.0,1111.0,402.0,707.0,1395,579,792
45059023,835.0,127.0,674.0,820.0,107.0,680.0,578.0,86.0,482.0,578.0,116.0,462.0,816,202,595
45059025,855.0,163.0,665.0,842.0,156.0,667.0,650.0,111.0,525.0,643.0,130.0,512.0,840,216,603
45059026,1153.0,447.0,676.0,1110.0,401.0,675.0,909.0,342.0,552.0,912.0,360.0,552.0,1049,555,474
45059027,1070.0,369.0,678.0,1035.0,309.0,696.0,891.0,311.0,572.0,889.0,322.0,567.0,1019,436,569
45059028,519.0,68.0,433.0,507.0,82.0,400.0,361.0,51.0,302.0,362.0,68.0,293.0,500,102,390
45059029,409.0,62.0,330.0,405.0,71.0,315.0,291.0,55.0,229.0,290.0,62.0,228.0,383,79,299
45059030,721.0,98.0,610.0,693.0,105.0,577.0,515.0,59.0,444.0,517.0,73.0,442.0,631,118,501
45059031,1543.0,248.0,1228.0,1514.0,244.0,1219.0,1178.0,199.0,961.0,1179.0,223.0,948.0,1414,379,1023
45059032,201.0,22.0,170.0,192.0,32.0,149.0,143.0,13.0,126.0,145.0,14.0,131.0,178,37,135
45059033,364.0,41.0,309.0,357.0,37.0,306.0,262.0,26.0,236.0,262.0,28.0,234.0,336,65,265
45059034,879.0,583.0,277.0,807.0,496.0,281.0,585.3,396.5,173.8,581.3,412.6,167.7,925,669,251
45059024,646.0,211.0,413.0,625.0,180.0,420.0,499.0,176.0,313.0,506.0,202.0,304.0,706,313,381
45059010,607.1,191.3,404.1,582.6,173.8,396.1,517.6,169.0,345.2,514.7,178.0,335.7,647,253,392
45059006,629.6,186.0,424.9,614.9,143.7,452.2,555.1,173.2,368.6,558.7,201.8,355.9,739,219,507
45059009,811.3,222.5,559.1,780.5,202.3,551.4,603.5,166.4,424.3,610.4,185.1,424.3,747,203,538
45059002,342.8,275.1,59.9,326.5,243.7,72.0,241.5,179.4,52.8,241.7,190.5,51.2,304,274,28
45059003,469.5,253.0,204.7,452.0,206.4,226.4,301.3,167.1,130.3,300.5,168.3,132.2,455,239,211
45059008,907.7,325.7,555.1,871.9,271.8,573.2,787.1,263.2,512.9,790.1,290.2,499.9,1005,407,579
45059011,781.1,209.7,553.7,765.4,198.0,541.0,612.5,162.7,433.2,610.5,171.5,437.1,806,276,514
45059005,879.7,336.3,517.3,854.6,261.2,573.3,748.7,274.0,460.6,752.7,307.0,445.6,841,295,536
45059007,817.1,372.2,422.6,777.3,307.9,448.4,627.4,275.9,338.6,630.1,302.1,328.0,881,463,411
45059001,446.0,304.5,133.2,403.6,246.5,144.8,331.1,218.7,106.2,330.2,231.2,99.0,491,376,112
45059004,375.2,306.8,60.3,337.6,245.8,82.1,281.1,221.5,52.5,280.4,232.2,48.2,355,247,106
45083050,1990.0,451.0,1476.0,1919.0,362.0,1512.0,1522.6,400.9,1089.7,1527.5,455.9,1071.7,1796,487,1275
45083013,1704.0,303.0,1353.0,1670.0,261.0,1345.0,1368.0,272.0,1081.0,1373.0,316.0,1055.0,1482,353,1107
45083057,1956.0,322.0,1565.0,1927.0,299.0,1562.0,1690.0,304.0,1371.0,1697.0,345.0,1349.0,1763,429,1314
45083116,1517.0,399.0,1057.0,1472.1,399.0,1036.0,1046.0,297.0,729.0,1052.0,337.0,710.0,1256,448,779
45083054,841.0,119.0,693.0,828.0,109.0,695.0,635.0,110.0,517.0,639.0,138.0,499.0,721,169,535
45083040,1152.0,139.0,976.0,1121.0,114.0,976.0,927.0,140.0,775.0,928.0,167.0,760.0,1008,167,827
45083044,2122.0,272.0,1769.0,2071.0,250.0,1739.0,1620.0,210.0,1382.0,1633.0,265.0,1361.0,1532,289,1207
