GEOID10,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
221151-5,470.0,68.0,388.0,206.0,22.0,184.0,512,70,429
221151-7,472.0,68.0,390.0,166.0,22.0,144.0,535,111,418
221158-1,342.0,20.0,314.0,127.0,12.0,115.0,320,28,282
221156-2,153.0,13.0,137.0,55.0,8.0,47.0,149,18,125
221156-1,113.0,10.0,98.0,48.0,1.0,47.0,83,22,58
221155-2A,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
221158-2,432.0,32.0,386.0,151.0,16.0,135.0,373,45,320
221156-3,127.0,3.0,124.0,51.0,5.0,46.0,115,8,103
221158-3,337.0,12.0,324.0,173.0,8.0,165.0,317,28,283
221157-5C,141.0,8.0,133.0,52.0,6.0,46.0,112,14,98
221157-4,50.0,3.0,44.0,15.0,1.0,14.0,158,33,120
221154-3J,112.0,25.0,81.0,37.0,4.0,33.0,114,40,73
221154-3E,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
221154-3N,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
221154-3L,146.0,42.0,92.0,9.0,0.0,9.0,146,64,81
221154-3C,44.0,27.0,14.0,9.0,7.0,2.0,14,5,9
221154-3G,205.0,83.0,113.0,43.0,20.0,23.0,194,85,105
221154-3K,206.0,57.0,124.0,18.0,1.0,17.0,176,69,103
221154-3,117.0,12.0,105.0,46.0,8.0,38.0,70,6,61
221154-3F,13.0,5.0,3.0,2.0,0.0,2.0,20,15,5
221154-3M,43.0,13.0,24.0,14.0,12.0,2.0,51,33,18
221151-8,191.0,38.0,144.0,58.0,13.0,45.0,172,39,130
221151-4,72.0,27.0,37.0,16.0,7.0,9.0,89,51,38
221151-4B,112.0,48.0,61.0,32.0,13.0,19.0,128,58,69
221151-8C,3.0,0.0,3.0,4.0,0.0,4.0,10,2,8
221151-8F,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
221151-1B,30.0,20.0,9.0,6.0,3.0,3.0,32,17,15
221151-4A,25.0,0.0,23.0,4.0,0.0,4.0,32,8,24
221151-1,506.0,153.0,334.0,140.0,46.0,94.0,589,169,414
221151-7A,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0
221151-6A,44.0,18.0,23.0,18.0,8.0,10.0,57,33,23
221151-6,337.0,153.0,165.0,124.0,62.0,62.0,415,231,179
221151-6B,54.0,27.0,20.0,9.0,3.0,6.0,60,37,23
221151-2,496.0,399.0,83.0,191.0,164.0,27.0,603,515,85
221151-3B,1.0,0.0,1.0,3.0,0.0,3.0,2,0,2
221151-3C,14.0,0.0,14.0,14.0,0.0,14.0,8,0,8
221151-4D,1.0,0.0,1.0,3.0,0.0,3.0,5,3,2
221151-4C,6.0,0.0,6.0,4.0,1.0,3.0,8,3,4
221151-3D,21.0,12.0,7.0,6.0,1.0,5.0,17,8,9
221151-2A,3.0,0.0,3.0,0.0,0.0,0.0,0,0,0
221151-7B,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
221151-8E,3.0,0.0,0.0,0.0,0.0,0.0,5,0,5
221151-5A,60.0,7.0,52.0,24.0,7.0,17.0,62,6,55
221151-9,75.0,3.0,69.0,37.0,1.0,36.0,82,5,76
221155-1A,74.0,5.0,69.0,28.0,1.0,27.0,42,0,41
22079S9,88.0,47.0,36.0,25.0,18.0,7.0,83,60,22
22079S2,198.0,22.0,171.0,69.0,17.0,52.0,185,34,149
221156-4,391.0,8.0,373.0,170.0,3.0,167.0,345,27,315
220392030,409.0,41.0,363.0,106.0,14.0,92.0,351,71,272
220031-5,86.0,43.0,42.0,44.0,22.0,22.0,129,65,62
220393070,245.0,20.0,223.0,84.0,11.0,73.0,260,69,180
220031-2,148.0,30.0,114.0,79.0,24.0,55.0,173,59,112
220391162,126.0,86.0,37.0,34.0,16.0,18.0,127,86,41
220393050,348.0,26.0,317.0,129.0,10.0,119.0,325,52,270
220393040,656.0,114.0,525.0,227.0,46.0,181.0,702,191,496
220394020,174.0,6.0,164.0,71.0,5.0,66.0,170,23,142
220391160,319.0,311.0,4.0,120.0,120.0,0.0,365,355,6
220032-1,304.0,84.0,203.0,87.0,27.0,60.0,354,123,223
2205313,656.0,340.0,287.0,244.0,126.0,118.0,623,358,260
220031-1,191.0,69.0,111.0,86.0,30.0,56.0,285,97,174
220031-4,227.0,207.0,12.0,112.0,104.0,8.0,263,254,7
220392020,300.0,58.0,241.0,77.0,9.0,68.0,295,80,211
220392040,427.0,140.0,275.0,123.0,60.0,63.0,526,269,249
220035-4-O,368.0,28.0,333.0,136.0,18.0,118.0,377,55,311
220035-12,85.0,58.0,22.0,23.0,17.0,6.0,94,70,22
220035-8,222.0,199.0,19.0,62.3,53.2,9.0,234,185,47
220035-7,270.0,242.0,23.0,75.7,64.8,11.0,359,356,2
220035-1,450.6,120.8,314.8,161.3,49.3,112.0,390,115,259
220035-4-C,329.2,62.4,260.3,124.8,28.5,96.3,405,67,331
220035-3,327.0,29.0,293.0,98.0,14.0,84.0,410,79,311
220035-10,506.0,29.0,472.0,246.0,44.0,202.0,458,49,395
220394021,16.0,0.0,16.0,5.0,0.0,5.0,4,0,4
220035-13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
220035-9,326.2,112.9,197.9,109.9,43.1,66.8,444,217,222
220035-8A,51.0,20.0,30.0,26.0,11.0,15.0,55,16,38
220976-15,468.0,411.0,47.0,131.0,116.0,15.0,568,515,46
220976-16A,402.0,234.0,161.0,130.0,94.0,36.0,480,329,147
220976-8,453.0,98.0,341.0,209.0,64.0,145.0,497,118,373
220976-10,368.0,272.0,91.0,122.0,90.0,32.0,436,315,114
220976-6,444.0,174.0,265.0,101.0,41.0,60.0,568,265,301
220392010,552.0,35.0,508.0,194.0,22.0,172.0,531,85,423
220393071,25.0,0.0,25.0,12.0,0.0,12.0,15,2,13
220393031,237.0,39.0,196.0,68.0,13.0,55.0,228,72,153
220393051,61.0,7.0,53.0,23.0,2.0,21.0,82,14,68
220393030,525.0,182.0,319.0,123.0,43.0,80.0,656,287,347
220976-7,838.0,79.0,742.0,347.0,29.0,318.0,916,102,805
220976-13,255.0,17.0,228.0,79.0,7.0,72.0,266,27,233
220976-2,543.0,121.0,407.0,152.0,34.0,118.0,583,125,449
220976-9,402.0,149.0,239.0,108.0,36.0,72.0,435,183,244
220976-5,170.0,89.0,77.0,54.0,32.0,22.0,206,109,93
220976-14,578.0,95.0,467.0,223.0,46.0,177.0,641,117,512
220393020,324.0,158.0,156.0,86.0,39.0,47.0,488,300,181
220393060,251.0,203.0,40.0,94.0,78.0,16.0,356,301,54
220393032,165.0,45.0,116.0,56.0,6.0,50.0,163,52,104
220976-16,267.2,54.8,210.0,95.1,29.5,65.6,180,65,115
220393052,29.0,0.0,25.0,11.0,0.0,11.0,16,2,14
220391040,197.0,117.0,76.0,97.0,57.0,40.0,245,161,79
220395041,242.9,32.0,206.7,74.6,9.2,65.3,244,65,175
220395020,240.0,35.0,202.0,70.0,14.0,56.0,250,80,167
220394010,252.0,7.0,241.0,63.0,8.0,55.0,187,15,164
220393010,451.0,55.0,383.0,164.0,23.0,141.0,493,112,369
220394030,497.0,52.0,438.0,185.0,11.0,174.0,475,72,396
220395004,242.0,6.0,231.0,79.0,3.0,76.0,238,35,196
220394013,11.4,0.6,10.3,3.0,0.3,2.6,11,2,9
220394011,87.6,4.4,79.7,23.0,2.7,20.4,87,9,74
220394012,45.0,1.0,43.0,9.0,2.0,7.0,53,5,48
220394001,477.0,24.0,439.0,102.0,10.0,92.0,474,71,385
220391140,284.0,20.2,257.1,101.7,14.2,87.4,309,45,257
220391141,96.0,6.8,86.9,34.4,4.8,29.6,123,23,99
220391060,188.0,12.0,169.0,93.0,6.0,87.0,231,26,200
220391161,54.0,1.0,51.0,23.0,2.0,21.0,60,9,50
220391011,87.7,57.9,27.0,28.2,19.4,8.7,78,35,40
220391080,133.3,88.1,41.0,42.8,29.6,13.3,173,98,72
220391110,524.0,507.0,8.0,167.0,162.0,5.0,641,635,5
22079S15,685.0,155.0,508.0,309.0,89.0,220.0,623,171,450
22079C22,196.0,22.0,163.0,91.0,13.0,78.0,170,16,153
22079S22,584.0,65.0,506.0,212.0,29.0,183.0,489,47,432
22079C23,508.0,30.0,456.0,224.0,18.0,206.0,491,35,451
22079C37,1534.0,273.0,1224.0,627.0,127.0,500.0,1247,214,1025
22079N21,292.0,33.0,246.0,104.0,14.0,90.0,248,34,207
22079N20,1110.0,101.0,972.0,508.0,49.0,459.0,1233,133,1092
22079S23,309.0,28.0,274.0,119.0,18.0,101.0,293,28,264
22079C13,978.0,678.0,282.0,398.0,238.0,160.0,996,647,331
22079S24,147.0,26.0,114.0,53.0,12.0,41.0,127,34,90
22079S25,772.0,283.0,463.0,212.0,89.0,123.0,722,320,389
22079S5,139.0,29.0,107.0,53.0,11.0,42.0,128,39,88
22079S4,573.0,451.0,115.0,293.0,242.0,51.0,586,455,129
22079S11,473.0,43.0,420.0,200.0,24.0,176.0,405,38,360
22079S6,551.0,112.0,427.0,246.0,52.0,194.0,658,161,479
22079S14,228.0,43.0,179.0,108.0,17.0,91.0,195,49,139
22079S20,576.0,420.0,147.0,237.0,186.0,51.0,734,545,184
220395050,95.0,3.0,92.0,39.0,1.0,38.0,88,6,78
22079S21,478.0,21.0,453.0,208.0,13.0,195.0,418,31,379
22079S13,997.0,123.0,845.0,336.0,60.0,276.0,776,116,650
22079S18,322.0,224.0,92.0,123.0,85.0,38.0,382,278,101
22079N10,1112.0,194.0,889.0,421.0,86.0,335.0,1315,285,1006
22079N18,1934.0,260.0,1601.0,562.0,65.0,497.0,1734,221,1469
22079N16,346.0,40.0,297.0,102.0,12.0,90.0,449,58,383
22079N9,465.0,115.0,324.0,176.0,50.0,126.0,619,196,416
22079N4,333.0,208.0,111.0,142.0,105.0,37.0,502,322,178
22079N3,482.0,239.0,229.0,133.0,86.0,47.0,555,264,284
22079C4,888.0,864.0,12.0,393.0,390.0,3.0,1017,1005,10
22079C5,408.0,393.0,12.0,138.0,137.0,1.0,362,358,3
22079N14,380.0,106.0,253.0,201.0,58.0,143.0,350,71,279
22079N8,533.0,193.0,309.0,243.0,92.0,151.0,799,271,513
22079N5,578.0,141.0,409.0,206.0,55.0,151.0,727,167,550
22079N2,397.0,266.0,120.0,154.0,114.0,40.0,435,263,169
22079N1,181.0,76.0,93.0,46.0,16.0,30.0,219,91,128
22079C1,184.0,150.0,30.0,61.0,55.0,6.0,173,139,32
22079C11,391.0,348.0,39.0,140.0,130.0,10.0,473,429,39
22079C38,1026.0,406.0,585.0,362.0,153.0,209.0,1073,375,689
22079C30,594.0,134.0,435.0,246.0,57.0,189.0,636,125,500
22079C39,246.0,161.0,81.0,76.0,55.0,21.0,226,156,67
22079C6,651.0,629.0,7.0,273.0,271.0,2.0,762,758,3
22079C20,714.0,669.0,29.0,294.0,279.0,15.0,827,775,48
22079C26,422.0,159.0,245.0,144.0,54.0,90.0,453,132,313
22079C25,861.0,516.0,316.0,370.0,236.0,134.0,856,499,352
22079C21,1187.0,931.0,232.0,513.0,438.0,75.0,1322,939,374
22079C24,531.0,375.0,148.0,258.0,200.0,58.0,587,402,180
22079C34,495.0,146.0,330.0,184.0,48.0,136.0,414,169,238
22079C14,253.0,153.0,94.0,76.0,35.0,41.0,219,139,79
22079C15,821.0,716.0,85.0,238.0,213.0,25.0,898,757,133
22079C27,542.0,190.0,318.0,208.0,61.0,147.0,564,167,392
22079C32,582.0,200.0,360.0,193.0,63.0,130.0,605,175,419
22079C33,579.0,112.0,449.0,236.0,51.0,185.0,573,113,450
22079C42,995.0,202.0,751.0,441.0,121.0,320.0,997,176,803
22079C28,469.0,355.0,105.0,136.0,103.0,33.0,560,373,174
22079C41,912.0,195.0,684.0,318.0,86.0,232.0,846,145,687
22079C35,417.0,75.0,324.0,213.0,53.0,160.0,454,77,369
22079C31,699.0,142.0,527.0,238.0,41.0,197.0,725,116,594
22079C36,1184.0,213.0,926.0,639.0,111.0,528.0,1224,217,993
22079C2,409.0,398.0,6.0,162.0,162.0,0.0,517,514,2
22079C3,606.0,585.0,7.0,215.0,211.0,4.0,643,637,2
22079C7,337.0,329.0,6.0,171.0,169.0,2.0,460,457,0
22079C40,325.0,233.0,84.0,85.0,62.0,23.0,328,227,94
22079C9,322.0,313.0,8.0,98.0,97.0,1.0,367,363,1
22079C17,477.0,244.0,212.0,186.0,102.0,84.0,525,261,256
22079C19,379.0,246.0,120.0,129.0,71.0,58.0,346,204,139
22079C8,238.0,231.0,1.0,80.0,79.0,1.0,259,258,0
22079C10,233.0,214.0,16.0,78.0,77.0,1.0,295,283,11
22079C18,509.0,320.0,170.0,208.0,119.0,89.0,598,343,239
22079N19,1235.0,134.0,1061.0,396.0,38.0,358.0,1192,157,1015
22079N15,434.0,33.0,375.0,129.0,17.0,112.0,449,40,401
22079N6,864.0,214.0,604.0,295.0,79.0,216.0,888,259,615
22079N7,121.0,7.0,104.0,58.0,10.0,48.0,153,15,133
22079N29,375.0,21.0,345.0,148.0,14.0,134.0,364,31,331
22079N12,771.0,146.0,591.0,325.0,55.0,270.0,966,195,762
22079N11,373.0,47.0,303.0,181.0,22.0,159.0,399,68,326
22079N13,980.0,162.0,773.0,482.0,77.0,405.0,1106,191,904
221199,739.4,90.3,635.6,292.7,40.9,251.8,640,102,528
22017134,292.0,102.0,185.0,151.0,61.0,90.0,323,125,194
22017135,856.1,225.7,616.3,439.1,127.0,312.1,845,279,562
22017130,114.9,30.3,82.7,58.9,17.0,41.9,94,27,67
2211914,254.0,47.0,200.0,125.0,32.0,93.0,220,65,152
2201783,863.0,501.0,341.0,471.0,299.0,172.0,1018,650,363
2201747,915.0,514.0,373.0,452.0,261.0,191.0,990,486,499
220172,866.0,408.0,439.0,474.0,225.0,249.0,838,350,480
2211943,785.0,293.4,473.1,362.1,140.1,222.0,701,271,423
2211916,829.0,114.0,696.0,355.0,68.0,287.0,773,121,643
2201755,425.0,271.0,147.0,195.0,134.0,61.0,448,271,171
2201745,916.0,833.0,72.0,480.0,443.0,37.0,1098,1013,80
2201771,459.0,448.0,7.0,236.0,230.0,6.0,537,531,4
2201729,542.0,522.0,11.0,253.0,251.0,2.0,634,622,11
2201728,51.0,35.0,14.0,12.0,10.0,2.0,67,56,11
220176,158.0,124.0,32.0,45.0,38.0,7.0,175,147,28
2201764,474.0,385.0,75.0,187.0,167.0,20.0,461,388,71
220154-5A,529.0,101.0,413.0,231.0,66.0,165.0,474,111,360
2211941,1375.0,232.0,1124.0,586.0,137.0,449.0,1206,244,941
2211934,249.0,184.3,55.8,126.7,93.0,33.7,268,223,45
2211939,824.0,308.7,506.2,374.3,150.0,224.3,840,335,491
2211921,572.4,204.0,351.0,237.5,90.0,147.5,678,234,430
2211918,837.8,708.2,121.2,343.6,291.8,51.8,989,791,188
2211923,166.2,134.5,29.1,71.5,62.5,9.0,209,201,7
2211924,320.3,311.6,5.5,111.1,109.0,2.1,291,285,6
2211931,606.5,100.0,490.7,333.9,54.3,279.6,517,85,425
2211932,387.8,120.2,258.5,214.2,76.8,137.4,330,137,188
220133-3,187.0,97.0,87.0,76.0,35.0,41.0,204,101,102
220133-2,354.0,245.0,101.0,187.0,123.0,64.0,345,254,85
220131-2,395.0,220.0,163.0,201.0,97.0,104.0,474,217,253
220693-10,78.0,10.0,68.0,47.0,12.0,35.0,74,15,58
220693-1,502.0,39.0,455.0,194.0,7.0,187.0,448,39,400
220693-2,210.0,30.0,178.0,128.0,18.0,110.0,230,57,172
220815-1,155.0,106.0,46.0,63.0,40.0,23.0,146,99,46
220154-8D,190.0,101.0,83.0,60.0,22.0,38.0,234,127,101
220152-13,551.0,321.0,226.0,200.0,98.0,102.0,577,273,294
220152-15,532.0,384.0,125.0,151.0,118.0,33.0,497,394,101
220154-7,1710.0,415.0,1243.0,726.0,232.0,494.0,1411,453,943
220154-6,1823.0,388.0,1384.0,855.0,199.0,656.0,1324,372,938
220134-4,493.0,109.0,373.0,264.0,77.0,187.0,572,160,397
2211940,336.0,83.0,243.0,132.0,37.0,95.0,291,83,205
220132-3,82.0,13.0,66.0,62.0,10.0,52.0,100,23,77
220613-1,463.0,250.0,203.0,185.0,111.0,74.0,424,254,164
220615-1,665.5,113.0,542.0,215.7,42.4,173.3,535,131,395
220618-1,708.1,296.2,354.2,220.9,111.5,109.5,747,279,455
2206110-4,79.0,19.7,57.5,17.2,5.2,12.0,118,17,99
220693-8,424.0,116.0,298.0,211.0,65.0,146.0,428,136,286
220693-4,194.0,91.0,99.0,62.0,26.0,36.0,188,101,87
220815-2,413.0,335.0,68.0,233.0,191.0,42.0,453,348,100
220152-14,415.0,164.0,235.0,162.0,56.0,106.0,444,161,276
220135-2,387.0,78.0,307.0,229.0,63.0,166.0,392,101,285
220135-1,450.0,277.0,164.0,218.0,142.0,76.0,492,315,171
220134-1,484.0,290.0,192.0,240.0,160.0,80.0,546,327,216
220612-1,738.1,676.6,48.4,270.3,246.4,23.9,1360,1337,19
220612-2,261.0,203.3,47.7,97.9,72.7,25.2,327,208,114
220619-1,763.3,655.9,73.5,228.8,209.0,19.7,821,710,105
2206110-3,244.8,207.8,25.3,72.9,66.1,6.8,241,203,38
2206110-1,564.9,527.3,34.3,204.3,192.8,11.5,558,523,33
220816-2,242.0,213.0,26.0,97.0,83.0,14.0,297,248,44
220816-1,281.0,264.0,14.0,141.0,138.0,3.0,337,323,14
220817-3,275.0,143.0,128.0,147.0,83.0,64.0,294,136,155
220813-1,332.0,71.0,257.0,151.0,30.0,121.0,321,76,240
2206111-1,850.6,679.7,137.5,331.8,296.5,35.3,728,588,138
2206110-5,296.6,276.9,13.5,109.3,105.0,4.3,381,365,16
220812-1,352.0,44.0,304.0,170.0,22.0,148.0,333,49,280
220857-3,246.0,11.0,233.0,100.0,5.0,95.0,211,15,191
2203151,164.0,16.0,148.0,80.0,12.0,68.0,124,21,99
2203149,289.0,77.0,206.0,113.0,40.0,73.0,252,86,164
2203110,768.5,319.1,442.5,285.5,98.3,187.2,691,302,380
2203112,122.5,50.9,70.5,45.5,15.7,29.8,108,4,104
2203111,315.2,58.4,251.0,148.9,28.5,120.4,285,60,218
2203136,116.8,21.6,93.0,55.1,10.5,44.6,145,26,119
2203150,69.2,20.4,48.7,41.3,13.3,27.9,55,10,44
2203148,96.8,28.6,68.3,57.8,18.7,39.1,96,42,51
2203146,485.2,67.2,407.5,235.6,36.7,199.0,464,85,376
2203147,70.8,9.8,59.5,34.4,5.4,29.0,64,13,51
2203137,246.8,91.1,150.9,160.5,57.9,102.6,253,95,151
2203119,162.1,59.9,99.1,105.4,38.1,67.4,162,43,115
2203134,380.0,229.0,139.0,198.0,124.0,74.0,393,253,137
2203123,1420.0,163.0,1213.0,582.0,76.0,506.0,978,151,818
2203141,59.5,26.2,32.0,28.2,12.2,16.0,66,32,33
2203156,178.5,78.8,96.0,84.7,36.7,48.0,152,79,69
220319,229.0,185.0,40.0,101.0,78.0,23.0,291,195,96
2203142,73.0,56.0,15.0,39.0,33.0,6.0,86,60,26
2203159,338.0,305.0,31.0,147.0,128.0,19.0,298,268,30
2203144,285.5,247.4,38.0,137.9,110.5,27.4,302,216,86
2203127,37.6,32.6,5.0,18.1,14.5,3.6,22,14,7
22017125,1104.0,431.0,654.0,456.0,206.0,250.0,1173,470,685
22017123,891.0,204.0,674.0,478.0,98.0,380.0,845,201,640
2201788,1547.0,821.0,689.0,629.0,353.0,276.0,1482,686,779
22017100,874.0,733.0,118.0,356.0,310.0,46.0,934,750,179
2201784,1055.0,834.0,203.0,610.0,510.0,100.0,1184,865,314
2201787,992.0,738.0,224.0,408.0,321.0,87.0,1010,706,301
220814-5,46.0,32.0,9.0,27.0,22.0,5.0,34,19,13
22017105,1447.0,274.0,1153.0,666.0,136.0,530.0,1213,296,905
22017132,1196.0,192.0,978.0,503.0,92.0,411.0,990,180,799
2203135,407.0,75.0,326.0,202.0,36.0,166.0,358,78,278
2203128,96.9,15.4,80.1,52.2,4.7,47.6,117,8,108
2203158,174.1,27.6,143.9,93.8,8.3,85.4,136,49,84
2203129,58.0,24.0,34.0,24.0,12.0,12.0,56,27,29
22017133,1233.0,374.0,843.0,634.0,215.0,419.0,1288,426,852
2201766,1191.0,237.0,925.0,470.0,116.0,354.0,1013,204,794
22017159,1633.0,521.0,1080.0,849.0,304.0,545.0,1402,497,891
22017122,1341.0,1099.0,206.0,767.0,648.0,119.0,1527,1278,241
2201785,918.0,519.0,375.0,441.0,297.0,144.0,1128,615,509
220852-6A,358.0,17.0,331.0,195.0,14.0,181.0,354,32,320
220856-2,491.2,48.0,435.5,193.0,17.5,175.4,446,82,350
220856-2A,152.8,14.9,135.5,60.0,5.5,54.6,203,26,175
220857-2,322.0,34.0,280.0,128.0,18.0,110.0,273,35,225
220857-4,242.0,14.0,224.0,86.0,8.0,78.0,224,34,189
220852-4A,84.0,10.0,73.0,48.0,4.0,44.0,98,13,80
220856-4,86.0,7.0,77.0,16.0,5.0,11.0,55,14,39
220858-1,350.0,32.0,312.0,136.0,8.0,128.0,326,60,261
220857-5,300.0,8.0,280.0,148.0,6.0,142.0,248,27,213
220859-3,351.0,45.0,300.0,180.0,18.0,162.0,338,58,274
220859-2,279.0,33.0,239.0,121.0,19.0,102.0,267,39,215
2203155,243.0,126.0,111.0,129.0,66.0,63.0,246,123,120
220856-3,441.0,56.0,378.0,174.0,26.0,148.0,386,59,313
220856-4A,130.0,13.0,116.0,40.0,1.0,39.0,108,26,74
220856-4B,62.0,7.0,53.0,11.0,2.0,9.0,37,6,31
220858-2,528.0,307.0,207.0,118.0,76.0,42.0,649,386,258
2203157,134.9,33.0,97.3,74.3,20.7,53.6,157,60,94
2203153,41.1,10.1,29.7,22.7,6.3,16.4,50,13,36
220857-1,188.0,8.0,174.0,72.0,6.0,66.0,170,18,146
220855-8,212.0,65.0,142.0,99.0,18.0,81.0,216,77,137
220854-1,569.3,440.0,116.6,193.3,138.9,54.4,643,497,139
220853-7,133.8,22.0,110.4,63.7,10.1,53.6,214,46,163
220853-6,200.0,14.0,181.0,108.0,11.0,97.0,218,20,191
220855-8A,205.0,20.0,178.0,112.0,5.0,107.0,226,24,202
220855-5,252.0,23.0,228.0,136.0,4.0,132.0,218,24,192
220853-2,396.0,13.0,371.0,172.0,5.0,167.0,386,20,355
220853-6A,27.0,4.0,23.0,21.0,2.0,19.0,57,10,47
220853-4,141.0,7.0,131.0,47.0,2.0,45.0,131,7,121
220859-1,318.0,134.0,178.0,121.0,50.0,71.0,363,161,202
2203133,791.0,330.0,448.0,330.0,157.0,173.0,628,313,309
2203116,1148.0,107.0,1009.0,579.0,82.0,497.0,1041,145,882
220814-1,253.0,186.0,62.0,116.0,89.0,27.0,222,154,66
2203126,37.0,16.0,18.0,18.0,6.0,12.0,42,16,25
2203139,280.0,132.0,142.0,142.0,62.0,80.0,255,119,129
22017127,330.0,52.0,270.0,209.0,26.0,183.0,311,59,252
220154-9,1108.0,174.0,908.0,501.0,114.0,387.0,1070,226,834
220154-8A,980.0,200.0,742.0,420.0,93.0,327.0,729,145,579
220154-8B,2016.0,315.0,1625.0,979.0,171.0,808.0,1916,285,1613
2203160,238.0,182.0,54.0,131.0,95.0,36.0,300,207,90
2203132,285.0,176.0,103.0,158.0,105.0,53.0,235,145,87
2203131,233.0,152.0,81.0,93.0,65.0,28.0,191,127,64
2203163,166.8,140.6,21.1,76.1,62.3,13.8,189,169,20
220317,102.6,86.5,13.0,46.8,38.4,8.5,104,42,62
2203120,118.6,99.9,15.0,54.1,44.3,9.8,133,105,27
220314,156.0,145.0,9.0,73.0,69.0,4.0,153,139,14
2203138,245.0,132.0,108.0,169.0,88.0,81.0,366,174,186
2203161,34.0,30.0,3.0,9.0,6.0,3.0,34,19,15
2203115,69.0,37.0,32.0,45.0,23.0,22.0,76,50,26
220315,101.0,77.5,21.9,59.4,42.7,16.7,217,121,95
2203152,153.7,118.0,33.3,90.4,64.9,25.5,83,41,42
220318,119.3,91.6,25.8,70.2,50.4,19.8,152,132,20
220316,249.0,226.0,20.0,133.0,130.0,3.0,315,302,13
220311,173.0,149.0,20.0,75.0,63.0,12.0,241,186,53
2203121,391.0,112.0,266.0,198.0,68.0,130.0,335,121,207
22017109,1229.0,200.0,982.0,743.0,140.0,603.0,1089,196,890
22017110,921.0,133.0,744.0,457.0,69.0,388.0,556,76,478
22017128,1281.0,161.0,1067.0,718.0,94.0,624.0,1114,172,936
22017107,450.0,158.0,271.0,166.0,67.0,99.0,263,73,186
22017126,544.0,74.0,452.0,253.0,37.0,216.0,483,85,388
2201795,1091.0,347.0,709.0,574.0,177.0,397.0,1188,248,935
220178,795.0,361.0,393.0,323.0,166.0,157.0,832,338,481
220152-23,221.0,80.0,114.0,64.0,26.0,38.0,127,43,84
2201777,1725.0,429.0,1221.0,877.0,217.0,660.0,1498,342,1144
22017104,1137.0,164.0,938.0,675.0,111.0,564.0,702,83,617
2201797,1687.0,269.0,1349.0,963.0,140.0,823.0,1678,266,1398
2201713,1245.0,295.0,877.0,577.0,189.0,388.0,1308,273,1012
220179,472.0,109.0,341.0,247.0,71.0,176.0,725,220,489
2201772,696.0,278.0,374.0,283.0,107.0,176.0,799,211,580
2201756,1081.0,253.0,781.0,512.0,111.0,401.0,1196,231,955
22017108,463.0,68.0,371.0,252.0,56.0,196.0,488,71,409
2201710,650.0,151.0,454.0,336.0,99.0,237.0,677,117,544
2201749,1342.0,336.0,931.0,741.0,175.0,566.0,1449,276,1157
2201711,1059.0,210.0,776.0,458.0,94.0,364.0,1100,179,903
2201776,1389.0,436.0,890.0,678.0,162.0,516.0,1393,344,1034
22017101,796.0,280.0,473.0,348.0,110.0,238.0,825,249,561
2203122,403.9,48.7,346.9,175.7,22.1,153.7,309,47,258
220313,127.1,15.3,109.1,55.3,6.9,48.3,95,17,78
2203130,815.0,107.0,693.0,401.0,73.0,328.0,356,92,258
2201761,646.0,634.0,4.0,293.0,292.0,1.0,872,867,4
2201746,614.0,570.0,30.0,208.0,193.0,15.0,687,640,45
2201741,743.0,720.0,16.0,358.0,357.0,1.0,883,869,9
2201739,295.0,286.0,4.0,125.0,124.0,1.0,387,384,2
2201792,861.0,237.0,584.0,383.0,102.0,281.0,900,166,722
2201794,1039.0,546.0,464.0,456.0,206.0,250.0,1164,511,646
2201769,874.0,540.0,318.0,347.0,216.0,131.0,916,498,413
2201725,905.0,821.0,64.0,298.0,280.0,18.0,1044,948,94
2201737,553.0,534.0,13.0,233.0,225.0,8.0,617,578,36
2201744,510.0,501.0,5.0,220.0,218.0,2.0,575,570,1
2201751,877.0,855.0,15.0,451.0,445.0,6.0,1025,1016,7
220174,876.0,771.0,88.0,392.0,332.0,60.0,851,714,135
2201770,1084.0,972.0,86.0,429.0,384.0,45.0,1102,975,122
2201753,575.0,526.0,40.0,208.0,187.0,21.0,836,707,127
2201768,803.0,302.0,467.0,485.0,168.0,317.0,869,286,579
2201750,633.0,615.0,13.0,345.0,337.0,8.0,769,760,6
2201723,521.0,475.0,30.0,211.0,191.0,20.0,567,528,37
2201752,717.0,680.0,25.0,235.0,226.0,9.0,795,745,42
2201735,566.0,527.0,34.0,174.0,163.0,11.0,591,527,62
2201789,849.0,282.0,543.0,380.0,136.0,244.0,881,248,625
2201765,554.0,303.0,221.0,231.0,133.0,98.0,498,218,276
2201762,938.0,739.0,181.0,395.0,310.0,85.0,979,633,339
2201790,1220.0,654.0,522.0,535.0,275.0,260.0,1335,540,786
2201763,464.0,297.0,153.0,213.0,143.0,70.0,473,265,206
2201791,1436.0,642.0,749.0,609.0,226.0,383.0,1440,444,988
