GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_gov,Dem_2016_gov,Rep_2016_gov,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_ag,Dem_2016_ag,Rep_2016_ag
490352902,431,321,101,459.5,333.7,116.2,450.9,306.5,112.8,461.4,329.9,79.9,444.2,297.0,105.6
490352904,412,342,66,494.9,360.2,124.3,486.1,330.5,122.2,497.0,355.6,86.1,478.2,319.0,113.8
490352912,609,328,271,667.0,363.0,290.0,653.0,334.0,284.0,656.0,360.0,153.0,654.0,309.0,296.0
490352914,596,347,241,666.0,347.0,295.0,659.0,334.0,288.0,675.0,358.0,141.0,637.0,302.0,264.0
490352918,591,350,225,583.0,322.0,239.0,571.0,296.0,230.0,584.0,328.0,115.0,567.0,264.0,233.0
490352920,406,223,175,427.6,222.5,195.7,422.5,205.7,193.1,426.0,215.0,101.7,409.2,181.1,200.0
490352924,279,158,115,276.9,131.9,136.3,270.8,123.2,130.6,270.4,130.6,67.3,266.9,116.2,128.9
490352926,569,324,234,615.0,346.0,240.0,599.0,317.0,239.0,615.0,348.0,135.0,585.0,283.0,231.0
490352928,487,231,245,499.0,241.0,244.0,497.0,209.0,263.0,494.0,223.0,132.0,483.0,179.0,259.0
490352932,503,239,245,549.5,238.0,298.5,543.0,217.0,302.6,545.4,238.0,145.2,527.7,197.7,300.1
490352934,473,277,181,535.9,299.5,224.8,529.5,278.3,218.4,534.6,286.0,121.1,512.1,242.2,231.9
490352940,589,407,171,597.0,420.0,161.0,587.0,406.0,150.0,592.0,412.0,105.0,574.0,362.0,161.0
490352944,576,261,297,754.0,352.0,379.0,753.0,322.0,399.0,762.0,335.0,239.0,735.0,293.0,388.0
490352948,417,214,196,458.1,217.2,232.0,452.2,195.1,236.9,458.1,210.9,125.3,440.9,176.5,227.6
490352950,427,200,217,473.9,224.8,240.0,467.8,201.9,245.1,473.9,218.1,129.7,456.1,182.5,235.4
490352962,603,232,358,654.0,256.0,378.0,648.0,229.0,390.0,654.0,262.0,199.0,633.0,197.0,379.0
490352966,743,279,441,705.0,226.0,460.0,698.0,208.0,456.0,695.0,251.0,234.0,673.0,184.0,447.0
490352968,644,244,387,653.0,210.0,430.0,651.0,194.0,433.0,651.0,234.0,226.0,644.0,190.0,417.0
490352970,522,261,243,519.0,216.0,294.0,505.0,199.0,283.0,513.0,228.0,150.0,501.0,175.0,287.0
490352974,666,412,240,696.0,369.0,307.0,688.0,353.0,294.0,707.0,388.0,175.0,686.0,324.0,302.0
490353122,396,178,205,378.4,154.9,202.9,376.7,136.6,213.8,380.1,144.6,106.3,377.3,138.9,191.5
490353124,436,243,177,402.0,213.3,169.3,401.4,192.4,174.8,402.8,191.3,111.5,397.5,190.0,154.2
490353126,309,154,147,330.5,162.5,149.8,327.4,143.6,152.3,330.9,150.6,94.8,329.8,134.3,150.9
490353128,278,162,107,253.2,125.6,117.0,250.5,124.1,114.7,250.5,110.4,86.1,248.5,110.4,110.8
490353130,510,254,244,503.6,242.2,236.7,498.0,235.9,225.5,502.0,215.1,149.8,497.2,208.8,219.9
490353132,502,315,173,440.2,215.4,204.2,435.2,210.2,202.6,436.6,190.2,150.4,431.9,188.8,194.1
490353136,502,285,194,511.2,220.3,263.4,506.9,207.9,261.0,515.9,202.8,173.0,500.8,192.1,232.7
490353140,557,271,271,679.1,307.5,332.4,674.9,278.3,352.8,684.1,288.6,216.2,666.7,256.0,316.9
490353141,416,229,171,515.2,228.1,250.6,504.3,218.7,256.1,515.1,216.7,154.9,500.6,195.4,241.2
490353146,501,237,247,533.1,216.1,284.7,525.1,192.7,290.2,536.9,185.0,204.4,516.8,166.6,271.1
490353148,505,208,269,485.5,207.7,246.1,479.0,200.8,249.6,489.2,199.1,148.0,473.8,180.2,229.6
490353151,421,235,174,447.7,205.8,210.8,441.2,189.9,220.2,449.1,186.3,156.0,438.3,178.3,204.3
490353152,442,188,241,509.7,217.3,262.1,499.2,201.3,260.2,510.9,200.9,175.5,494.5,182.8,253.3
490353153,480,204,264,507.0,195.0,282.0,501.0,187.0,281.0,509.0,176.0,176.0,496.0,167.0,271.0
490353154,529,271,240,563.9,226.2,297.8,557.3,211.3,298.6,561.5,207.9,186.3,549.0,190.5,283.6
490353155,337,136,186,307.2,113.6,175.1,304.7,100.1,186.6,303.2,94.1,120.1,299.7,85.6,173.6
490353156,451,212,220,454.1,190.2,236.7,451.4,183.8,239.7,460.6,182.9,141.6,445.3,166.3,215.7
490353162,489,207,260,462.5,191.1,239.9,452.5,167.1,244.1,465.8,152.2,176.2,452.5,148.1,222.5
490353164,465,212,239,529.1,213.0,285.2,524.8,188.3,301.2,527.1,193.2,177.5,522.2,173.0,277.0
490353210,595,339,236,633.3,297.0,307.5,629.1,290.0,302.6,631.9,282.9,186.1,617.1,241.5,304.0
490353215,343,186,148,364.8,189.1,151.2,358.7,178.7,154.3,362.4,167.7,104.1,358.7,162.2,153.6
490353216,404,179,216,347.0,151.5,190.4,341.3,140.0,183.4,348.3,140.6,101.6,336.8,125.3,181.5
490353217,538,260,261,415.2,222.1,175.9,410.7,211.8,175.7,423.5,209.6,116.8,403.5,183.5,171.1
490353218,218,136,74,201.6,104.5,83.5,198.2,98.7,85.2,200.2,92.7,57.5,198.2,89.6,84.9
490353219,439,261,167,472.4,253.3,200.4,467.5,241.7,199.9,482.9,240.1,132.7,458.7,208.7,194.4
490353220,381,205,162,464.7,211.6,238.0,459.7,202.1,232.0,464.8,199.5,136.3,452.1,173.2,231.5
490353221,519,255,254,533.6,231.1,265.5,529.9,218.0,271.3,541.2,210.4,181.0,519.6,187.2,269.1
490353222,431,201,221,412.0,157.8,228.3,407.4,142.7,242.7,416.7,131.2,161.2,401.6,119.6,232.3
490353223,370,173,189,369.3,136.2,220.3,361.7,125.0,214.4,372.7,127.0,133.1,359.0,121.7,209.5
490353224,627,298,313,621.3,281.8,315.1,612.6,256.1,324.0,625.7,271.2,194.1,597.1,227.9,301.9
490353226,618,294,307,617.0,272.1,311.6,608.0,243.4,332.3,620.6,241.6,190.4,608.0,211.9,322.4
490353227,362,158,190,425.7,181.2,227.9,418.4,157.9,239.0,423.3,154.8,133.9,412.9,143.1,218.1
490353228,513,206,290,636.0,255.0,351.0,627.0,244.0,353.0,634.0,234.0,207.0,623.0,231.0,333.0
490353229,296,180,109,374.2,175.1,171.7,365.3,163.1,187.2,376.3,172.5,98.5,360.9,142.9,167.7
490353230,514,250,249,533.5,228.5,279.2,527.6,234.5,255.3,530.5,227.5,160.0,523.6,204.7,271.2
490353232,483,174,291,524.6,195.4,305.9,527.2,192.8,306.7,528.7,201.4,164.5,514.9,165.9,299.6
490353233,600,229,352,651.9,217.9,386.9,644.6,215.6,412.3,653.9,229.9,260.9,641.4,203.8,394.7
490353234,238,137,93,318.1,159.5,142.9,310.5,154.8,140.1,317.3,157.4,99.9,309.4,129.2,149.5
490353235,447,260,174,308.3,149.7,140.8,303.5,140.0,143.2,307.5,123.8,80.9,296.2,123.8,127.1
490353236,383,219,150,479.4,239.8,215.9,468.5,231.8,211.9,478.1,230.8,148.0,465.7,194.8,221.9
490353238,442,217,212,444.4,161.5,256.5,440.0,152.8,268.2,448.0,150.6,179.8,436.3,140.3,258.7
490353239,465,251,201,521.0,240.0,244.0,513.0,211.0,276.0,523.0,199.0,184.0,508.0,192.0,254.0
490353240,520,218,281,505.0,199.0,278.0,499.0,181.0,283.0,505.0,176.0,164.0,490.0,160.0,265.0
490353241,487,213,259,514.0,202.0,276.0,514.0,191.0,295.0,526.0,189.0,191.0,506.0,181.0,276.0
490353242,528,245,269,538.0,227.0,281.0,535.0,214.0,295.0,540.0,208.0,188.0,523.0,202.0,278.0
490353243,504,228,260,488.0,215.0,247.0,482.0,204.0,263.0,493.0,196.0,154.0,476.0,185.0,244.0
490353247,294,101,184,291.0,88.0,187.0,290.0,83.0,193.0,285.0,83.0,113.0,281.0,74.0,178.0
490353248,489,264,212,464.0,223.0,224.0,463.0,213.0,233.0,472.0,205.0,152.0,450.0,181.0,231.0
490353249,582,244,319,594.9,189.0,374.8,586.7,198.3,365.4,594.1,192.0,205.9,582.4,158.1,363.9
490353250,499,222,264,582.4,239.0,316.9,579.7,209.2,332.8,591.4,210.9,207.2,569.1,187.3,317.6
490353254,501,203,280,580.3,221.3,332.8,571.8,206.1,331.3,585.2,199.1,203.8,565.8,192.6,319.2
490353260,605,226,359,603.0,206.0,367.0,589.0,192.0,370.0,604.0,188.0,222.0,585.0,162.0,357.0
490353261,384,161,213,393.0,146.6,234.0,388.6,123.6,242.8,388.6,119.2,159.8,379.7,125.4,221.7
490353262,525,270,223,556.0,236.4,277.0,554.4,224.4,288.2,558.5,215.8,197.2,545.3,204.6,257.3
490353263,172,49,120,163.6,59.5,94.5,162.0,56.2,98.8,165.0,55.4,66.2,160.7,51.7,95.3
490353264,555,223,311,611.0,210.0,369.0,599.0,184.0,382.0,606.0,183.0,240.0,600.0,185.0,351.0
490353265,650,300,336,613.0,257.0,328.0,600.0,230.0,341.0,618.0,235.0,199.0,592.0,206.0,321.0
490353267,538,241,285,751.0,256.0,478.0,737.0,261.0,449.0,745.0,282.0,280.0,736.0,244.0,451.0
490353268,550,214,324,559.1,213.3,318.7,549.5,197.7,320.5,553.8,207.3,235.1,539.9,161.1,317.0
490353274,486,196,279,463.3,156.6,295.2,448.5,132.0,289.5,469.9,148.4,197.6,446.9,129.6,290.3
490353276,429,188,233,442.0,170.0,258.0,431.0,140.0,266.0,445.0,162.0,140.0,419.0,122.0,249.0
490353308,644,241,379,773.0,260.0,479.0,763.0,229.0,495.0,785.0,239.0,271.0,754.0,208.0,461.0
490353310,223,118,95,208.3,99.5,94.8,205.9,91.9,102.4,210.0,85.5,64.0,200.7,82.6,91.3
490353311,141,84,55,149.7,71.5,68.2,148.1,66.1,73.6,151.0,61.5,46.0,144.3,59.4,65.7
490353330,359,149,206,389.5,125.2,239.0,385.0,111.7,258.0,391.3,111.7,206.6,376.0,107.1,230.1
490353400,398,194,184,380.8,156.1,201.8,380.8,142.2,214.8,387.8,140.2,149.1,379.8,139.2,190.9
490353401,304,122,172,276.6,91.8,170.6,273.6,77.6,184.8,275.3,75.4,108.6,270.6,73.2,169.3
490353402,429,171,248,431.1,148.7,266.5,426.3,136.6,268.8,427.3,132.7,166.7,421.1,129.1,255.1
490353403,497,163,324,545.9,178.8,350.7,540.8,161.8,353.8,539.6,159.9,212.2,534.5,156.8,336.8
490353404,372,167,197,461.0,182.6,252.4,453.5,173.7,254.4,461.0,162.1,175.8,447.3,154.6,238.7
490353405,371,167,197,341.4,144.9,183.2,337.5,130.6,188.9,340.4,123.6,123.3,330.6,117.6,171.1
490353406,478,181,284,435.2,166.0,252.1,427.7,144.9,261.0,434.6,142.8,168.1,422.3,127.8,249.4
490353407,584,214,343,584.0,199.0,370.0,573.0,179.0,371.0,584.0,178.0,204.0,568.0,167.0,364.0
490353408,325,130,178,365.4,121.2,225.4,361.4,102.4,244.2,363.7,99.6,143.4,357.4,96.8,223.7
490353409,437,188,239,477.2,182.9,271.2,469.2,168.8,274.2,473.2,166.8,178.9,464.2,160.8,248.1
490353410,464,229,221,670.0,304.0,337.0,661.0,287.0,334.0,679.0,296.0,198.0,650.0,253.0,322.0
490353411,367,138,223,370.8,128.0,224.9,368.3,111.1,236.0,369.4,110.2,140.9,360.7,100.2,221.6
490353412,586,234,342,637.1,189.5,421.0,630.6,173.6,425.9,641.8,178.1,258.0,621.4,153.0,410.3
490353413,381,121,245,366.4,120.0,230.1,362.7,101.2,241.1,372.1,102.7,152.0,354.3,95.4,213.8
490353414,504,169,316,592.9,175.8,385.6,585.2,141.0,411.1,588.6,137.6,253.1,582.7,134.2,377.1
490353415,551,281,258,672.7,282.0,369.0,663.6,260.2,365.4,686.3,283.8,232.1,659.1,233.0,359.9
490353416,433,194,229,526.7,230.1,280.1,521.9,202.7,291.8,524.6,193.1,185.6,509.6,183.6,260.3
490353417,503,167,317,495.1,141.5,333.2,491.2,130.5,337.0,500.6,133.5,198.4,482.4,114.0,323.7
490353418,614,238,354,600.6,193.2,380.1,593.4,164.8,395.9,604.9,167.1,250.5,584.3,153.4,362.0
490353419,571,239,309,610.0,211.0,359.0,597.0,194.0,366.0,611.0,195.0,215.0,594.0,173.0,350.0
490353420,388,164,211,547.4,208.6,295.3,536.2,181.3,318.2,556.5,182.5,193.7,526.0,161.8,299.0
490353421,313,124,183,347.0,122.0,204.0,345.0,128.0,204.0,346.0,127.0,118.0,340.0,131.0,177.0
490353422,518,242,268,596.6,239.4,330.7,586.8,225.7,322.8,601.5,236.5,195.3,574.0,197.2,312.0
490353423,585,238,330,576.0,206.8,356.8,558.7,203.6,332.9,581.0,220.9,201.1,557.1,182.1,330.5
490353424,526,236,275,612.8,220.0,360.8,605.7,201.2,379.0,614.3,201.8,256.5,595.2,177.9,354.6
490353425,548,177,363,523.0,174.0,324.0,517.0,143.0,347.0,531.0,169.0,212.0,511.0,138.0,315.0
490353426,630,267,343,645.0,243.0,383.0,641.0,228.0,389.0,645.0,223.0,224.0,630.0,204.0,380.0
490353427,385,89,286,403.5,96.0,293.0,406.1,80.9,311.4,411.3,73.2,185.8,402.4,63.4,302.2
490353428,552,164,359,618.0,162.0,439.0,610.0,154.0,428.0,616.0,154.0,241.0,600.0,146.0,393.0
490353429,429,160,262,499.1,194.5,275.1,494.8,176.6,299.1,501.6,171.1,215.4,485.0,155.1,274.5
490353430,388,144,235,819.6,239.6,552.0,808.5,216.8,560.1,817.4,224.9,355.0,794.6,209.5,532.9
490353431,621,226,363,549.0,206.0,306.0,539.0,187.0,324.0,541.0,182.0,204.0,520.0,155.0,296.0
490353432,440,202,215,459.0,189.0,233.0,456.0,170.0,254.0,462.0,167.0,162.0,451.0,166.0,225.0
490353433,488,187,288,644.5,215.0,403.4,633.2,201.1,404.0,645.6,211.7,254.3,625.3,179.4,387.6
490353434,601,178,403,625.6,183.6,417.9,622.5,151.7,436.9,623.3,162.2,259.3,611.7,130.5,421.3
490353435,460,151,298,491.7,108.2,360.4,490.9,109.0,366.0,501.3,120.1,211.7,481.4,99.5,350.9
490353436,265,107,147,366.0,107.2,239.2,355.9,92.7,239.3,368.9,85.3,129.9,357.1,88.2,231.0
490353437,573,162,401,585.4,152.2,411.7,582.5,137.6,414.7,581.5,143.4,261.5,574.7,133.7,396.1
490353438,577,210,349,602.0,190.0,381.0,599.0,162.0,405.0,607.0,170.0,244.0,581.0,156.0,362.0
490353439,363,125,233,305.4,92.4,203.0,301.5,81.2,205.9,304.6,85.1,132.0,295.4,78.5,196.1
490353440,583,211,357,800.9,269.0,498.1,784.0,245.5,498.6,808.9,252.6,315.9,765.0,229.1,470.7
490353441,387,166,205,521.8,215.3,276.3,509.6,202.0,286.7,527.0,184.0,179.9,507.3,187.5,269.3
490353442,450,201,234,446.5,184.7,237.7,436.7,172.8,244.9,451.6,162.2,154.0,434.6,159.5,231.7
490353443,520,183,326,590.7,181.6,387.1,579.1,174.8,378.1,599.6,177.6,232.7,570.1,159.5,364.2
490353444,475,202,258,544.0,211.0,306.0,532.0,188.0,318.0,548.0,206.0,182.0,526.0,148.0,311.0
490353445,578,211,356,646.3,203.6,422.0,643.7,188.3,429.5,649.8,190.7,263.0,630.3,166.8,420.1
490353446,400,171,214,470.8,190.3,247.8,466.9,174.3,263.0,473.2,156.7,168.7,456.5,158.3,242.2
490353447,389,163,217,385.4,161.8,200.1,384.8,139.2,220.4,388.4,133.2,130.4,375.6,127.8,198.7
490353448,355,169,177,381.8,162.9,197.1,382.4,136.5,220.6,385.3,134.1,125.9,373.0,125.9,197.1
490353449,586,226,345,595.0,209.0,350.0,590.0,199.0,363.0,594.0,178.0,213.0,589.0,177.0,338.0
490353450,419,184,228,461.0,157.0,283.0,460.0,146.0,292.0,467.0,157.0,180.0,448.0,125.0,267.0
490353451,686,305,368,858.0,284.4,541.1,847.2,275.2,529.5,865.9,284.2,327.8,835.4,233.9,522.2
490353452,449,160,283,511.2,120.5,373.9,506.8,112.5,372.4,512.7,100.0,235.9,499.5,103.7,360.8
490353453,106,35,70,126.0,42.0,81.0,125.0,43.0,76.0,126.0,45.0,43.0,125.0,36.0,79.0
490353454,616,251,351,745.8,209.2,506.4,740.8,186.1,512.5,745.3,197.4,315.2,730.5,166.2,483.5
490353455,697,260,425,947.8,304.6,595.3,939.3,261.0,622.7,960.6,265.1,349.5,918.4,228.9,575.7
490353456,356,122,226,703.0,217.1,445.7,691.6,197.0,455.3,714.5,193.2,285.0,681.0,164.5,455.3
490353457,352,153,197,1108.3,331.6,735.1,1103.2,307.2,743.1,1120.8,309.0,461.8,1081.9,274.8,715.1
490353458,446,183,256,729.9,230.8,473.6,710.5,231.8,454.2,730.6,235.0,274.7,701.8,201.3,442.1
490353459,309,122,181,383.0,126.0,242.0,379.0,117.0,251.0,383.0,117.0,140.0,369.0,105.0,232.0
490353460,412,145,258,451.6,138.3,294.9,448.7,139.0,286.4,457.9,133.4,163.9,441.1,117.5,280.1
490353461,588,169,404,615.1,164.7,424.9,610.5,151.9,424.4,618.1,152.7,270.5,603.4,140.8,399.4
490353462,309,109,190,343.9,102.0,219.5,342.2,91.5,230.5,346.6,97.4,145.9,339.0,82.8,222.6
490353463,460,195,255,644.1,206.9,418.8,634.7,187.7,419.4,651.9,200.9,254.0,618.6,170.3,403.4
490353464,243,101,139,311.4,109.4,184.3,311.4,83.3,206.2,317.8,86.1,132.0,307.9,78.4,198.4
490353465,371,137,229,563.0,190.4,351.8,551.3,179.6,349.6,571.4,189.3,192.8,540.3,155.8,337.1
490353466,435,164,261,534.7,161.4,352.0,531.3,159.7,352.5,539.2,169.3,204.0,520.7,136.2,346.9
490353467,209,67,139,308.0,75.0,219.0,300.0,72.0,215.0,310.0,84.0,130.0,294.0,57.0,202.0
490353468,457,161,286,582.6,154.3,409.7,578.5,144.6,403.7,589.8,148.4,239.8,565.4,131.4,390.7
490353469,61,25,36,271.0,75.4,183.5,267.0,71.9,184.0,272.0,69.9,118.2,263.0,66.4,174.0
490353502,585,161,404,645.0,130.0,488.0,636.0,137.0,466.0,657.0,153.0,303.0,625.0,122.0,455.0
490353503,342,90,243,380.1,83.8,278.8,376.1,74.7,284.9,383.6,76.2,166.0,368.6,61.7,271.8
490353504,656,201,442,708.6,169.8,510.2,701.9,154.2,516.5,713.7,161.6,306.7,686.7,134.8,492.3
490353505,473,140,327,557.3,156.4,382.2,550.6,139.6,384.2,561.9,146.3,238.5,537.2,127.0,369.5
490353506,471,108,346,518.0,103.0,388.0,519.0,100.0,397.0,521.0,95.0,218.0,514.0,88.0,379.0
490353507,670,167,483,781.0,143.0,608.0,766.0,132.0,602.0,785.0,149.0,375.0,761.0,121.0,576.0
490353508,622,191,423,676.7,150.7,504.7,673.8,138.9,516.8,678.3,139.5,297.1,656.9,117.0,500.3
490353509,390,136,244,404.0,111.1,275.7,396.4,102.4,282.4,409.8,92.9,185.7,394.4,98.6,260.4
490353510,366,113,242,511.5,133.3,362.4,505.4,115.8,369.1,511.5,119.9,218.9,493.1,105.1,353.2
490353511,397,112,276,506.0,97.2,400.3,492.9,83.3,398.8,506.0,92.6,271.5,491.4,71.7,398.0
490353512,611,153,430,674.0,138.0,501.0,661.0,101.0,530.0,666.0,126.0,303.0,666.0,107.0,500.0
490353513,559,137,410,844.0,197.0,625.0,832.0,181.0,611.0,852.0,195.0,360.0,828.0,163.0,611.0
490353514,601,167,425,588.4,136.5,434.6,586.8,127.1,436.2,592.3,127.1,262.0,576.6,105.1,440.9
490353515,499,125,370,599.0,114.0,471.0,589.0,98.0,478.0,594.0,123.0,285.0,583.0,92.0,456.0
490353516,494,109,380,636.0,70.0,554.0,641.0,65.0,554.0,627.0,83.0,328.0,626.0,69.0,536.0
490353517,389,101,283,447.0,99.8,332.6,443.4,92.0,340.0,449.4,93.4,193.9,434.5,73.9,328.8
490353518,619,188,403,525.0,132.0,369.0,520.0,115.0,378.0,519.0,128.0,234.0,507.0,110.0,366.0
490353519,329,73,252,525.0,130.0,385.0,514.0,117.0,377.0,517.0,142.0,236.0,509.0,105.0,377.0
490353520,591,138,435,1240.1,350.9,845.4,1222.1,289.4,885.8,1230.6,329.9,508.8,1190.1,252.9,841.3
490353521,211,78,126,761.6,245.0,488.0,751.3,224.0,491.9,767.6,240.1,286.6,739.5,199.2,473.4
490353522,214,79,128,444.9,127.4,301.1,444.4,120.6,305.7,450.1,119.3,178.5,438.9,104.5,294.0
490353523,383,141,229,810.1,219.0,566.2,789.6,211.7,545.7,820.4,238.8,256.4,777.2,191.9,536.2
490353524,372,137,222,628.0,174.0,436.0,611.0,166.0,419.0,638.0,182.0,232.0,601.0,156.0,390.0
490353525,377,113,258,1025.0,230.0,749.0,1025.0,210.0,783.0,1027.0,228.0,495.0,999.0,187.0,742.0
490353526,301,104,190,374.2,87.2,277.5,367.6,75.5,279.9,374.2,80.0,176.4,361.7,67.3,272.8
490353527,351,129,210,2518.6,812.0,1610.9,2469.1,761.1,1596.8,2565.2,843.1,884.3,2427.9,681.6,1507.2
490353528,408,118,279,548.0,117.0,409.0,553.0,96.0,434.0,563.0,100.0,270.0,528.0,93.0,390.0
490353529,785,270,496,1493.0,460.5,975.6,1463.1,424.2,980.1,1497.1,455.3,529.8,1436.1,373.2,926.6
490353530,471,139,319,555.0,113.9,427.5,555.4,106.2,426.4,558.9,105.5,254.4,550.1,105.1,407.2
490353531,423,127,289,1517.8,389.4,1080.9,1508.6,372.0,1088.2,1532.2,418.7,667.8,1465.1,337.6,1040.6
490353532,589,203,372,772.2,154.6,591.1,765.4,141.0,597.8,772.8,152.3,397.2,743.9,127.4,576.4
490353533,273,64,200,380.4,68.6,290.7,376.4,58.5,310.9,374.4,57.5,199.2,369.4,53.5,288.8
490353534,606,182,419,694.0,144.0,534.0,689.0,137.0,531.0,692.0,153.0,332.0,683.0,125.0,516.0
490353535,573,165,399,655.0,131.0,502.0,649.0,131.0,494.0,651.0,117.0,310.0,636.0,105.0,486.0
490353536,464,125,326,549.6,133.4,403.3,547.6,115.5,419.1,551.6,108.5,268.8,539.6,110.5,397.2
490353537,335,123,200,959.0,287.4,637.5,943.2,278.7,631.6,969.0,303.4,308.2,925.1,248.3,600.5
490353538,711,225,471,809.0,210.0,563.0,800.0,192.0,579.0,821.0,211.0,409.0,796.0,178.0,564.0
490353539,92,21,68,85.0,22.0,62.0,84.0,19.0,60.0,87.0,25.0,33.0,84.0,24.0,56.0
490353540,496,120,357,692.9,154.1,505.6,680.9,136.6,522.2,699.4,142.1,307.3,668.9,118.1,504.7
490353542,646,174,463,822.0,178.0,616.0,814.0,168.0,624.0,832.0,180.0,397.0,795.0,157.0,584.0
490353550,418,158,250,770.0,250.0,489.0,754.0,231.0,494.0,785.0,233.0,321.0,749.0,210.0,464.0
490353560,28,9,18,74.0,19.0,54.0,71.0,18.0,49.0,73.0,20.0,35.0,70.0,19.0,46.0
490353601,447,122,312,520.8,112.2,388.5,520.8,94.9,401.0,520.8,101.8,240.3,510.4,90.7,374.0
490353602,423,115,295,530.1,84.6,423.5,530.8,71.5,438.7,537.0,83.2,275.0,526.0,70.1,416.0
490353603,329,96,230,605.0,136.0,454.0,594.0,112.0,465.0,607.0,115.0,305.0,589.0,97.0,451.0
490353604,524,143,366,632.2,128.8,475.5,631.2,123.1,473.0,633.2,142.2,299.7,625.6,117.3,453.0
490353606,635,159,455,845.7,176.7,630.6,842.2,142.6,658.2,855.5,133.3,433.5,822.5,129.8,633.1
490353607,511,125,369,705.3,153.3,512.4,697.7,139.4,537.8,705.5,133.7,314.5,684.5,131.2,499.9
490353608,482,178,297,556.2,138.8,392.9,551.8,127.8,398.9,558.5,125.2,263.6,538.7,110.8,381.7
490353609,494,148,335,572.9,128.0,430.5,565.1,110.6,431.1,573.5,118.7,275.9,558.7,103.7,419.0
490353610,475,121,335,542.6,124.1,393.8,538.9,114.2,404.4,546.0,122.8,246.2,526.3,101.2,380.7
490353612,442,120,313,509.6,111.8,381.3,501.4,94.7,387.6,514.1,111.2,225.6,499.4,90.2,372.4
490353614,433,120,304,700.0,122.0,553.0,696.0,130.0,543.0,703.0,114.0,323.0,686.0,100.0,534.0
490353615,192,36,154,290.4,37.0,247.4,288.7,31.0,246.6,289.7,32.7,152.0,278.6,33.4,231.4
490353616,340,107,226,579.9,144.3,416.8,575.2,136.1,411.7,587.9,135.7,273.6,560.9,109.2,399.9
490353617,619,172,434,788.0,182.0,572.0,771.0,140.0,577.0,801.0,152.0,370.0,766.0,167.0,528.0
490353618,632,163,451,607.0,92.0,485.0,606.0,80.0,504.0,609.0,83.0,294.0,589.0,75.0,458.0
490353619,619,163,440,802.2,138.4,634.9,792.0,119.5,644.8,801.6,130.8,404.4,784.5,111.3,620.5
490353620,826,224,582,763.7,146.7,575.4,754.7,133.7,586.8,762.0,145.1,357.0,747.4,120.6,555.0
490353621,703,152,534,794.0,146.0,614.0,786.0,116.0,637.0,795.0,132.0,362.0,784.0,117.0,609.0
490353622,559,150,385,615.9,132.0,445.8,613.0,123.2,461.9,623.2,112.9,286.0,604.9,106.3,444.3
490353623,680,182,477,1065.4,218.7,815.3,1046.3,187.9,820.3,1065.9,197.6,535.0,1039.0,158.0,801.2
490353624,538,157,357,740.2,172.9,533.6,735.2,155.2,538.9,745.1,161.1,334.2,726.2,147.3,507.0
490353625,333,91,233,440.3,107.1,316.3,432.7,90.3,317.1,443.7,89.4,227.7,429.3,98.7,296.9
490353626,632,169,444,557.6,123.6,408.2,547.5,114.9,405.6,561.6,112.8,251.2,540.5,98.4,387.1
490353627,471,154,306,981.0,243.0,704.0,968.0,205.0,726.0,982.0,223.0,408.0,952.0,200.0,680.0
490353628,351,115,227,687.7,147.7,502.0,682.6,134.1,518.7,686.0,132.1,322.7,670.1,123.4,484.6
490353636,405,106,292,494.5,93.0,379.8,492.5,79.1,393.6,493.5,70.2,274.0,481.7,83.1,362.0
490353637,252,71,173,319.7,71.9,237.7,314.3,70.7,226.9,315.3,69.6,171.3,307.7,61.3,227.1
490353638,249,56,183,279.7,46.3,230.5,276.8,38.8,231.1,278.0,52.1,136.7,272.8,41.1,221.2
490353700,489,133,344,1641.3,397.8,1177.7,1622.4,358.6,1200.6,1659.2,368.3,756.1,1565.4,326.2,1099.7
490353701,598,163,417,1247.7,329.2,876.3,1238.6,275.4,905.4,1261.8,285.7,560.9,1194.6,253.8,836.3
490353702,457,115,326,520.1,105.9,386.8,512.5,85.1,394.3,523.9,73.8,268.6,499.3,68.1,382.0
490353703,515,130,367,583.0,121.0,440.0,584.0,91.0,458.0,583.0,91.0,301.0,572.0,78.0,438.0
