GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen
0500101,147,27,117,152.9,25.3,118.4,150.9,39.3,109.5
0500102,22,2,18,32.0,9.0,23.0,33.0,11.0,20.0
0500103,372,150,213,294.0,87.0,189.0,292.0,114.0,173.0
0500104,157,46,111,111.0,21.0,81.0,108.0,31.0,77.0
0500105,76,4,70,92.0,10.0,77.0,92.0,24.0,67.0
0500106,149,52,90,93.0,10.0,72.0,92.0,26.0,65.0
0500107,65,19,43,43.0,10.0,32.0,44.0,12.0,32.0
0500108,135,15,118,83.0,7.0,72.0,82.0,12.0,67.0
0500109,112,23,86,59.0,9.0,48.0,58.0,12.0,46.0
05001010,338,63,265,423.0,65.0,327.0,418.0,90.0,321.0
05001011,139,52,84,158.9,27.6,120.4,157.9,43.4,109.6
05001012,19,6,13,15.0,2.0,12.0,15.0,4.0,11.0
05001013,130,21,109,78.0,14.0,60.0,79.0,22.0,57.0
05001014,16,2,14,9.0,5.0,2.0,9.0,7.0,2.0
05001015,96,19,75,97.0,11.0,83.0,98.0,22.0,75.0
05001016,52,21,29,38.0,14.3,22.8,36.1,19.0,17.1
05001017,147,29,111,93.0,15.0,72.0,91.0,24.0,66.0
05001018,336,250,77,218.0,133.0,64.0,215.0,138.0,70.0
05001020,304,106,183,317.0,73.0,224.0,308.0,100.0,199.0
05001021,380,88,287,390.0,82.0,280.0,388.0,114.0,270.0
05001022,736,608,109,657.5,452.1,138.7,641.7,449.4,176.4
05001026,921,271,629,1060.4,355.1,642.6,1062.3,409.1,629.0
05001029,1184,383,779,1141.1,363.5,706.3,1128.2,427.1,674.0
05001032,157,125,32,81.0,43.0,19.0,79.0,53.0,24.0
05001033,52,23,29,22.0,7.0,9.0,22.0,10.0,11.0
05001034,130,42,84,81.0,21.0,54.0,80.0,26.0,52.0
05001035,145,47,94,116.0,20.0,88.0,115.0,31.0,82.0
05001036,118,38,76,59.0,28.0,22.0,59.0,30.0,29.0
05001037,168,37,122,112.0,8.0,96.0,112.0,25.0,85.0
05001038,175,50,118,83.1,10.4,69.6,82.1,14.6,66.4
0500301,381,67,295,420.0,55.0,351.0,415.0,68.0,332.0
0500302,73,43,25,57.0,29.0,27.0,56.0,25.0,30.0
0500303,207,55,136,224.0,49.0,166.0,207.0,43.0,159.0
0500304,63,8,54,32.6,8.1,22.7,29.7,8.1,18.6
0500305,14,6,8,10.0,2.5,7.0,9.1,2.5,5.7
0500306,177,147,28,127.4,87.9,34.9,112.4,71.8,35.5
0500307,0,0,0,2.0,0.5,1.4,1.9,0.5,1.2
0500308,220,112,105,175.0,89.0,76.0,167.0,88.0,76.0
0500309,59,26,29,39.0,13.0,24.0,37.0,14.0,23.0
05003010,140,104,25,106.0,77.0,23.0,95.0,65.0,24.0
05003011,21,8,13,7.0,4.0,3.0,6.0,2.0,4.0
05003012,336,242,82,213.2,147.8,52.3,179.0,114.9,56.9
05003013,49,17,32,44.8,11.2,31.7,42.0,13.1,26.1
05003014,126,13,104,108.0,15.7,87.8,106.4,19.5,83.6
05003015,18,1,15,18.0,2.6,14.6,17.7,3.2,13.9
05003016,221,19,198,149.0,9.0,133.0,146.0,17.0,123.0
05003017,274,205,58,274.4,190.3,70.6,260.6,164.4,78.6
05003018,374,125,229,247.6,68.7,170.4,235.4,70.6,155.4
05003019,306,68,231,392.6,69.6,309.4,378.1,86.1,280.4
05003020,326,58,258,625.5,91.1,508.1,615.8,113.2,483.1
05003021,216,35,171,206.0,34.0,166.0,201.0,41.0,151.0
05003022,393,62,321,387.0,44.0,327.0,381.0,63.0,309.0
05003023,647,238,395,652.8,201.6,421.3,624.9,176.7,422.3
05003024,488,367,101,607.1,352.4,216.7,579.1,332.3,222.7
05003025,713,375,328,656.0,322.0,307.0,621.0,294.0,296.0
05003026,1005,188,801,910.8,197.5,678.4,886.8,194.9,667.1
05003027,501,102,383,425.0,76.0,333.0,401.0,77.0,306.0
05003028,352,72,274,266.0,48.0,211.0,256.0,51.0,201.0
05003029,461,129,320,297.0,62.0,223.0,281.0,71.0,198.0
05003030,481,84,387,402.2,49.5,340.6,388.2,55.1,322.9
0500501,521,168,338,417.0,72.0,331.0,410.0,74.0,313.0
0500502,1083,366,690,1023.2,217.8,768.4,991.2,217.8,726.4
0500503,585,197,373,229.8,57.2,159.6,216.8,54.2,152.6
0500504,834,241,557,711.0,121.0,567.0,704.0,119.0,544.0
0500505,608,179,411,691.2,134.8,529.6,677.0,134.3,505.3
0500506,728,257,454,441.1,86.2,338.9,430.0,85.2,324.8
0500507,489,161,311,291.9,52.8,228.2,279.0,55.8,216.2
0500508,768,246,513,814.2,175.3,607.6,796.6,186.2,568.1
0500509,679,208,449,660.0,105.1,535.2,641.2,110.5,506.5
05005010,415,122,280,307.5,76.0,220.3,297.4,77.0,204.2
05005011,1132,355,755,1553.5,351.5,1112.5,1504.3,347.5,1084.9
05005012,982,318,630,1470.5,331.0,1058.8,1436.6,340.0,1023.8
05005015,869,276,564,1233.2,293.6,862.7,1191.2,289.6,838.7
05005016,337,89,229,386.9,69.6,301.2,377.4,73.6,290.6
05005017,402,128,261,803.6,150.0,623.3,784.3,157.5,597.7
05005018,310,134,166,210.0,37.0,166.0,209.0,50.0,154.0
05005019,855,292,542,798.7,179.6,589.0,780.7,188.7,561.5
05005020,295,113,170,239.1,65.3,164.1,233.3,52.8,168.8
05005021,579,180,374,403.9,110.2,270.9,398.0,106.2,265.0
05005022,952,289,634,733.0,135.0,551.0,718.0,140.0,533.0
05005023,194,59,129,199.6,46.2,147.3,192.4,47.5,138.9
05005024,358,150,196,223.5,42.6,165.8,215.5,45.6,158.8
05005025,745,239,483,601.0,127.0,446.0,587.0,120.0,428.0
05005026,344,136,195,276.2,65.2,201.9,267.1,67.9,180.0
05005027,114,61,53,12.0,3.0,9.0,12.0,2.0,10.0
05005028,60,11,44,58.0,9.0,48.0,56.0,7.0,47.0
05005031,211,72,134,149.0,27.0,117.0,148.0,28.0,113.0
05005032,472,180,273,320.1,70.0,234.2,316.1,78.7,222.4
05005034,105,36,66,106.3,12.4,90.0,105.3,15.3,81.5
05005035,1179,369,779,1579.2,386.0,1094.9,1528.9,390.9,1052.7
05005037,489,149,324,504.0,77.6,399.8,493.5,74.6,390.1
05005038,351,103,237,401.8,70.1,315.6,392.6,69.1,306.0
05005039,68,12,51,3.0,0.0,3.0,3.0,0.0,3.0
05005040,173,55,112,307.4,59.2,236.4,299.4,61.8,226.9
05005041,410,124,273,396.7,72.6,305.1,391.0,77.9,297.5
05005042,390,168,218,285.0,80.0,194.0,278.0,77.0,190.0
05005043,106,45,58,51.0,14.0,35.0,47.0,12.0,34.0
05005044,493,158,329,600.4,124.7,454.2,583.7,132.7,425.0
05005045,112,35,74,76.7,18.5,55.0,73.4,18.5,52.9
05005046,7,2,5,12.3,2.6,9.0,12.0,2.6,8.9
05005047,177,56,118,183.3,40.6,135.6,177.0,42.0,128.4
05007001,284,92,179,373.1,58.4,292.0,368.8,67.9,287.1
05007002,367,112,236,333.6,53.1,255.4,321.5,58.1,245.4
05007003,1443,363,1042,1699.3,274.5,1319.6,1678.6,317.0,1286.5
05007004,143,43,93,123.5,25.7,89.2,120.4,31.6,82.4
05007005,726,225,479,845.5,176.3,610.8,824.6,216.4,564.6
05007006,1227,328,871,1348.2,249.8,1028.3,1335.2,301.8,968.4
05007007,772,142,604,778.1,151.6,560.9,765.8,162.8,568.2
05007008,802,166,618,823.2,197.5,515.8,805.7,196.6,569.9
05007009,1676,421,1220,1887.7,473.6,1225.7,1874.0,472.4,1303.4
05007010,806,231,557,865.2,189.8,597.5,851.6,210.7,596.4
05007011,1067,264,781,1057.4,234.2,695.3,1032.4,249.1,728.5
05007012,239,49,188,288.3,45.0,217.8,284.2,47.2,223.8
05007013,174,32,139,224.2,28.2,178.4,222.4,34.5,179.4
05007014,489,99,378,530.2,79.5,405.5,522.2,87.2,411.2
05007015,374,83,280,410.0,60.0,321.0,409.0,88.0,304.0
05007016,182,32,147,183.1,22.4,146.6,181.8,27.9,147.0
05007017,220,56,159,235.4,30.6,187.3,231.6,38.7,182.9
05007018,289,67,220,535.1,112.5,387.3,530.8,118.3,393.8
05007019,281,77,197,378.7,76.8,287.3,373.3,97.6,261.2
05007020,302,87,211,488.9,126.4,310.4,481.6,128.5,329.3
05007021,592,222,359,1120.6,289.5,712.0,1103.8,294.6,754.8
05007022,2633,760,1826,4774.0,1261.0,3003.0,4694.0,1278.0,3164.0
05007023,459,124,325,611.0,126.0,443.0,603.0,130.0,440.0
05007024,2251,687,1521,2368.1,600.8,1652.9,2343.1,667.2,1601.8
05007025,2039,717,1284,2165.0,570.2,1484.1,2145.9,606.8,1459.2
05007026,1984,663,1284,2058.6,558.6,1348.9,2025.8,600.2,1319.8
05007027,2110,689,1370,2329.4,701.6,1468.3,2277.4,689.6,1486.7
05007028,1624,577,1015,1901.0,543.0,1210.0,1879.0,572.0,1211.0
05007029,1749,587,1125,1912.0,547.0,1232.0,1886.0,569.0,1231.0
05007030,2486,788,1647,2773.0,793.0,1776.0,2726.0,805.0,1804.0
05007031,707,173,522,1031.0,264.0,704.0,1022.0,241.0,745.0
05007032,1517,441,1041,2107.4,738.9,1165.7,2093.2,677.8,1321.9
05007033,1158,392,729,1304.3,490.6,684.6,1289.6,445.8,778.9
05007034,2135,562,1544,2257.2,713.1,1345.6,2246.9,624.8,1524.8
05007035,745,184,552,1438.2,400.9,907.0,1426.1,359.1,991.8
05007036,2516,812,1678,5289.2,1857.6,2880.9,5201.9,1703.0,3269.8
05007037,1580,595,941,1765.0,710.0,848.0,1742.0,695.0,921.0
05007038,873,293,560,920.0,301.0,544.0,901.0,296.0,564.0
05007039,735,238,492,1053.8,394.0,559.1,1042.2,345.7,639.7
05007040,692,215,460,868.7,307.8,489.3,859.1,273.8,554.5
05007041,665,193,460,1097.3,392.4,610.5,1080.7,354.0,680.5
05007042,850,251,589,1512.3,447.0,927.6,1497.4,420.5,1008.3
05007043,668,124,540,719.8,195.2,482.3,720.2,148.0,553.5
05007044,2180,546,1614,3802.2,1106.8,2396.7,3777.8,910.0,2750.5
05007045,1158,260,879,2174.0,548.0,1459.0,2150.0,483.0,1599.0
05007046,999,209,779,1890.7,442.1,1303.7,1876.8,426.0,1384.9
05007047,433,148,272,655.7,193.6,401.7,649.2,184.5,433.7
05007048,1822,456,1330,2433.0,718.6,1534.2,2419.1,719.4,1599.4
05007049,496,191,299,624.8,225.6,352.3,612.5,214.5,368.8
05007050,541,163,368,546.6,193.5,312.4,535.5,184.7,325.4
05007052,854,280,552,1122.0,409.8,606.3,1094.2,381.2,648.0
05007053,299,153,132,368.0,155.6,181.8,364.0,148.7,198.4
05007054,617,234,358,654.0,276.5,323.2,647.0,264.3,352.6
05007055,647,234,400,658.7,229.9,362.9,653.7,227.4,390.2
05007056,995,362,608,978.0,352.0,538.0,960.0,317.0,582.0
05007057,554,198,339,711.0,214.0,449.0,703.0,201.0,465.0
05007058,782,281,483,1028.7,367.2,570.0,1008.1,352.3,599.7
05007059,266,108,155,401.3,140.1,221.1,398.3,138.6,237.8
05007060,502,232,253,703.0,288.4,339.1,671.4,273.0,352.1
05007062,206,93,108,209.6,93.2,93.6,205.4,97.4,92.2
05007063,363,161,187,567.4,210.8,302.3,554.9,213.4,302.9
05007064,1419,568,827,1625.0,670.1,809.2,1590.4,623.2,885.6
05007065,834,192,632,1104.5,334.5,661.5,1093.9,307.9,735.1
05007066,899,258,616,1129.8,307.6,717.4,1107.2,278.0,771.7
05007067,559,164,381,591.5,165.0,385.6,584.2,162.8,385.6
05007068,311,118,183,382.2,94.4,262.1,378.0,91.7,262.5
05007069,2203,617,1531,2777.2,519.6,2020.4,2751.2,600.5,1993.5
05007070,1010,297,693,1203.1,331.5,791.9,1177.2,330.4,785.2
05007071,843,238,587,1003.7,192.4,736.1,1000.3,229.9,722.4
05007072,260,80,172,311.3,60.7,239.9,307.7,73.1,209.6
05007073,693,234,440,749.0,190.0,508.0,746.0,222.0,479.0
05007074,623,193,417,613.8,151.6,420.9,607.0,147.3,421.5
05007075,995,313,658,1051.0,316.3,650.5,1045.7,298.4,706.1
05007076,1439,453,957,1360.9,416.7,862.5,1354.3,407.6,893.9
05007077,834,318,494,879.0,247.0,573.0,860.0,268.0,552.0
05007078,729,315,393,938.1,406.1,450.9,916.1,368.9,481.4
05007079,903,403,470,1418.0,694.0,607.0,1378.0,608.0,674.0
05007080,615,174,429,624.9,148.9,442.1,617.9,147.1,435.6
05007081,542,148,379,593.8,134.0,421.0,575.0,143.5,406.3
05007082,100,30,67,88.0,33.4,48.8,86.9,32.6,49.6
05007083,638,198,422,742.9,184.9,511.3,724.0,212.3,469.5
05007084,567,199,356,609.0,182.0,397.0,595.0,196.0,369.0
05007085,712,256,441,713.0,190.0,496.0,700.0,199.0,472.0
05009001,1426,517,884,949.2,117.2,769.3,933.0,109.9,769.6
05009002,1634,527,1045,1021.1,179.2,801.6,998.2,171.0,786.4
05009003,585,147,434,473.0,68.0,382.8,466.4,60.6,391.7
05009004,767,188,556,841.9,114.5,690.9,824.5,98.0,696.3
05009005,1045,223,787,1153.8,147.9,966.3,1128.7,149.0,948.8
05009006,501,198,295,351.4,64.3,264.9,344.7,58.2,270.0
05009007,566,116,438,572.2,98.8,439.8,561.9,87.7,450.8
05009008,593,142,420,390.7,71.5,294.5,383.2,64.7,300.1
05009009,198,53,143,766.7,148.6,570.6,751.5,125.4,594.0
05009010,822,200,591,1150.2,230.9,856.2,1139.4,207.8,891.4
05009011,751,236,503,1163.1,256.1,807.9,1142.0,228.9,844.4
05009012,940,271,644,1584.2,384.6,1109.5,1574.5,344.9,1150.9
05009013,626,210,397,819.4,175.5,560.4,802.8,167.9,570.3
05009014,549,139,385,1361.2,279.6,992.1,1319.5,222.4,1022.9
05009015,272,101,157,282.4,38.4,231.5,277.2,33.6,232.8
05009016,108,23,83,110.9,17.5,87.3,109.9,15.6,89.4
05009017,459,165,284,295.5,57.6,221.9,293.3,52.6,230.5
05009018,583,147,424,460.8,85.9,346.9,453.5,78.0,355.6
05009019,460,112,330,358.5,68.4,270.6,355.8,62.4,280.7
05009020,956,251,658,912.7,148.8,711.7,897.4,125.9,739.5
05009021,295,111,178,196.2,30.9,154.4,194.4,27.7,158.1
05009022,308,86,214,192.7,30.4,151.6,190.9,27.2,155.3
05009023,721,155,547,523.1,82.5,411.7,518.4,73.8,421.6
05009024,309,117,178,180.0,28.9,140.4,177.7,26.6,139.0
05011001,318,148,160,202.0,63.0,131.0,189.0,66.0,115.0
05011002,590,101,473,697.0,95.7,571.8,667.8,165.2,487.7
05011003,500,278,214,564.9,315.1,215.2,537.0,302.6,214.2
050110004,477,179,283,569.1,238.2,296.0,545.2,231.2,295.0
05011005,583,428,143,510.4,369.3,113.0,482.3,321.4,141.9
05011006,288,37,244,309.6,42.7,256.0,299.7,50.6,239.1
05011007,193,52,136,122.0,11.0,109.0,120.0,15.0,101.0
05011008,178,105,69,105.0,40.0,61.0,97.0,37.0,55.0
05011009,119,52,62,66.0,14.0,52.0,65.0,19.0,42.0
05011010,211,107,99,130.0,43.0,82.0,121.0,43.0,72.0
05011011,105,26,78,54.0,6.0,47.0,53.0,10.0,43.0
05011012,479,167,301,323.0,79.0,230.0,306.0,82.0,213.0
0501301,304,119,176,205.4,81.5,116.4,198.1,87.3,105.8
0501302,251,60,183,225.2,41.4,179.4,222.6,52.9,156.6
0501303,132,20,108,150.2,28.0,118.7,143.9,46.4,92.9
0501304,289,131,151,285.9,103.0,177.5,266.2,126.5,133.5
0501305,207,48,147,352.4,84.3,261.2,348.5,113.7,222.1
0501306,330,70,254,268.7,59.8,194.2,257.0,64.7,174.6
0501307,185,39,142,208.8,28.4,172.9,200.5,42.0,151.9
0501308,200,52,136,270.5,88.8,171.9,261.2,98.3,156.2
0501309,167,121,45,139.5,84.9,43.9,135.2,84.9,48.2
05013011,114,25,88,121.0,34.3,84.3,118.6,49.8,63.7
05013012,38,6,32,41.3,4.5,35.7,41.2,6.6,30.5
0501501,354,206,139,234.0,95.7,128.1,228.9,97.7,118.2
0501502,290,84,203,374.0,101.4,256.3,368.9,104.2,248.5
0501503,496,108,379,474.7,73.2,386.3,466.6,72.4,382.1
0501504,288,69,201,222.0,24.0,188.0,212.0,29.0,177.0
0501505,223,77,144,155.9,16.3,134.5,150.8,23.3,125.5
0501506,273,67,197,210.9,35.6,163.9,205.7,35.1,165.4
0501507,771,395,356,1164.7,509.2,576.8,1140.6,508.8,574.4
0501508,200,98,96,282.2,123.6,139.4,276.4,123.6,138.8
0501509,185,91,89,261.2,114.4,129.1,255.8,114.4,128.4
05015010,506,108,380,689.1,146.7,506.9,669.5,155.2,490.6
05015011,72,22,49,91.7,19.0,68.1,89.1,20.6,65.2
05015012,166,50,112,209.0,43.3,155.2,203.1,47.1,148.5
05015014,359,109,240,261.1,44.0,202.9,254.6,43.4,204.8
05015015,264,80,176,192.2,32.4,149.4,187.4,32.0,150.7
05015016,289,92,185,238.6,37.2,185.4,230.6,41.1,177.4
05015018,185,71,105,181.9,30.7,141.3,177.4,30.2,142.6
05015019,119,36,80,150.5,31.1,111.9,146.2,33.9,107.0
05015020,97,45,46,75.3,17.6,55.8,73.4,17.6,54.8
05015021,325,116,195,302.0,44.0,247.0,290.0,40.0,240.0
05015022,229,71,141,201.5,49.1,142.4,197.5,51.1,135.4
05015023,152,51,98,80.0,13.0,63.0,78.0,9.0,66.0
05015024,167,55,109,101.0,19.0,79.0,100.0,22.0,76.0
05015025,188,82,98,127.0,24.0,94.0,128.0,28.0,95.0
05015026,310,224,74,353.0,214.4,105.2,345.2,218.9,105.2
05015027,279,216,54,296.0,179.7,88.2,289.5,183.5,88.2
05015028,342,192,141,433.7,263.3,129.3,424.1,268.9,129.3
05015029,1591,687,879,1430.2,541.2,821.6,1413.6,511.9,847.0
05015030,605,220,371,722.0,177.8,499.0,707.2,169.9,509.8
05015031,531,192,313,660.2,168.1,450.3,639.3,154.2,467.7
05015032,339,130,192,257.0,67.4,171.0,247.7,57.7,181.6
05015033,384,128,241,325.4,85.4,216.6,313.7,73.1,230.0
0501701,372,165,204,321.1,251.7,60.1,320.6,233.7,81.2
0501702,325,145,178,281.3,220.5,52.7,280.8,204.8,71.1
0501703,511,227,280,382.0,164.0,197.0,386.0,169.0,208.0
0501704,694,309,380,601.5,132.4,452.0,601.4,150.7,440.2
0501705,591,263,324,512.2,101.4,396.2,512.2,118.8,384.5
0501706,227,161,62,140.0,106.0,31.0,145.0,106.0,36.0
0501707,230,163,63,198.0,169.0,25.0,200.0,158.0,31.0
0501708,213,152,58,189.0,184.0,3.0,193.0,175.0,14.0
0501709,213,152,58,185.0,179.0,4.0,188.0,171.0,11.0
05017010,453,322,124,364.0,114.4,240.9,363.2,116.1,241.8
05017011,69,49,19,56.0,17.6,37.0,55.8,17.9,37.2
05017012,260,186,73,261.5,236.1,20.5,264.4,207.8,46.8
05017013,312,223,88,276.5,221.9,48.5,282.6,204.2,73.2
05017014,316,225,89,324.3,236.2,80.0,326.3,233.3,88.9
05017015,422,301,119,83.7,15.8,68.0,82.7,21.7,59.1
0501901,353,101,244,308.3,52.4,234.1,287.1,84.2,197.6
0501902,287,82,198,168.0,21.0,133.0,161.0,42.0,110.0
0501903,140,45,84,142.1,24.1,107.9,132.3,38.8,91.1
0501904,410,140,259,472.1,154.4,296.6,466.0,191.0,266.8
0501905,191,89,95,240.0,80.0,149.3,236.7,98.9,133.7
0501906,447,259,177,359.1,133.2,207.7,346.5,149.3,188.5
0501907,199,87,108,179.9,63.9,106.5,173.1,72.7,96.0
0501908,596,194,388,601.9,183.2,386.1,583.1,224.4,337.5
0501909,353,216,126,498.1,251.4,225.6,482.8,263.9,206.5
05019010,389,185,191,327.0,111.6,202.5,315.4,154.8,156.1
05019013,417,206,200,302.0,99.0,194.0,293.0,124.0,160.0
05019015,418,138,266,320.8,70.7,239.0,312.0,108.2,198.0
05019016,201,118,73,144.1,65.4,70.8,136.9,68.5,62.0
05019017,146,86,53,104.0,47.2,51.1,98.8,49.5,44.8
05019018,146,86,53,105.2,47.8,51.7,100.0,50.1,45.3
05019021,499,181,310,446.0,225.4,171.5,436.7,237.7,181.3
05019022,705,367,330,778.6,424.5,299.1,756.6,452.3,276.9
05019023,856,465,374,622.6,357.3,222.0,616.4,367.3,222.0
05019024,594,420,161,678.2,469.5,166.4,656.7,469.5,170.6
05019025,749,329,411,996.1,454.7,470.2,979.1,503.8,452.1
05019026,258,82,168,209.0,54.1,149.7,205.6,75.3,126.9
05019028,166,92,73,90.6,41.2,44.5,86.1,43.1,39.0
05019029,187,104,82,102.0,46.3,50.1,96.9,48.5,43.9
05019030,163,90,72,89.0,40.4,43.8,84.6,42.4,38.3
05019031,62,29,31,67.2,28.2,36.4,64.8,35.3,28.4
05019032,64,30,32,68.2,28.6,36.9,65.8,35.9,28.8
05019033,98,46,49,105.9,44.4,57.3,102.1,55.7,44.8
0502101,183,78,99,121.0,30.0,84.0,120.0,39.0,79.0
0502103,200,97,98,163.0,27.0,133.0,159.0,36.0,115.0
0502104,353,142,203,238.0,46.0,182.0,231.0,72.0,151.0
0502105,214,75,132,209.0,38.0,164.0,202.0,55.0,137.0
0502107,81,49,25,50.0,17.0,32.0,50.0,19.0,28.0
05021011,255,66,179,218.0,32.0,177.0,218.0,59.0,152.0
05021013,104,57,35,57.0,16.0,38.0,57.0,20.0,32.0
05021014,185,77,99,97.0,26.0,67.0,96.0,32.0,60.0
05021016,154,60,84,94.0,17.0,72.0,92.0,25.0,63.0
05021017,78,27,46,67.0,15.0,48.0,68.0,23.0,41.0
05021021,161,57,97,131.0,24.0,104.0,127.0,33.0,85.0
05021023,669,299,342,402.9,103.0,286.0,401.0,137.0,248.0
05021024,573,256,293,439.0,127.0,283.0,428.0,153.0,256.0
05021025,677,265,384,887.9,210.6,644.0,852.8,259.7,550.1
05021026,611,238,347,693.1,170.4,492.0,665.2,217.3,412.9
05021027,609,241,342,733.0,155.0,541.0,703.0,193.0,476.0
05021028,404,160,227,599.0,145.0,434.0,579.0,154.0,400.0
0502301,390,85,289,345.0,51.0,279.0,336.0,90.0,234.0
0502302,440,78,354,426.0,62.0,351.0,416.0,108.0,291.0
0502303,232,43,183,173.0,12.0,157.0,167.0,17.0,147.0
0502304,286,77,199,350.0,55.0,289.0,334.0,77.0,246.0
0502305,421,113,294,490.0,79.0,392.0,478.0,129.0,335.0
0502306,413,127,262,391.0,58.0,314.0,375.0,96.0,262.0
0502307,598,168,406,426.0,83.0,321.0,414.0,108.0,286.0
0502308,517,151,346,401.9,91.8,298.2,388.0,115.7,258.3
0502309,334,97,224,294.0,37.2,250.8,283.0,69.3,204.7
05023010,466,124,332,417.0,46.0,345.0,400.0,93.0,291.0
05023011,570,146,403,756.1,156.3,550.3,729.0,200.2,481.1
05023012,656,166,454,1091.3,242.4,787.2,1065.5,288.8,723.8
05023013,473,100,359,722.1,161.2,526.3,712.4,211.2,474.7
05023014,488,168,300,463.3,109.7,322.9,449.3,123.1,303.5
05023015,998,190,777,1476.5,223.6,1195.3,1447.0,293.0,1087.0
05023016,166,44,115,192.0,29.0,154.0,192.0,43.0,141.0
05023017,403,121,275,330.0,87.0,236.0,322.0,88.0,226.0
05023018,334,76,245,354.0,34.0,306.0,345.0,68.0,258.0
05023019,399,95,283,339.0,37.0,284.0,330.0,56.0,259.0
05023020,552,131,395,531.0,92.0,416.0,517.0,133.0,371.0
05023021,232,63,155,275.0,38.0,223.0,269.0,54.0,203.0
05023022,161,46,109,114.0,14.0,95.0,113.0,29.0,80.0
05023023,535,156,365,497.0,66.0,417.0,484.0,117.0,340.0
05023024,55,14,40,32.0,3.0,29.0,31.0,2.0,27.0
05023025,380,112,258,292.0,54.0,229.0,287.0,72.0,203.0
05023026,226,56,168,204.0,37.0,161.0,204.0,52.0,146.0
05023027,281,85,175,333.0,61.0,257.0,330.0,78.0,242.0
05023028,146,29,114,220.7,45.7,169.0,218.7,44.7,169.0
05023029,186,90,83,148.0,35.0,103.0,143.0,46.0,92.0
0502501,32,5,27,21.0,2.0,17.0,21.0,4.0,15.0
0502502,156,18,132,72.0,11.0,59.0,71.0,17.0,50.0
0502503,160,52,102,147.0,39.0,102.0,145.0,49.0,95.0
0502505,190,55,127,193.0,70.0,113.0,192.0,91.0,96.0
0502506,398,94,284,401.0,72.0,317.0,399.0,120.0,268.0
0502507,120,21,94,131.0,19.0,104.0,128.0,32.0,90.0
0502508,266,48,211,303.0,39.0,249.0,299.0,83.0,205.0
0502509,142,29,106,127.2,25.9,100.1,123.2,38.0,84.1
05025010,233,40,183,221.0,26.0,187.0,219.0,58.0,154.0
05025011,156,31,116,180.9,23.0,152.2,179.0,39.2,136.9
05025012,142,31,104,153.0,20.0,128.0,151.0,33.0,115.0
05025013,221,36,175,230.0,32.0,192.0,227.0,56.0,166.0
05025014,293,107,179,267.0,70.0,177.0,264.0,74.0,184.0
05025015,173,45,124,142.0,33.0,99.0,132.0,37.0,92.0
05025016,196,19,166,174.0,16.0,148.0,170.0,41.0,120.0
05025017,73,36,33,76.6,24.4,47.3,73.6,31.2,38.5
05025018,77,38,34,80.5,25.6,49.7,77.4,32.8,40.5
05025019,190,82,101,174.6,69.1,90.5,173.4,78.4,87.5
05025020,165,71,88,148.5,60.7,74.6,147.5,68.4,72.5
05025021,122,53,65,110.7,45.3,55.6,109.9,51.0,54.1
0502701,399,168,227,332.2,95.3,226.0,314.3,87.3,217.1
0502702,167,115,49,112.5,83.8,26.4,100.8,68.7,28.5
0502703,163,112,48,109.0,81.2,25.6,97.5,66.5,27.6
0502704,330,227,97,221.3,162.7,54.0,198.4,133.5,57.9
0502706,620,82,534,643.1,136.6,490.5,616.2,118.5,480.4
0502707,406,113,287,317.0,122.6,185.9,299.2,106.3,185.9
0502708,544,279,255,796.9,318.5,457.2,751.3,275.3,458.4
05027010,412,76,328,830.2,234.9,570.8,792.9,203.2,565.1
05027011,870,382,470,663.6,344.2,298.9,619.8,287.9,310.4
05027012,620,519,97,524.6,439.3,72.6,471.5,360.0,99.5
05027013,953,265,676,1059.2,242.5,746.6,1045.1,250.3,746.2
05027014,921,195,705,1080.1,345.6,684.7,1042.8,317.0,692.9
05027015,452,229,221,394.0,142.0,244.0,379.0,126.0,246.0
05027016,264,128,128,127.0,62.0,62.0,125.0,52.0,68.0
05027018,425,107,310,361.4,76.8,275.7,346.3,66.6,270.0
05027020,588,177,403,361.2,76.6,278.6,345.3,62.7,274.6
05027021,444,76,362,208.8,21.4,185.4,204.7,17.3,185.4
05027023,798,233,557,652.0,120.0,519.0,622.0,125.0,475.0
05027025,182,71,107,93.0,34.0,52.0,89.0,33.0,51.0
05029001,127,40,82,135.0,27.0,104.0,133.0,38.0,93.0
05029002,300,94,194,288.0,67.0,206.0,280.0,82.0,190.0
05029003,264,120,136,180.0,49.0,120.0,178.0,67.0,101.0
05029004,317,83,212,283.0,70.0,203.0,277.0,91.0,172.0
05029005,334,109,208,256.0,68.0,174.0,246.0,83.0,152.0
05029006,121,49,67,101.0,22.0,78.0,97.0,27.0,68.0
05029007,441,200,235,341.0,122.0,202.0,334.0,146.0,177.0
05029008,254,51,194,211.0,33.0,170.0,209.0,44.0,157.0
05029009,548,192,331,462.0,120.0,320.0,452.0,151.0,282.0
05029010,322,131,176,278.0,87.0,177.0,276.0,110.0,164.0
05029011,206,69,132,181.0,46.0,122.0,175.0,52.0,117.0
05029012,332,132,177,213.0,52.0,146.0,204.0,75.0,119.0
05029013,85,41,42,93.0,21.0,70.0,91.0,28.0,62.0
