GEOID10,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2018_ag,Dem_2018_ag,Rep_2018_ag,Tot_2018_sen,Dem_2018_sen,Rep_2018_sen,Tot_2018_gov,Dem_2018_gov,Rep_2018_gov,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
270531265,1407.2,675.9,601.5,1272.4,612.7,571.7,1287.3,786.6,458.5,1282.0,684.2,546.7,1409,696,684
270531270,1268.4,617.0,535.1,1140.3,550.8,516.9,1155.9,713.3,409.1,1152.4,617.5,493.7,1400,680,705
270531295,1359.8,663.1,571.7,1194.9,575.3,573.3,1222.9,771.5,430.2,1216.9,644.7,547.1,1393,668,700
270531275,1807.0,813.9,831.2,1601.3,681.0,865.5,1634.4,946.0,661.6,1629.1,770.6,821.9,1735,695,1023
270531300,1335.3,626.9,588.3,1183.0,549.5,560.8,1202.8,737.0,434.0,1198.3,622.9,538.9,1376,638,721
270531335,995.0,410.0,481.0,841.0,357.0,412.0,851.0,482.0,328.0,850.0,400.0,406.0,1013,481,515
270531345,239.0,147.0,66.0,236.0,140.0,83.0,238.0,176.0,59.0,239.0,156.0,76.0,267,145,117
270531350,1422.0,558.0,721.0,1301.0,475.0,761.0,1322.0,703.0,593.0,1315.0,536.0,739.0,1476,600,849
270531355,2239.0,921.0,1132.0,2149.0,829.0,1240.0,2192.0,1184.0,973.0,2180.0,948.0,1183.0,1655,563,1079
270531395,1096.5,783.5,194.0,1025.5,784.3,154.4,1039.5,839.8,131.4,1033.8,809.1,147.1,922,669,229
270531360,886.8,634.5,169.1,804.7,589.5,150.1,811.7,673.6,106.1,811.7,639.6,134.1,892,649,220
270531365,2502.0,1806.0,466.0,2345.0,1768.0,413.0,2368.0,1968.0,320.0,2353.0,1894.0,367.0,2485,1793,644
270531370,2219.0,1692.0,315.0,2127.0,1685.0,326.0,2165.0,1864.0,238.0,2154.0,1801.0,277.0,2131,1597,466
270531375,2072.0,1569.0,303.0,1932.0,1530.0,287.0,1961.0,1670.0,217.0,1954.0,1616.0,260.0,1870,1406,422
270531385,2334.8,1777.9,331.8,2185.3,1722.3,322.8,2215.1,1891.2,240.7,2202.9,1833.8,287.7,2066,1602,399
270531380,1529.2,1162.7,221.7,1435.8,1122.8,221.1,1454.3,1240.3,162.5,1448.1,1201.4,197.7,1574,1186,349
270531390,1263.3,934.4,144.5,1173.3,953.6,138.6,1199.9,1019.9,106.9,1193.2,1007.4,126.8,1237,960,235
270531405,1200.5,948.8,140.3,1164.9,960.3,137.2,1182.9,1016.6,110.8,1171.0,985.7,124.3,1154,914,200
270531420,2168.7,1671.6,216.5,1947.7,1605.4,207.4,1990.1,1704.1,157.1,1983.8,1684.6,180.2,2099,1652,387
270531475,2011.2,1523.3,270.0,1941.1,1540.7,262.9,1971.3,1676.3,193.3,1960.9,1636.3,230.4,1780,1426,299
270531400,1997.3,1547.6,261.1,1885.7,1554.8,217.5,1910.4,1625.5,184.4,1903.5,1609.4,206.2,1828,1416,348
270531755,1515.5,1208.9,170.0,1463.6,1213.8,181.1,1480.8,1282.7,145.1,1473.7,1265.4,161.4,1711,1433,237
270531750,1402.3,1130.0,147.4,1345.5,1127.1,154.6,1358.6,1181.6,126.5,1354.9,1166.0,141.8,1179,963,192
270531410,1715.1,1491.5,90.6,1645.0,1497.7,96.9,1657.3,1519.5,84.1,1640.4,1500.8,94.3,1631,1475,104
270531415,1864.1,1580.5,133.5,1785.0,1552.4,159.9,1802.7,1626.8,121.4,1792.0,1602.0,149.9,2119,1824,242
270531465,2543.0,1987.0,295.0,2368.0,1942.0,294.0,2412.0,2067.0,222.0,2389.0,2035.0,259.0,1704,1406,239
270531425,1290.0,909.0,222.0,1017.0,769.0,188.0,1040.0,828.0,153.0,1038.0,815.0,170.0,1252,908,305
270531450,1401.6,1207.9,75.3,1218.2,1093.7,73.7,1230.5,1117.6,58.1,1217.0,1110.5,69.4,1239,1049,157
270531430,2158.0,1767.0,198.0,1833.0,1568.0,173.0,1870.0,1673.0,131.0,1860.0,1639.0,160.0,2098,1723,326
270531456,1842.0,1254.0,345.0,1280.0,939.0,266.0,1348.0,1057.0,207.0,1337.0,1022.0,243.0,2275,1582,644
270531435,1075.0,876.0,87.0,1068.0,914.0,105.0,1083.0,968.0,74.0,1082.0,957.0,92.0,1065,874,149
270531440,1542.0,1333.4,108.3,1402.3,1253.1,89.3,1409.8,1265.7,72.3,1393.7,1252.6,86.4,1500,1258,191
270531445,694.9,622.5,39.4,610.3,559.3,32.8,611.2,556.2,30.6,599.5,547.6,33.4,692,567,113
270531905,2238.0,1868.6,203.6,2179.7,1840.9,244.1,2200.9,1962.2,180.5,2190.0,1926.7,225.1,2332,1903,376
270531460,3372.0,2272.0,748.0,2489.0,1852.0,457.0,2590.0,2099.0,355.0,2565.0,2024.0,424.0,2026,1452,524
270531470,2886.1,2330.7,301.2,2971.8,2398.0,409.0,3037.5,2661.4,266.1,3026.5,2565.2,366.6,2599,2106,427
270531480,1121.7,845.1,171.9,1035.0,810.4,162.1,1056.1,893.3,117.6,1051.6,874.5,137.9,1035,786,218
270531485,2674.0,2106.0,306.0,2485.0,2036.0,290.0,2517.0,2177.0,225.0,2504.0,2123.0,259.0,2243,1829,332
270531675,2681.0,2008.0,427.7,2502.2,1844.2,532.8,2551.3,2123.1,373.7,2541.2,2024.5,460.9,1856,1396,432
270531670,2710.2,1987.8,513.5,2580.3,1907.2,551.6,2626.4,2134.7,416.9,2614.6,2019.6,513.1,2145,1623,482
270531695,2341.7,1777.5,352.7,2535.6,1863.6,546.9,2591.5,2130.7,389.5,2577.1,1997.5,505.0,1109,829,260
270531595,886.2,674.5,138.2,838.2,626.6,176.0,854.1,705.7,131.0,852.0,675.0,159.0,459,341,108
270531505,1430.0,1047.0,260.0,1210.0,904.0,211.0,1220.0,976.0,165.0,1208.0,941.0,184.0,1512,1149,330
270531510,1032.1,783.3,172.5,886.1,644.9,166.0,900.2,698.6,136.9,890.7,675.5,153.0,1087,801,262
270531515,1025.9,778.7,171.5,880.9,641.1,165.0,894.8,694.4,136.1,885.3,671.5,152.0,1099,856,219
270531530,1522.0,1220.0,184.0,1248.0,995.0,157.0,1255.0,1033.0,122.0,1249.0,1008.0,140.0,1709,1444,235
270531490,1096.0,886.0,123.0,879.0,694.0,103.0,880.0,693.0,83.0,877.0,691.0,97.0,1192,999,180
270531520,1472.8,1071.5,255.1,1347.4,997.9,240.6,1360.9,1086.0,204.0,1358.8,1061.5,226.9,1662,1209,409
270531525,954.0,694.4,165.8,867.5,644.6,152.2,876.5,698.5,130.0,875.1,683.1,144.4,939,734,190
270532655,2277.1,1508.2,549.8,2048.2,1393.5,542.5,2079.1,1610.2,402.7,2065.1,1481.7,516.1,2434,1554,831
270531545,1287.3,1045.9,132.5,1127.4,913.4,122.9,1135.7,938.9,100.0,1134.4,921.1,122.9,1618,1421,172
270531550,865.8,707.6,87.8,746.7,607.4,79.9,751.5,621.1,65.9,750.6,609.9,79.9,921,798,109
270531535,1207.1,876.1,206.1,1133.1,827.6,217.2,1142.7,917.5,179.0,1141.1,894.4,199.7,1320,1007,284
270531540,1680.5,1315.9,210.0,1428.7,1151.0,173.4,1436.1,1197.2,138.9,1429.6,1175.7,165.9,1764,1501,240
270531555,1751.5,1477.5,137.7,1515.3,1302.1,121.3,1515.0,1319.2,95.5,1500.0,1294.4,105.3,1853,1688,150
270531590,562.9,493.1,31.3,452.8,390.8,31.8,454.7,387.8,26.2,448.7,384.1,30.8,612,555,45
270531600,537.6,453.7,50.1,423.7,353.1,40.0,424.1,349.9,36.0,423.0,345.6,40.0,684,585,86
270531560,744.2,627.9,69.3,586.5,488.7,55.5,587.1,483.9,49.9,585.4,478.2,55.5,837,729,95
270531565,1146.5,1015.3,59.4,950.9,830.3,58.6,955.3,824.3,48.4,941.7,812.7,60.6,1322,1250,63
270531575,1034.9,909.3,67.4,876.1,745.9,69.2,886.2,764.4,56.3,875.2,758.8,62.8,1166,1082,69
270531580,1736.2,1442.2,142.0,1579.9,1336.1,125.2,1611.7,1401.9,99.5,1582.8,1365.7,127.9,1686,1515,141
270531585,1072.6,949.7,66.3,951.2,842.4,49.9,952.7,835.0,43.2,940.7,812.6,59.6,1095,1052,37
270531500,671.3,562.9,62.6,526.2,437.8,53.5,529.4,426.5,44.4,522.6,427.0,52.1,692,613,64
270531495,780.7,654.7,72.7,612.0,509.2,62.2,615.7,496.0,51.7,607.8,496.5,60.6,848,737,98
270531645,1901.2,1615.6,171.4,1825.7,1547.5,203.6,1845.8,1668.6,136.7,1836.9,1623.1,180.3,1844,1536,281
270531455,1406.3,1311.8,50.5,1248.9,1183.3,45.3,1246.9,1169.5,49.2,1216.7,1144.6,49.2,1067,938,122
270531690,2410.5,1605.3,512.5,1907.0,1363.5,431.0,1941.3,1457.0,383.3,1931.6,1411.3,418.6,2452,1500,874
270531685,1204.2,874.1,208.8,1093.0,794.0,223.0,1109.2,883.2,171.7,1104.8,839.9,212.8,1347,1064,261
270531625,976.0,788.2,89.5,839.2,731.2,67.2,849.4,745.1,60.5,831.2,726.4,63.0,912,749,136
270531800,299.4,256.7,24.7,266.3,239.7,17.9,267.8,244.5,12.5,262.4,240.9,12.5,197,188,7
270531630,919.5,760.9,82.4,808.3,706.4,63.5,816.0,720.1,55.6,798.8,704.7,56.7,814,708,89
270531615,2290.0,1892.0,181.0,2167.0,1870.0,149.0,2186.0,1935.0,115.0,2167.0,1916.0,129.0,2262,1988,216
270531635,479.1,422.2,42.3,455.3,390.7,38.5,456.8,398.3,35.4,447.6,393.0,33.8,474,417,52
270531640,995.0,850.0,79.0,896.0,778.0,68.0,903.0,801.0,58.0,894.0,774.0,68.0,974,832,120
270531650,1451.0,1230.0,136.0,1349.0,1059.0,244.0,1380.0,1223.0,144.0,1369.0,1127.0,219.0,1453,1218,221
270531660,1477.5,1155.6,220.4,1443.1,1074.5,301.4,1477.6,1248.0,201.8,1471.2,1175.9,271.2,1507,1208,286
270531655,2355.0,1992.0,199.0,2276.0,1889.0,279.0,2320.0,2075.0,183.0,2301.0,2003.0,249.0,2323,1967,325
270531855,1444.4,1164.0,179.5,1408.8,1102.4,240.7,1437.9,1244.9,162.0,1429.4,1185.2,214.8,1243,960,262
270531850,1624.9,1362.9,148.8,1576.5,1316.6,187.3,1600.7,1432.6,127.5,1588.6,1382.8,163.8,1798,1522,246
270531665,2071.0,1676.0,236.0,1878.0,1556.0,207.0,1906.0,1677.0,165.0,1897.0,1645.0,189.0,2081,1770,261
270531680,3259.2,2538.1,468.4,3083.2,2446.6,478.4,3133.9,2656.5,363.0,3120.0,2578.9,442.6,3085,2343,685
270531820,1170.7,965.9,113.0,1090.0,922.7,98.1,1100.8,982.8,72.7,1096.9,959.3,89.2,1191,1005,155
270531825,1225.1,1052.2,92.9,1147.2,999.4,78.1,1146.6,1029.1,58.8,1133.9,1007.4,65.1,910,804,91
270531835,1576.2,1310.5,134.3,1490.6,1271.9,129.9,1514.2,1363.4,91.8,1505.2,1330.4,117.9,1676,1418,207
270531845,1570.2,1317.8,107.9,1518.2,1319.1,119.5,1541.9,1389.1,81.6,1529.7,1367.3,109.2,1463,1277,143
270531710,1159.4,993.9,60.8,1103.7,977.7,60.3,1109.0,985.0,51.0,1102.1,986.2,57.9,926,850,62
270531720,1984.5,1687.2,126.8,1882.2,1653.1,130.6,1892.0,1721.0,94.7,1888.2,1710.9,110.5,1858,1685,147
270531745,2287.0,1937.0,172.0,2131.0,1839.0,189.0,2150.0,1934.0,140.0,2142.0,1896.0,182.0,2209,1927,258
270531725,2228.9,1918.5,160.1,2111.1,1845.3,155.1,2138.2,1953.8,115.0,2122.5,1919.6,129.8,2034,1780,211
270531730,1220.0,1048.9,89.5,1168.8,1020.7,94.5,1184.1,1084.5,68.1,1178.3,1062.5,83.9,1347,1185,134
270531860,2513.4,2131.0,216.8,2421.6,2079.7,234.5,2453.6,2233.4,169.8,2441.7,2176.1,214.6,2420,2021,343
270531735,1685.4,1396.9,158.2,1627.9,1388.3,165.4,1651.0,1462.4,131.0,1647.0,1443.2,145.6,1678,1470,183
270531740,1415.5,1167.0,139.0,1371.1,1154.8,155.0,1388.5,1232.9,114.8,1385.8,1206.3,135.4,1318,1066,224
270531700,1050.7,893.4,57.9,1018.0,907.5,53.1,1022.5,917.8,43.4,1013.1,911.2,55.4,960,873,66
270531705,1400.6,1187.2,69.3,1339.8,1205.5,71.1,1351.5,1227.0,55.4,1340.6,1222.7,63.7,1491,1322,119
270531770,1352.7,1141.8,70.0,1264.9,1122.7,81.1,1280.0,1143.0,60.7,1267.9,1144.5,66.7,1212,1077,116
270531780,838.4,703.3,46.8,848.7,746.8,58.6,852.8,767.0,42.2,851.0,761.1,53.7,857,739,91
270531715,853.6,716.1,47.4,862.8,759.7,59.2,867.1,780.2,42.7,865.1,774.3,54.2,893,800,74
270531760,788.2,636.4,56.7,742.4,626.6,75.9,745.8,643.2,54.2,743.3,639.2,64.2,646,583,52
270531795,1027.7,817.4,72.8,944.4,788.3,109.1,949.0,810.8,76.7,949.7,804.9,93.3,848,691,140
270531765,759.1,631.2,56.5,750.2,646.1,58.0,753.1,661.0,43.1,745.0,658.0,47.6,869,774,74
270531775,1597.9,1269.9,174.3,1532.9,1292.1,145.8,1544.8,1362.6,117.2,1534.5,1338.0,138.6,1386,1139,215
270531785,2126.8,1698.3,235.9,2056.5,1707.8,240.5,2073.5,1821.5,185.1,2065.2,1781.5,223.1,1882,1549,302
270531805,2002.0,1703.0,136.0,1892.0,1645.0,132.0,1920.0,1738.0,99.0,1909.0,1751.0,108.0,2040,1804,179
270531810,3208.0,2478.0,429.0,2977.0,2358.0,423.0,3038.0,2568.0,318.0,3018.0,2500.0,384.0,2073,1742,272
270531815,1762.0,1437.0,210.0,1622.0,1309.0,231.0,1653.0,1442.0,178.0,1644.0,1386.0,215.0,1703,1389,286
270531830,2042.7,1682.6,193.9,1912.0,1611.9,179.4,1945.5,1750.6,128.2,1937.3,1700.7,163.7,2101,1807,244
270531840,1482.0,1235.0,133.0,1302.0,1089.0,148.0,1321.0,1187.0,107.0,1320.0,1147.0,134.0,1496,1245,213
270531965,2308.1,1900.1,260.7,2201.8,1805.5,316.1,2233.5,1987.7,214.6,2226.4,1906.7,284.7,2274,1877,363
270531620,3023.0,2512.6,207.7,2890.3,2502.0,198.6,2919.7,2588.3,152.0,2898.3,2582.9,165.9,2781,2475,243
270531610,2718.6,2300.7,180.2,2662.7,2326.1,168.9,2688.4,2401.3,132.4,2671.6,2379.6,152.5,2990,2693,208
270531605,900.4,759.8,69.0,880.0,761.9,65.5,887.9,778.4,56.6,880.1,779.5,61.6,579,490,73
270531865,1967.2,1590.2,257.9,1857.3,1493.4,273.4,1882.5,1647.9,193.8,1867.2,1580.0,244.7,2011,1595,397
270531870,983.8,781.3,138.3,923.1,734.4,142.2,932.7,803.7,99.1,925.6,767.9,126.6,1137,879,227
270531875,1686.7,1334.2,234.4,1583.1,1266.7,234.3,1595.9,1371.8,163.1,1584.6,1312.0,208.5,1596,1230,334
270531890,1978.7,1617.8,208.0,1924.4,1587.1,253.3,1944.7,1733.0,171.3,1942.1,1672.3,218.9,1994,1597,368
270531880,2135.8,1701.7,279.8,2039.7,1583.3,358.8,2073.6,1806.6,229.3,2064.9,1716.3,302.3,2085,1625,433
270531895,2880.4,2224.9,441.4,2735.2,2105.9,500.9,2779.7,2378.7,344.8,2774.4,2269.2,443.3,2844,2132,673
270531885,2229.2,1653.7,393.7,2122.8,1575.7,432.5,2153.4,1780.4,318.7,2145.7,1685.6,407.5,2189,1600,544
270531900,2400.2,1759.6,432.4,2181.4,1642.1,410.5,2210.3,1800.5,318.1,2200.7,1734.3,384.1,2239,1623,575
270531925,2129.5,1605.6,346.4,2008.6,1562.3,353.3,2030.9,1716.6,257.8,2022.6,1651.5,308.4,2187,1659,468
270531790,1456.3,1194.9,150.5,1401.4,1170.6,161.3,1421.2,1256.1,119.2,1414.2,1231.8,149.2,1410,1149,224
270531910,2425.9,1979.7,278.8,2320.7,1913.3,290.0,2350.2,2085.2,202.2,2344.2,2028.8,253.7,2237,1813,379
270531915,2179.1,1757.3,259.2,2119.3,1732.7,282.1,2144.8,1869.8,211.7,2144.8,1816.2,251.3,1981,1553,393
270531920,1200.0,960.0,147.0,1110.0,897.0,165.0,1125.0,973.0,115.0,1123.0,952.0,143.0,1145,911,201
270531955,1662.0,1316.4,212.3,1579.4,1287.4,216.1,1606.7,1396.3,167.6,1593.0,1361.1,192.7,1579,1265,283
270531930,1416.0,1106.0,198.0,1344.0,1048.0,230.0,1359.0,1161.0,159.0,1358.0,1101.0,208.0,1416,1068,328
270531935,142.8,82.6,47.1,85.8,40.6,39.1,88.8,52.7,29.1,85.8,49.7,33.1,286,194,85
270531940,2996.6,2377.1,349.7,2889.1,2385.3,365.8,2922.8,2552.6,282.1,2909.9,2487.5,338.2,2913,2284,574
270531945,1800.9,1346.9,282.2,1703.5,1312.8,272.3,1725.4,1454.1,199.6,1718.2,1396.3,249.8,1613,1214,349
270531960,2109.0,1557.0,354.0,1855.0,1375.0,381.0,1900.0,1541.0,288.0,1888.0,1471.0,349.0,1919,1449,447
270531970,2066.9,1690.9,244.3,1976.2,1599.5,292.9,1991.5,1733.3,213.4,1980.6,1680.3,255.3,2065,1664,364
270531975,2595.0,2121.7,284.3,2479.0,1959.7,410.4,2513.2,2224.6,253.7,2499.2,2101.5,361.9,2552,2066,458
270531985,2392.8,1991.8,239.6,2310.2,1882.3,340.9,2347.4,2100.8,216.4,2328.9,1989.7,302.8,2451,2023,402
270532005,2064.2,1660.2,267.4,1965.8,1546.7,338.1,2008.6,1756.2,220.6,1995.1,1656.3,295.2,1981,1458,495
270531995,1899.0,1487.0,276.0,1850.0,1438.0,307.0,1866.0,1597.0,218.0,1853.0,1536.0,274.0,1864,1381,452
270532000,2512.0,1878.0,435.0,2351.0,1750.0,473.0,2388.0,2025.0,306.0,2380.0,1895.0,418.0,2323,1709,589
270531990,1031.0,885.0,89.0,991.0,822.0,119.0,1013.0,914.0,76.0,1007.0,881.0,110.0,1015,826,172
270531980,3103.0,2546.3,351.7,2994.1,2361.3,501.6,3047.8,2668.4,337.3,3032.8,2556.5,429.1,3011,2333,636
270532090,1563.0,902.0,509.0,1434.0,813.0,543.0,1462.0,1022.0,416.0,1460.0,917.0,509.0,1525,886,606
270532105,756.2,434.9,255.2,690.9,390.1,263.5,700.0,484.1,200.9,696.4,437.7,240.3,783,457,313
270532110,788.7,426.8,287.4,719.3,386.4,291.1,730.9,476.7,234.7,728.7,433.3,275.2,799,450,332
270532170,1749.8,970.8,626.8,1616.7,863.4,671.3,1633.7,1096.3,502.7,1629.8,968.9,626.6,1737,890,827
270532115,1381.0,827.0,420.0,1372.0,782.0,519.0,1410.0,1020.0,376.0,1403.0,902.0,474.0,1334,807,507
270532120,1674.3,1032.3,500.1,1687.0,968.8,638.6,1711.7,1243.5,446.3,1706.8,1093.0,580.2,1681,946,718
270532125,1328.3,834.1,382.4,1266.9,745.1,456.7,1284.6,936.4,325.3,1282.8,838.7,411.6,1559,1011,533
270532135,1884.1,1188.6,530.5,1735.9,1075.9,565.7,1761.8,1306.0,410.5,1761.8,1191.3,512.7,1897,1238,629
270532130,1923.0,1146.8,613.7,1708.4,1001.4,611.6,1739.4,1252.0,461.3,1733.4,1126.7,569.5,1895,1124,745
270532140,1444.3,897.0,411.0,1283.2,809.2,399.9,1305.9,958.2,301.0,1305.6,890.9,358.5,1253,851,374
270532145,1211.0,727.0,382.0,1060.0,632.0,372.0,1072.0,759.0,283.0,1069.0,699.0,346.0,1125,681,432
270532150,1257.4,646.0,517.2,1199.9,624.2,526.1,1212.8,783.8,403.3,1202.9,681.7,497.4,1134,577,545
270532155,1508.4,795.0,595.7,1408.7,701.4,642.2,1428.5,911.0,490.7,1420.3,768.7,620.3,1583,821,742
270532160,646.5,327.4,269.5,609.2,290.9,292.9,619.1,381.3,227.5,614.8,313.1,287.0,588,289,281
270532730,1337.5,630.8,579.8,1226.1,592.7,578.8,1246.0,756.4,462.8,1240.4,643.2,563.8,1315,688,604
270532185,168.2,102.1,54.0,157.8,93.5,56.4,159.6,115.2,41.5,159.2,100.2,54.7,173,87,85
270532165,1048.8,636.9,337.0,984.2,583.5,351.6,995.4,718.8,258.5,992.8,624.8,341.3,1021,619,390
270532180,1289.5,696.1,471.7,1217.2,639.7,531.3,1228.0,815.3,394.3,1226.7,708.1,492.0,1293,679,607
270532175,247.9,133.8,90.7,234.0,123.0,102.1,236.1,156.7,75.8,235.8,136.1,94.6,245,122,118
270532190,716.0,388.3,260.9,669.0,344.0,290.2,679.2,442.1,220.7,676.4,380.1,275.9,791,410,372
270532195,1241.7,642.2,499.4,1129.6,570.0,499.9,1149.2,710.1,400.1,1146.5,632.6,473.2,1308,670,608
270532200,1295.8,702.6,486.5,1209.7,637.8,513.6,1228.3,806.4,399.8,1221.3,703.0,488.0,1282,692,572
270532220,191.2,97.3,79.3,172.4,86.4,76.8,175.5,106.5,62.5,175.2,96.1,72.6,126,84,37
270532205,1833.3,1028.7,642.3,1701.8,917.2,698.1,1731.0,1160.5,537.1,1723.1,1019.6,662.5,1884,990,857
270532210,1464.0,880.9,422.6,1346.5,786.5,491.4,1362.8,996.3,345.8,1359.4,882.6,440.8,1492,874,592
270532215,1468.0,851.0,498.0,1320.0,740.0,511.0,1347.0,911.0,406.0,1348.0,812.0,497.0,1352,781,557
270532230,363.7,149.4,183.0,369.5,136.3,223.0,380.5,200.8,172.6,375.5,150.4,219.0,388,164,221
270532240,1790.9,672.7,978.3,1693.9,618.8,1003.6,1718.6,857.3,824.5,1712.6,694.6,973.1,1630,666,934
270532255,1341.6,534.1,675.6,1205.0,465.8,647.7,1217.5,620.8,543.8,1214.6,544.7,617.9,1370,647,695
270532275,969.8,434.1,441.0,803.1,369.7,374.5,814.1,476.7,306.6,810.7,412.9,360.1,931,485,427
270532780,1334.7,435.9,775.1,1147.2,412.0,669.3,1174.1,585.6,547.7,1165.1,474.8,641.4,1355,556,770
270532270,1038.2,426.1,514.5,895.7,370.6,461.9,907.2,496.3,382.2,903.9,413.0,445.9,1052,518,511
270532250,581.0,223.1,304.5,516.8,197.3,283.7,523.0,271.6,236.4,521.4,220.5,274.2,565,274,284
270532260,1705.0,648.5,870.3,1468.7,604.6,773.4,1494.6,796.2,640.7,1486.9,668.1,748.1,1805,853,897
270532290,1413.1,883.7,409.8,1258.8,767.3,419.3,1273.1,920.6,305.9,1271.0,826.8,385.6,1477,844,603
270532295,1206.7,756.1,349.7,1083.6,657.9,361.2,1096.2,788.0,267.0,1095.4,709.2,335.1,1222,731,473
270532315,1191.2,753.1,328.7,1032.2,650.2,302.6,1048.6,747.3,238.1,1045.3,696.1,293.6,1197,722,446
270532336,2.2,1.4,0.7,2.0,1.2,0.7,2.0,1.5,0.5,2.0,1.3,0.6,2,2,0
270532305,1053.9,582.5,364.1,951.1,533.1,362.1,965.4,667.7,269.8,962.2,585.8,342.6,1105,647,444
270532310,1560.6,887.0,528.5,1397.2,799.7,512.3,1413.1,956.3,405.5,1410.6,859.8,493.7,1683,960,693
270532300,864.9,483.0,305.1,767.8,427.3,296.3,776.5,504.8,243.9,776.5,454.0,292.5,987,506,466
270532325,613.0,385.0,195.0,467.0,310.0,130.0,474.0,352.0,103.0,473.0,327.0,126.0,573,356,210
270532335,1483.8,847.9,500.6,1265.6,748.8,443.5,1279.6,873.3,357.8,1276.5,805.6,422.0,1437,945,475
270532330,830.2,464.1,289.3,699.4,406.0,255.6,708.3,477.9,206.0,706.7,438.5,244.2,994,520,446
270532910,2823.9,1354.3,1238.5,2693.2,1155.2,1409.1,2743.2,1629.9,1054.3,2734.2,1329.1,1342.1,2503,1183,1286
270532360,962.0,376.2,509.2,895.7,341.1,522.0,905.9,470.4,417.3,903.5,377.9,506.8,897,377,503
270532755,1044.6,424.4,533.3,903.8,353.5,492.3,916.7,492.3,396.5,906.7,409.4,467.4,934,431,476
270532385,1455.0,645.0,659.0,1218.0,555.0,576.0,1242.0,744.0,447.0,1229.0,634.0,539.0,1424,702,692
270532400,1745.0,989.0,629.0,1986.0,1027.0,882.0,2023.0,1322.0,671.0,2018.0,1149.0,832.0,776,406,363
270532405,3408.0,1752.0,1369.0,3230.0,1668.0,1435.0,3295.0,2125.0,1118.0,3278.0,1829.0,1358.0,2283,1162,1085
270532410,1339.0,653.0,563.0,1233.0,580.0,614.0,1249.0,780.0,450.0,1244.0,636.0,587.0,1377,612,755
270532415,2499.9,1331.8,944.4,2258.1,1109.0,1057.1,2307.9,1482.0,786.5,2296.3,1219.7,1026.4,2469,1212,1228
270532435,1854.8,969.9,728.6,1737.8,872.7,804.2,1762.6,1129.8,607.7,1757.8,964.2,765.0,1792,914,851
270532420,1163.2,598.8,476.0,1143.9,552.6,562.0,1162.6,726.9,422.2,1157.9,609.4,533.3,1138,524,600
270532430,1403.9,753.5,532.4,1263.9,611.1,607.9,1307.5,855.0,436.4,1297.3,710.9,563.9,1409,696,692
270532440,1766.2,937.0,663.1,1585.7,813.6,702.5,1609.4,1054.6,526.8,1604.0,900.8,671.1,1808,894,887
270532445,1819.1,945.3,701.7,1644.4,832.3,742.3,1666.2,1081.4,558.1,1662.0,921.9,709.3,1869,882,962
270532450,1955.9,1133.0,662.8,1709.5,967.8,657.6,1735.3,1189.2,509.5,1732.1,1068.2,622.6,1998,1170,803
270532470,3333.2,1881.6,1145.8,2968.7,1618.0,1177.9,3013.5,2012.7,920.4,3009.1,1799.9,1110.5,3365,1826,1477
270532455,1362.0,689.0,558.0,1242.0,587.0,599.0,1267.0,791.0,449.0,1259.0,652.0,575.0,1284,628,641
270532460,1469.0,734.0,622.0,1312.0,632.0,608.0,1337.0,854.0,459.0,1333.0,715.0,580.0,1458,740,700
270532465,1433.0,644.0,657.0,1302.0,588.0,640.0,1329.0,783.0,508.0,1321.0,665.0,616.0,1395,680,696
270532425,1124.5,624.3,401.8,947.9,516.4,359.0,966.1,632.6,293.4,964.0,563.8,352.3,1326,725,571
270532475,1535.4,853.9,530.2,1389.7,744.3,576.2,1411.4,939.6,442.8,1407.2,833.0,538.4,1671,948,704
270532480,1420.3,750.8,517.1,1178.0,642.1,480.3,1198.5,776.5,389.5,1193.4,690.9,462.3,1403,778,598
270532485,2392.1,1334.4,859.1,2271.2,1226.4,936.6,2321.6,1509.7,751.7,2306.3,1356.1,889.4,2418,1277,1110
270532490,1213.9,698.6,398.9,1070.8,636.6,347.4,1078.4,768.3,265.3,1071.7,691.9,321.6,1170,732,409
270532495,1609.0,787.9,664.7,1453.3,726.3,669.5,1478.5,917.6,525.2,1469.5,795.2,637.1,1697,814,861
270532500,1744.0,910.1,666.3,1605.7,822.7,712.5,1637.5,1083.4,524.8,1635.5,905.8,689.9,1767,917,827
270532505,1444.1,724.2,583.6,1267.0,608.0,605.9,1297.1,793.0,482.5,1287.7,673.3,583.6,1529,716,794
270532510,1642.4,882.9,589.5,1521.6,763.0,686.1,1557.8,1022.7,510.1,1543.2,870.0,648.2,1763,930,809
270532515,1959.0,1124.0,667.0,1748.0,988.0,651.0,1771.0,1226.0,487.0,1768.0,1091.0,618.0,2086,1223,834
270532520,1753.0,967.0,621.0,1514.0,811.0,605.0,1541.0,1004.0,486.0,1533.0,924.0,547.0,1866,1060,767
270532575,2452.7,1567.8,650.5,2218.8,1475.4,622.5,2247.1,1707.6,457.1,2241.0,1577.4,568.1,2478,1579,852
270532585,1744.4,1127.8,481.6,1589.5,1016.8,489.8,1610.8,1207.4,361.9,1602.5,1104.1,449.8,1584,1030,525
